time,value
1950.5417,6811
1950.625,6809
1950.7083,6985
1950.7917,6853
1950.875,6986
1950.9583,6951
1951.0417,6955
1951.125,6781
1951.2083,6841
1951.2917,6817
1951.375,6749
1951.4583,6803
1951.5417,6806
1951.625,6833
1951.7083,6839
1951.7917,6699
1951.875,6952
1951.9583,6994
1952.0417,7043
1952.125,6935
1952.2083,6794
1952.2917,6819
1952.375,6787
1952.4583,6839
1952.5417,6796
1952.625,6826
1952.7083,6919
1952.7917,6920
1952.875,7015
1952.9583,6955
1953.0417,6821
1953.125,6945
1953.2083,6698
1953.2917,6705
1953.375,6746
1953.4583,6834
1953.5417,6871
1953.625,6885
1953.7083,6847
1953.7917,6779
1953.875,6768
1953.9583,6762
1954.0417,6693
1954.125,6555
1954.2083,6735
1954.2917,6675
1954.375,6699
1954.4583,6774
1954.5417,6907
1954.625,6919
1954.7083,6962
1954.7917,6977
1954.875,6858
1954.9583,7093
1955.0417,6921
1955.125,6919
1955.2083,6762
1955.2917,6755
1955.375,6847
1955.4583,6793
1955.5417,6839
1955.625,6869
1955.7083,6951
1955.7917,7010
1955.875,6889
1955.9583,6987
1956.0417,6877
1956.125,6597
1956.2083,6764
1956.2917,6751
1956.375,6733
1956.4583,6779
1956.5417,6857
1956.625,6899
1956.7083,6814
1956.7917,6938
1956.875,6896
1956.9583,6771
1957.0417,6793
1957.125,6880
1957.2083,6795
1957.2917,6675
1957.375,6696
1957.4583,6741
1957.5417,6821
1957.625,6879
1957.7083,6974
1957.7917,6911
1957.875,6809
1957.9583,6841
1958.0417,6899
1958.125,6999
1958.2083,6757
1958.2917,6742
1958.375,6759
1958.4583,6763
1958.5417,6863
1958.625,6854
1958.7083,6849
1958.7917,6929
1958.875,6781
1958.9583,6945
1959.0417,7108
1959.125,6651
1959.2083,6693
1959.2917,6769
1959.375,6669
1959.4583,6745
1959.5417,6768
1959.625,6737
1959.7083,6728
1959.7917,6865
1959.875,6685
1959.9583,6737
1960.0417,6855
1960.125,6758
1960.2083,6665
1960.2917,6747
1960.375,6719
1960.4583,6813
1960.5417,6867
1960.625,6931
1960.7083,6880
1960.7917,6999
1960.875,7039
1960.9583,6929
1961.0417,6789
1961.125,6943
1961.2083,6912
1961.2917,6793
1961.375,6887
1961.4583,6915
1961.5417,6934
1961.625,6941
1961.7083,6871
1961.7917,6908
1961.875,6893
1961.9583,6965
1962.0417,6951
1962.125,6909
1962.2083,6791
1962.2917,6837
1962.375,6844
1962.4583,6793
1962.5417,6837
1962.625,6891
1962.7083,6843
1962.7917,6841
1962.875,6777
1962.9583,6853
1963.0417,6569
1963.125,6660
1963.2083,6745
1963.2917,6748
1963.375,6742
1963.4583,6825
1963.5417,6767
1963.625,6863
1963.7083,6863
1963.7917,6885
1963.875,7075
1963.9583,6826
1964.0417,6731
1964.125,6804
1964.2083,6573
1964.2917,6743
1964.375,6806
1964.4583,6834
1964.5417,6791
1964.625,6816
1964.7083,6859
1964.7917,6854
1964.875,6907
1964.9583,6863
1965.0417,6909
1965.125,6857
1965.2083,6741
1965.2917,6839
1965.375,6855
1965.4583,6892
1965.5417,6981
1965.625,6873
1965.7083,6944
1965.7917,6847
1965.875,6995
1965.9583,7241
1966.0417,6826
1966.125,7007
1966.2083,7008
1966.2917,6847
1966.375,6837
1966.4583,6918
1966.5417,6989
1966.625,6967
1966.7083,6977
1966.7917,6905
1966.875,6959
1966.9583,7159
1967.0417,6938
1967.125,6928
1967.2083,7043
1967.2917,6837
1967.375,6810
1967.4583,6798
1967.5417,6818
1967.625,6872
1967.7083,6888
1967.7917,7066
1967.875,6895
1967.9583,7098
1968.0417,7007
1968.125,6763
1968.2083,6906
1968.2917,6765
1968.375,6780
1968.4583,6786
1968.5417,6792
1968.625,6872
1968.7083,6895
1968.7917,6921
1968.875,6798
1968.9583,6796
1969.0417,6754
1969.125,6836
1969.2083,6610
1969.2917,6802
1969.375,6774
1969.4583,6778
1969.5417,6800
1969.625,6906
1969.7083,6843
1969.7917,6880
1969.875,7095
1969.9583,6616
1970.0417,6688
1970.125,6994
1970.2083,6898
1970.2917,6933
1970.375,6823
1970.4583,6786
1970.5417,6912
1970.625,6793
1970.7083,6834
1970.7917,6972
1970.875,7025
1970.9583,6846
1971.0417,6919
1971.125,6859
1971.2083,6779
1971.2917,6774
1971.375,6789
1971.4583,6884
1971.5417,6833
1971.625,6889
1971.7083,6816
1971.7917,6817
1971.875,7018
1971.9583,6841
1972.0417,6624
1972.125,6697
1972.2083,6697
1972.2917,6848
1972.375,6858
1972.4583,6875
1972.5417,6866
1972.625,6876
1972.7083,6844
1972.7917,6808
1972.875,7023
1972.9583,6824
1973.0417,6754
1973.125,6943
1973.2083,6749
1973.2917,6868
1973.375,6767
1973.4583,6753
1973.5417,6877
1973.625,6793
1973.7083,6911
1973.7917,6901
1973.875,7168
1973.9583,7062
1974.0417,6894
1974.125,6874
1974.2083,6716
1974.2917,6712
1974.375,6765
1974.4583,6852
1974.5417,6938
1974.625,6856
1974.7083,6954
1974.7917,7037
1974.875,7002
1974.9583,7188
1975.0417,7039
1975.125,6719
1975.2083,6866
1975.2917,6798
1975.375,6772
1975.4583,6822
1975.5417,6867
1975.625,6847
1975.7083,6932
1975.7917,6827
1975.875,6898
1975.9583,6889
1976.0417,7033
1976.125,6740
1976.2083,6663
1976.2917,6678
1976.375,6749
1976.4583,6766
1976.5417,6795
1976.625,6776
1976.7083,6853
1976.7917,6890
1976.875,6908
1976.9583,6895
1977.0417,6851
1977.125,6895
1977.2083,6818
1977.2917,6898
1977.375,6744
1977.4583,6847
1977.5417,6863
1977.625,6844
1977.7083,6851
1977.7917,6887
1977.875,7172
1977.9583,6842
1978.0417,6912
1978.125,6716
1978.2083,6945
1978.2917,6769
1978.375,6838
1978.4583,6913
