time,value,kalman_value
1933.2917,6727,6740.4790068236925
1933.375,6733,6752.194915207786
1933.4583,6793,6770.309128661142
1933.5417,6797,6780.8597183348775
1933.625,6838,6786.03021412024
1933.7083,6734,6773.877447945683
1933.7917,6879,6775.017164419687
1933.875,6719,6741.4959357002535
1933.9583,6573,6715.473352214238
1934.0417,6799,6736.941886132968
1934.125,6833,6737.724382096021
1934.2083,6660,6706.748338757749
1934.2917,6574,6691.355075005392
1934.375,6717,6715.080169588166
1934.4583,6718,6738.165320700329
1934.5417,6790,6767.972245379268
1934.625,6781,6790.4365851846305
1934.7083,6780,6816.046453384869
1934.7917,7058,6853.67180604673
1934.875,6785,6823.187760724168
1934.9583,6699,6805.432968976329
1935.0417,6822,6823.155833553934
1935.125,7021,6841.263975982851
1935.2917,6787,6799.46011040605
1935.375,6600,6761.8096149646
1935.4583,6711,6778.095657844682
1935.5417,6901,6816.746920006325
1935.625,6720,6827.3138221700765
1935.7083,6977,6873.65199839052
1935.7917,7041,6885.540840741137
1935.875,6765,6845.609963338799
1935.9583,6817,6832.549073716062
1936.0417,6937,6824.671208665344
1936.125,6741,6779.350413169743
1936.2083,6619,6746.8130887307225
1936.2917,6838,6756.880127201943
1936.375,6634,6739.90720807381
1936.4583,6729,6758.2366916369465
1936.5417,6817,6786.311739079066
1936.625,6800,6804.157366214207
1936.7083,6752,6823.388782087418
1936.7917,7057,6866.416458656434
1936.875,6787,6845.916288110928
1936.9583,6977,6845.054880269064
1937.2083,6700,6800.211765850221
1937.2917,6763,6788.772573381452
1937.375,6713,6785.924238706501
1937.4583,6832,6807.383983600382
1937.5417,6866,6820.63838969439
1937.625,6793,6818.772259019862
1937.7083,6891,6825.496881351954
1937.7917,6740,6810.387130801364
1937.875,6870,6818.739757184561
1937.9583,6692,6810.005635962612
1938.0417,7002,6840.6067267282015
1938.125,6749,6817.410059736524
1938.2083,6841,6817.016745990354
1938.2917,6849,6808.629014240969
1938.375,6700,6786.784287238573
1938.4583,6823,6793.867655982367
1938.5417,6736,6791.240243386951
1938.625,6795,6807.026245253852
1938.7083,6753,6826.820995538704
1938.7917,7016,6871.222744336457
1938.875,6962,6867.365407913029
1939.0417,6804,6831.963207460612
1939.125,6800,6805.88207616173
1939.2083,6763,6781.761636916758
1939.2917,6790,6763.895076644039
1939.375,6646,6737.3268752526665
1939.4583,6733,6741.200965612182
1939.5417,6784,6747.808711175759
1939.625,6738,6742.352693797921
1939.7083,6774,6738.347574352725
1939.7917,6584,6722.458313025104
1939.875,6903,6752.72182270585
1939.9583,6749,6732.89260662188
1940.0417,6522,6707.69425941187
1940.2083,6856,6744.393998672484
1940.2917,6721,6743.891737490591
1940.375,6717,6751.02005547223
1940.4583,6723,6769.488391944612
1940.5417,6808,6803.452859065199
1940.625,6956,6835.901612540852
1940.7083,6964,6828.317570196788
1940.7917,6685,6775.506051251655
1940.9583,6782,6752.863216057072
1941.125,6698,6720.508119548181
1941.2083,6691,6695.65572955535
1941.2917,6562,6672.355249414304
1941.375,6638,6685.839852411358
