time,value
2006.9583,7029
2007.2083,6953
2007.375,6887
2007.4583,6928
2007.5417,7015
2007.625,6929
2007.7083,7047
2007.7917,6885
2007.9583,7011
2008.0417,6999
2008.125,6978
2008.375,6734
2008.4583,6916
2008.5417,6940
2008.625,6966
2008.7083,6824
2008.875,7045
2008.9583,6800
2009.0417,6822
2009.125,6845
2009.2083,6928
2009.2917,6751
2009.375,6828
2009.4583,6891
2009.5417,7004
2009.625,6932
2009.7083,6951
2009.7917,6923
2009.875,7069
2009.9583,6898
2010.0417,6698
2010.125,6829
2010.2083,6895
2010.2917,6799
2010.375,6838
2010.4583,6872
2010.5417,6894
2010.625,7000
2010.7083,6949
2010.7917,7031
2010.875,6965
2010.9583,6907
2011.0417,6951
2011.125,6808
2011.2083,6733
2011.2917,6822
2011.375,6862
