time,value
52435.5,2.2407
52436.5,1.9288
52437.5,-0.1964
52438.5,0.1368
52439.5,0.7149
52440.5,3.8865
52441.5,2.8046
52442.5,5.2747
52443.5,4.0459
52444.5,0.9539
52445.5,-0.2361
52446.5,2.931
52447.5,1.9226
52448.5,1.6123
52449.5,2.9938
52450.5,-1.3031
52451.5,1.5899
52452.5,0.2389
52453.5,2.4394
52454.5,4.8018
52455.5,0.5074
52456.5,0.6216
52457.5,6.335
52458.5,3.9444
52459.5,3.0533
52460.5,2.3707
52461.5,1.6918
52462.5,0.727
52463.5,1.3474
52464.5,7.2312
52465.5,1.6789
52466.5,0.51
52467.5,1.7272
52468.5,1.5104
52469.5,4.8575
52470.5,4.4768
52471.5,1.9814
52472.5,6.7915
52473.5,4.028
52474.5,4.8522
52475.5,-4.9842
52476.5,3.0897
52477.5,0.694
52478.5,4.4927
52479.5,4.8279
52480.5,3.8231
52481.5,2.1833
52482.5,-0.6059
52483.5,2.3053
52484.5,3.9167
52485.5,4.2815
52486.5,3.4892
52487.5,1.858
52488.5,1.8238
52489.5,0.7363
52490.5,3.4575
52491.5,0.9876
52492.5,4.5611
52493.5,0.3231
52494.5,1.5598
52495.5,1.187
52496.5,-0.6702
52497.5,0.4743
52498.5,0.994
52499.5,3.6833
52500.5,2.7893
52501.5,2.8265
52502.5,-0.1669
52503.5,-1.0258
52504.5,3.9174
52505.5,-1.1073
52506.5,-0.1808
52507.5,-2.2409
52508.5,2.6988
52509.5,2.8338
52510.5,3.5608
52511.5,4.873
52512.5,2.1966
52513.5,2.1577
52514.5,2.6463
52515.5,1.808
52516.5,0.5547
52517.5,-0.3995
52518.5,1.4788
52519.5,0.1847
52520.5,3.0622
52521.5,5.2234
52522.5,1.4543
52523.5,0.8944
52524.5,4.2707
52525.5,3.8117
52526.5,5.9238
52527.5,7.7146
52528.5,3.279
52529.5,1.777
52530.5,2.4672
52531.5,3.1317
52532.5,0.5028
52533.5,4.1414
52534.5,8.0897
52535.5,2.9247
52536.5,1.2535
52537.5,2.0161
52538.5,2.8654
52539.5,4.3049
52540.5,1.1241
52541.5,0.4748
52542.5,1.6352
52543.5,2.9725
52544.5,-2.72
52545.5,3.1324
52546.5,4.0714
52547.5,7.7484
52548.5,7.0174
52549.5,2.664
52550.5,2.4769
52551.5,1.0115
52552.5,2.994
52553.5,1.8188
52554.5,3.2845
52555.5,4.3794
52556.5,1.5791
52557.5,6.4699
52558.5,2.6791
52559.5,4.2305
52560.5,3.9596
52561.5,2.7613
52562.5,4.327
52563.5,0.7999
52564.5,0.0413
52565.5,0.7987
52566.5,6.805
