time,value
1871.4583,6781.264502960712
1871.5417,6804.60307263506
1871.625,6784.667794547556
1871.7083,6757.107939415384
1871.7917,6730.338561563982
1871.875,6694.321144299073
1871.9583,6669.299156146318
1872.0417,6651.5143515484315
1872.125,6641.797428781206
1872.2083,6679.629541806932
1872.2917,6704.197733010259
1872.375,6717.215074092433
1872.4583,6734.813067959269
1872.5417,6744.840962310831
1872.625,6766.059217528955
1872.7083,6795.174679320436
1872.7917,6783.10564585708
1872.875,6794.7012295901295
1872.9583,6785.559774419478
1873.0417,6741.003234656131
1873.125,6687.447907888833
1873.2083,6685.435546579846
1873.2917,6691.086515238303
1873.375,6708.394927111122
1873.4583,6717.601436650613
1873.5417,6725.908484934084
1873.625,6734.556215067836
1873.7083,6746.787525852027
1873.7917,6735.314158830728
1873.875,6716.458601370951
1873.9583,6698.150019425281
1874.0417,6681.022694764091
1874.125,6645.528880639435
1874.2083,6645.8583967545665
1874.2917,6640.884811652661
1874.375,6641.868030920502
1874.4583,6654.801761783531
1874.5417,6675.1611533153855
1874.625,6703.08097734051
1874.7083,6707.781167868325
1874.7917,6698.524296346762
1874.875,6668.089035955234
1874.9583,6636.937164046919
1875.0417,6580.261728656199
1875.125,6557.434441511553
1875.2083,6543.020069933739
1875.2917,6540.988224581078
1875.375,6563.70196344632
1875.4583,6593.428938603934
1875.5417,6616.941765738022
1875.625,6624.307755023868
1875.7083,6627.6641524436645
1875.7917,6643.269607029836
1875.875,6693.851164252195
1875.9583,6676.501908069128
1876.0417,6667.215867411984
1876.125,6730.010777034333
1876.2083,6777.809728044558
1876.2917,6714.162327071493
1876.375,6672.700798750237
1876.4583,6681.002069960318
1876.5417,6699.05411740552
1876.625,6709.25145887779
1876.7083,6722.918097429233
1876.7917,6709.554022516637
1876.875,6709.14770604778
1876.9583,6732.796779346841
1877.0417,6785.619644900967
1877.125,6823.674877292956
1877.2083,6797.483188669803
1877.2917,6760.9726957978255
1877.375,6743.576963850033
1877.4583,6746.272593346003
1877.5417,6758.820445346725
1877.625,6763.425964352468
1877.7083,6750.566219990388
1877.7917,6751.043808124704
1877.875,6757.537824305783
1877.9583,6764.983524601531
1878.0417,6763.048046622853
1878.125,6764.130586127744
1878.2083,6806.137095430539
1878.2917,6794.1950155197865
1878.375,6811.951066428953
1878.4583,6819.188767248977
1878.5417,6818.622255787367
1878.625,6819.414090246019
1878.7083,6823.736208546929
1878.7917,6818.209405052938
1878.875,6787.636128453798
1878.9583,6754.301400024832
1879.0417,6722.5796966051785
1879.125,6721.825379412467
1879.2083,6704.8805794994305
1879.2917,6702.89099689868
1879.375,6701.985538134935
1879.4583,6737.449656171791
1879.5417,6764.457395273067
1879.625,6753.7616576017435
1879.7083,6735.101541531074
1879.7917,6716.479503534557
1879.875,6700.2872793635
1879.9583,6656.077784953754
1880.0417,6642.2724599016665
1880.125,6638.694307312703
1880.2083,6638.376519966005
1880.2917,6639.324927606557
1880.375,6641.895183099569
1880.4583,6667.67613225492
1880.5417,6685.085631005865
1880.625,6704.402241384009
1880.7083,6736.619692281158
1880.7917,6788.19452778374
1880.875,6825.967311205226
1880.9583,6826.602836328671
1881.0417,6756.589425075368
1881.125,6713.422048225329
1881.2083,6682.787939459787
1881.2917,6649.449307991666
1881.375,6636.529167020419
1881.4583,6654.182463681828
1881.5417,6679.029184223924
1881.625,6714.76184884999
1881.7083,6714.780206794802
1881.7917,6707.216142287665
1881.875,6692.983131138403
1881.9583,6676.118794166042
1882.0417,6646.549005005946
1882.125,6638.18509272308
1882.2083,6640.390590211369
1882.2917,6629.617559028922
1882.375,6644.95111248232
1882.4583,6692.141333116589
1882.5417,6727.009553669578
1882.625,6770.131356848659
1882.7083,6783.302418845988
1882.7917,6807.086887910562
1882.875,6827.903939941596
1882.9583,6793.559969450728
1883.0417,6754.925987503884
1883.125,6690.014250870997
1883.2083,6655.107858314734
1883.2917,6633.366912626495
1883.375,6650.388559173192
1883.4583,6671.305915409836
1883.5417,6711.462989925169
1883.625,6724.043685662438
1883.7083,6743.765763523123
1883.7917,6781.775002704978
1883.875,6812.9498679011995
1883.9583,6822.730933560371
1884.0417,6775.411099304682
1884.125,6694.495427288248
1884.2083,6643.390540504907
1884.2917,6625.432106410906
1884.375,6637.6357122209965
1884.4583,6647.07771011396
1884.5417,6657.298849299659
1884.625,6672.132056972731
1884.7083,6697.139786010577
1884.7917,6722.94993480239
1884.875,6714.241309145098
1884.9583,6727.748174417218
1885.0417,6682.285605095795
1885.125,6672.930137685295
1885.2083,6651.923471906781
1885.2917,6641.388108093309
1885.375,6656.1232848148275
1885.4583,6652.529693341906
1885.5417,6657.3847368722
1885.625,6684.509056729569
1885.7083,6718.574272860526
1885.7917,6752.479841314182
1885.875,6726.565350260654
1885.9583,6736.862865554872
1886.0417,6701.358955432166
1886.125,6634.114653596523
1886.2083,6610.7883468595755
1886.2917,6610.257670194968
1886.375,6626.698619853474
1886.4583,6664.776551957033
1886.5417,6684.770691044479
1886.625,6687.428839273603
1886.7083,6690.99780223033
1886.7917,6698.69094102343
1886.875,6723.518182700316
1886.9583,6735.03974288982
1887.0417,6658.826206663007
1887.125,6613.297497934821
1887.2083,6608.755350932192
1887.2917,6611.996460529136
1887.375,6630.986242824505
1887.4583,6651.095866179064
1887.5417,6672.7414393507715
1887.625,6708.540052279019
1887.7083,6742.291184811897
1887.7917,6762.276511649238
1887.875,6732.115530355044
1887.9583,6715.872872943991
1888.0417,6665.457542886934
1888.125,6646.713791412477
1888.2083,6677.737711717699
1888.2917,6691.038273917058
1888.375,6699.853188835314
1888.4583,6722.113049566812
1888.5417,6759.040303885865
1888.625,6759.9826721621175
1888.7083,6744.418542499165
1888.7917,6755.636366273399
1888.875,6738.592827400158
1888.9583,6721.771598801975
1889.0417,6710.489719754534
1889.125,6745.891485615042
1889.2083,6733.252558581192
1889.2917,6723.333341015288
1889.375,6722.164126330117
1889.4583,6738.6814590187405
1889.5417,6769.32933883939
1889.625,6790.725720724813
1889.7083,6788.769247882041
1889.7917,6762.351242995033
1889.875,6747.314954231163
1889.9583,6724.52177330398
1890.0417,6722.549257365789
1890.125,6681.40771293977
1890.2083,6694.419060866165
1890.2917,6703.087556617371
1890.375,6714.413886100092
1890.4583,6728.895422870348
1890.5417,6751.587743216984
1890.625,6752.000467269989
1890.7083,6745.663366549239
1890.7917,6765.825028284454
1890.875,6721.796075626338
1890.9583,6650.6906513281
1891.0417,6637.969221277899
1891.125,6633.86124920691
1891.2083,6675.8262455885115
1891.2917,6673.1010840658055
1891.375,6694.413829067776
1891.4583,6715.131759970162
1891.5417,6738.899100861359
1891.625,6746.878604575567
1891.7083,6737.562585005612
1891.7917,6729.207534812761
1891.875,6737.4303101746955
1891.9583,6774.314451852141
1892.0417,6774.19151297414
1892.125,6751.265391461442
1892.2083,6700.688791746785
1892.2917,6685.995488937171
1892.375,6686.675494478996
1892.4583,6698.858810450445
1892.5417,6705.739180340812
1892.625,6716.271742858982
1892.7083,6727.281208949271
1892.7917,6739.521128395536
1892.875,6730.581470990127
1892.9583,6737.2348652060155
1893.0417,6724.47633387416
1893.125,6749.021427745115
1893.2083,6725.949557020488
1893.2917,6679.608770178544
1893.375,6679.621272153554
1893.4583,6695.616751186147
1893.5417,6723.468511913546
1893.625,6752.995964608524
1893.7083,6785.5219040317
1893.7917,6796.4935574667625
1893.875,6776.15029495186
1893.9583,6743.8633930439055
1894.0417,6719.7752635274155
1894.125,6725.2278578337055
1894.2083,6700.015898827636
1894.2917,6683.809901881929
1894.375,6693.782618141946
1894.4583,6717.1738162051915
1894.5417,6743.255195345385
1894.625,6761.932272740098
1894.7083,6758.833952412348
1894.7917,6753.798364239226
1894.875,6761.437162655816
1894.9583,6763.614897068336
1895.0417,6716.523217881482
1895.125,6680.502745400184
1895.2083,6684.045802443954
1895.2917,6684.2310354042065
1895.375,6675.127906641037
1895.4583,6677.697742868257
1895.5417,6694.029232671073
1895.625,6696.496684725542
1895.7083,6701.025393552088
1895.7917,6736.313624960668
1895.875,6737.969465729499
1895.9583,6782.7388561468915
1896.0417,6762.1603176193685
1896.125,6731.891898199109
1896.2083,6744.7079406035145
1896.2917,6713.164460734238
1896.375,6695.5576536403005
1896.4583,6710.034966661476
1896.5417,6727.525392180705
1896.625,6744.462839767699
1896.7083,6761.198852267579
1896.7917,6749.134434367802
1896.875,6736.745429355951
1896.9583,6725.0109603525825
1897.0417,6731.280601481431
1897.125,6753.780468165817
1897.2083,6762.698010412385
1897.2917,6748.252306563596
1897.375,6757.526217676155
1897.4583,6763.247460417274
1897.5417,6776.56150081487
1897.625,6786.7111040180425
1897.7083,6794.127371227982
1897.7917,6767.091402648413
1897.875,6758.0897100619995
1897.9583,6761.496658748836
1898.0417,6783.464854466486
1898.125,6813.107370609068
1898.2083,6777.165150730052
1898.2917,6758.159862374806
1898.375,6776.339522410112
1898.4583,6779.27150334921
1898.5417,6786.430298044262
1898.625,6780.625454505912
1898.7083,6767.930156407278
1898.7917,6767.2086669613755
1898.875,6782.3154276259875
1898.9583,6821.165473650345
1899.0417,6823.702572293581
1899.125,6788.253135546911
1899.2083,6773.523624630332
1899.2917,6779.240472950128
1899.375,6768.172498626222
1899.4583,6766.919211287149
1899.5417,6785.510628180757
1899.625,6800.918530642149
1899.7083,6831.670882094346
1899.7917,6795.549814331922
1899.875,6767.509926943969
1899.9583,6725.786262160003
1900.0417,6735.35744568604
1900.125,6724.06267134434
1900.2083,6697.416398756767
1900.2917,6685.176275702983
1900.375,6691.0022560378175
1900.4583,6708.829082386833
1900.5417,6725.84181463091
1900.625,6736.79522736158
1900.7083,6743.546850352842
1900.7917,6763.25354222642
1900.875,6745.930312434906
1900.9583,6756.705949806481
1901.0417,6731.746318355486
1901.125,6707.816556287799
1901.2083,6700.693002828038
1901.2917,6704.32932542879
1901.375,6683.714145065339
1901.4583,6697.11676910139
1901.5417,6714.313181550462
1901.625,6748.877037080958
1901.7083,6780.769781516813
1901.7917,6817.4511940214725
1901.875,6838.926804284184
1901.9583,6837.499966153466
1902.0417,6822.010615330297
1902.125,6754.025245255989
1902.2083,6747.924342152678
1902.2917,6735.79506735662
1902.375,6750.963942819296
1902.4583,6745.119296839206
1902.5417,6746.0693871738185
1902.625,6742.545497698613
1902.7083,6729.851169860388
1902.7917,6725.351030719808
1902.875,6707.482528099155
1902.9583,6735.544973515686
1903.0417,6763.811784000599
1903.125,6787.133013485736
1903.2083,6791.754123028025
1903.2917,6807.158028705822
1903.375,6779.871195148303
1903.4583,6775.036059771398
1903.5417,6806.214446808767
1903.625,6826.598251399424
1903.7083,6825.831400264864
1903.7917,6846.376324229628
1903.875,6835.562369780502
1903.9583,6787.459303999064
1904.0417,6775.153477217275
1904.125,6785.0302043919655
1904.2083,6756.293258213643
1904.2917,6758.4162838654365
1904.375,6742.695415966768
1904.4583,6738.860329055639
1904.5417,6732.722865540375
1904.625,6736.981476602752
1904.7083,6732.608141391161
1904.7917,6765.962859201255
1904.875,6795.17864921182
1904.9583,6783.211432676817
1905.0417,6758.573503395621
1905.125,6739.400637887782
1905.2083,6716.628011587863
1905.2917,6718.46588963339
1905.375,6710.72847629144
1905.4583,6726.889241558779
1905.5417,6749.008472410661
1905.625,6774.505880416541
1905.7083,6797.942993578624
1905.7917,6828.108729332691
1905.875,6795.315238586517
1905.9583,6788.139962310286
1906.0417,6807.642171900413
1906.125,6794.760195953194
1906.2083,6794.163293488423
1906.2917,6742.62762608181
1906.375,6741.202318455877
1906.4583,6749.602880250897
1906.5417,6751.479522140004
1906.625,6754.660984831612
1906.7083,6747.590316835075
1906.7917,6766.991017651691
1906.875,6791.638350087692
1906.9583,6810.150063806575
1907.0417,6782.968051452925
1907.125,6767.7740583941195
1907.2083,6752.870337233109
1907.2917,6741.292992534516
1907.375,6745.2005200363665
1907.4583,6750.683242551854
1907.5417,6743.297181024287
1907.625,6738.272562380828
1907.7083,6712.35015463018
1907.7917,6704.559054865849
1907.875,6705.977600676212
1907.9583,6718.262746740154
1908.0417,6728.3964228316545
1908.125,6751.428757485024
1908.2083,6723.246876195279
1908.2917,6711.657573478763
1908.375,6718.314860816783
1908.4583,6720.590220961098
1908.5417,6723.836913965823
1908.625,6737.147449707733
1908.7083,6722.0132790900425
1908.7917,6695.259088131118
1908.875,6715.852055221362
1908.9583,6705.264543019618
1909.0417,6715.77623445023
1909.125,6703.704013799677
1909.2083,6691.895798324003
1909.2917,6686.798507219831
1909.375,6686.500656323095
1909.4583,6716.765551547521
1909.5417,6776.567528602267
1909.625,6789.707328882863
1909.7083,6801.987377494534
1909.7917,6837.137692666654
1909.875,6863.33964258877
1909.9583,6882.918958481675
1910.0417,6887.092883805209
1910.125,6841.4266405556955
1910.2083,6785.795387514568
1910.2917,6773.962404791402
1910.375,6784.615323865013
1910.4583,6807.873989388003
1910.5417,6829.9604009314935
1910.625,6816.781962824295
1910.7083,6816.271760776207
1910.7917,6822.238469019197
1910.875,6869.919603144384
1910.9583,6854.195588448717
1911.0417,6816.044919421319
1911.125,6813.911095176914
1911.2083,6782.118931623852
1911.2917,6763.121367429734
1911.375,6749.0443160217665
1911.4583,6750.358883121962
1911.5417,6753.683031392893
1911.625,6769.263316436159
1911.7083,6787.192345142985
1911.7917,6800.3185032784295
1911.875,6806.814100143285
1911.9583,6797.114984561872
1912.0417,6790.083988191161
1912.125,6799.584487392135
1912.2083,6807.42916936516
1912.2917,6786.18478985012
1912.375,6778.134706528875
1912.4583,6789.635138155958
1912.5417,6801.373746591526
1912.625,6833.877509998915
1912.7083,6842.710339655899
1912.7917,6856.309546683843
1912.875,6885.399833718229
1912.9583,6861.390058396951
1913.0417,6796.651554974529
1913.125,6779.4073846675565
1913.2083,6775.440983610917
1913.2917,6756.639951408371
1913.375,6754.9539009839655
1913.4583,6776.500563428546
1913.5417,6800.1099371588325
1913.625,6817.01053732368
1913.7083,6842.165088984908
1913.7917,6891.381549015477
1913.875,6951.991089926848
1913.9583,6952.222289560787
1914.0417,6912.411847780022
1914.125,6897.130848916766
1914.2083,6902.898918397296
1914.2917,6865.504082276813
1914.375,6848.548277010134
1914.4583,6850.173075622257
1914.5417,6854.862777592726
1914.625,6844.501021160468
1914.7083,6866.5771476633845
1914.7917,6850.994704540071
1914.875,6872.160275619284
1914.9583,6888.135950055728
1915.0417,6884.662605763071
1915.125,6828.562738631565
1915.2083,6804.173898486895
1915.2917,6779.475270274811
1915.375,6771.454868415782
1915.4583,6782.35504221267
1915.5417,6808.38835683931
1915.625,6814.6923052806915
1915.7083,6803.630868202332
1915.7917,6802.556006699847
1915.875,6859.439647709804
1915.9583,6906.36315661094
1916.0417,6937.672849241177
1916.125,6903.2348603368555
1916.2083,6871.509944058856
1916.2917,6851.2262568029255
1916.375,6832.5274158480925
1916.4583,6838.026355836295
1916.5417,6828.160179263108
1916.625,6833.729069913586
1916.7083,6833.196361781657
1916.7917,6831.612289317852
1916.875,6817.13282534824
1916.9583,6813.953170884218
1917.0417,6777.755955501778
1917.125,6731.717223432505
1917.2083,6729.072450150423
1917.2917,6739.579845674749
1917.375,6737.554683327105
1917.4583,6758.612527227126
1917.5417,6788.150068837318
1917.625,6825.6188862615045
1917.7083,6862.569786033755
1917.7917,6918.109355568664
1917.875,6918.189933441822
1917.9583,6890.591736355663
1918.0417,6866.215440402876
1918.125,6804.419934601167
1918.2083,6754.406904274896
1918.2917,6756.296463051712
1918.375,6765.797195472919
1918.4583,6795.4718761964705
1918.5417,6816.698510493698
1918.625,6826.562086226063
1918.7083,6842.261444293201
1918.7917,6816.433843970289
1918.875,6800.143935136236
1918.9583,6823.2830019782705
1919.0417,6797.403194562157
1919.125,6781.799585106853
1919.2083,6791.620820066617
1919.2917,6793.799862551363
1919.375,6780.9038534928695
1919.4583,6813.346789494202
1919.5417,6827.544771555861
1919.625,6837.447042950968
1919.7083,6843.016955452688
1919.7917,6852.343226249166
1919.875,6871.5482068890815
1919.9583,6912.708765112402
1920.0417,6919.635110252873
1920.125,6866.424621738172
1920.2083,6816.3733663752855
1920.2917,6794.212123403132
1920.375,6768.380426707153
1920.4583,6767.816390026356
1920.5417,6772.058499605442
1920.625,6764.697546536569
1920.7083,6737.723173418908
1920.7917,6698.644990333339
1920.875,6695.058678622772
1920.9583,6719.9943713957455
1921.0417,6758.427953442123
1921.125,6713.022018029297
1921.2083,6692.374339377458
1921.2917,6671.867037992166
1921.375,6670.809875853936
1921.4583,6693.681417160932
1921.5417,6704.808489903278
1921.625,6721.863746359353
1921.7083,6732.492907700185
1921.7917,6755.681909428587
1921.875,6754.751627192709
1921.9583,6763.853205154096
1922.0417,6736.89973504827
1922.125,6721.158665585544
1922.2083,6731.727095717398
1922.2917,6743.693186743276
1922.375,6751.794222797883
1922.4583,6762.443092401696
1922.5417,6776.258121656145
1922.625,6789.794946531649
1922.7083,6808.12987635652
1922.7917,6808.138509815087
1922.875,6840.824084454311
1922.9583,6837.443690763901
1923.0417,6806.104681109955
1923.125,6751.5549268722425
1923.2083,6723.838270211621
1923.2917,6718.935964880358
1923.375,6744.009646379229
1923.4583,6770.58694527031
1923.5417,6785.759348637757
1923.625,6807.966507744364
1923.7083,6821.536107255108
1923.7917,6859.681746986517
1923.875,6858.70804183787
1923.9583,6833.249852378424
1924.0417,6798.135357560888
1924.125,6785.196621828685
1924.2083,6775.3316192822385
1924.2917,6783.965973966632
1924.375,6801.5875688885135
1924.4583,6807.429502143586
1924.5417,6823.557498702504
1924.625,6839.89455727486
1924.7083,6846.817074825289
1924.7917,6830.045995435201
1924.875,6817.417164333314
1924.9583,6798.944769856419
1925.0417,6800.701664075681
1925.125,6788.846682323324
1925.2083,6764.1842064422135
1925.2917,6751.590807976933
1925.375,6754.593962503002
1925.4583,6770.9448529676965
1925.5417,6784.2750632952775
1925.625,6816.833422358587
1925.7083,6864.704314806368
1925.7917,6882.464325306535
1925.875,6904.148457796654
1925.9583,6924.763261960518
1926.0417,6902.164289359576
1926.125,6875.501925268475
1926.2083,6855.027783153052
1926.2917,6826.314059720024
1926.375,6825.843108682004
1926.4583,6843.688323399736
1926.5417,6856.541659392368
1926.625,6859.4731176571395
1926.7083,6854.706995043337
1926.7917,6852.830995570786
1926.875,6837.3916194372805
1926.9583,6825.099100592754
1927.0417,6809.0937444705105
1927.125,6790.123542524709
1927.2083,6805.699669025673
1927.2917,6826.788171411264
1927.375,6819.2972380760775
1927.4583,6831.792769019422
1927.5417,6838.5855883450495
1927.625,6852.72300330007
1927.7083,6860.381544492617
1927.7917,6837.058164869895
1927.875,6803.256597073384
1927.9583,6766.926253179391
1928.0417,6783.44325422767
1928.125,6773.876475611325
1928.2083,6730.138375349226
1928.2917,6740.452165843088
1928.375,6752.0605185281065
1928.4583,6772.691565661166
1928.5417,6777.831949917164
1928.625,6782.159315392098
1928.7083,6789.921424139067
1928.7917,6820.154066938188
1928.875,6848.56948483913
1928.9583,6791.323459554746
1929.0417,6714.698731603391
1929.125,6651.836028003308
1929.2083,6665.036834904465
1929.2917,6691.001454894797
1929.375,6703.466620470677
1929.4583,6742.731768723062
1929.5417,6765.7713302465945
1929.625,6788.350140612601
1929.7083,6814.060253708331
1929.7917,6834.917961944687
1929.875,6824.9949059103
1929.9583,6821.444939592276
1930.0417,6781.311825621354
1930.125,6721.420646258441
1930.2083,6721.687209242442
1930.2917,6732.711475692359
1930.375,6753.377545526911
1930.4583,6777.935194934054
1930.5417,6829.468542441467
1930.625,6858.677593364431
1930.7083,6882.140741799057
1930.7917,6927.406668408329
1930.875,6943.950095670724
1930.9583,6892.599808809642
1931.0417,6884.599450252176
1931.125,6832.1988855392765
1931.2083,6801.247902903606
1931.2917,6797.764883856787
1931.375,6800.943696256262
1931.4583,6815.726394751837
1931.5417,6846.90649127935
1931.625,6854.801522036619
1931.7083,6855.1221235576195
1931.7917,6846.488521412727
1931.875,6812.163114797608
1931.9583,6806.773876231591
1932.0417,6776.924841252421
1932.125,6724.17262174291
1932.2083,6722.110135386991
1932.2917,6762.088949801192
1932.375,6778.101120390841
1932.4583,6785.526211127055
1932.5417,6808.523631035914
