timestamp,actual,predicted
1999.2178,129.23001,129.43304
1999.2205,80.53001,85.32263
1999.2233,32.63,38.269028
1999.226,107.93,105.3017
1999.2288,98.53,95.564186
1999.2315,45.029995,45.253807
1999.2342,61.730003,60.65691
1999.237,100.329994,103.22004
1999.2397,153.23001,157.70116
1999.2425,122.43,120.02782
1999.2452,142.63,137.46596
1999.2479,143.63,147.06816
1999.2507,66.130005,68.10472
1999.2562,121.13,123.44794
1999.2589,48.730003,50.66952
1999.2616,85.23,84.44383
1999.2644,101.130005,101.85627
1999.2671,85.63,85.98071
1999.2699,37.429996,39.65228
1999.2726,34.530003,34.359753
1999.2753,82.229996,81.02172
1999.2781,156.13,153.87862
1999.2808,74.130005,77.71118
1999.2836,40.53,40.57005
1999.2863,58.83,63.754524
1999.289,12.030002,11.402658
1999.2918,65.73,67.14166
1999.2945,99.43,101.96045
1999.2973,27.129997,24.482637
1999.3,64.73,64.41611
1999.3027,38.53,35.55957
1999.3055,108.53,103.263115
1999.3082,152.63,150.27399
1999.311,37.629997,34.439396
1999.3137,41.73,39.045506
1999.3164,50.129997,50.463367
1999.3192,81.43,83.102806
1999.3219,4.230001,7.7426105
1999.3247,155.23001,161.62782
1999.3274,7.6300015,6.040929
1999.3301,124.83,125.70419
1999.3329,127.13,120.88277
1999.3356,77.83,77.552765
1999.3384,80.53001,78.903145
1999.3411,33.83,34.35721
1999.3438,9.729998,6.503976
1999.3466,96.73,95.80862
1999.3493,65.130005,70.96497
1999.3521,9.63,6.959295
1999.3548,26.430004,27.15377
1999.3575,86.73,87.54546
1999.3603,109.73,101.88102
1999.363,150.53,144.07962
1999.3658,18.23,22.806046
1999.3685,148.43001,144.29964
1999.3712,115.53,112.501816
1999.374,126.43,122.09222
1999.3767,72.83,73.20884
1999.3795,32.23,34.65046
1999.3822,28.230001,31.015522
1999.3849,0.9299973,-2.5695312
1999.3877,94.53001,92.340614
1999.3904,69.53001,67.51316
1999.3932,110.43,110.11148
1999.3959,85.83,85.348145
1999.3986,119.93001,124.59174
1999.4014,46.33,46.42791
1999.4041,115.229996,115.27083
1999.4068,49.329998,42.74169
1999.4096,56.829998,54.14241
1999.4123,91.03,93.615364
1999.4151,94.13,93.040985
1999.4178,89.93,89.40895
1999.4205,71.93001,69.65795
1999.4233,43.73,42.338272
1999.426,114.93,121.15331
1999.4288,123.93,124.19014
1999.4315,40.129997,39.070633
1999.4342,37.129997,50.337566
1999.437,63.930004,62.00072
1999.4397,146.23,145.94508
1999.4425,21.630001,19.274954
1999.4452,32.43,30.883673
1999.4479,86.23,75.43901
1999.4507,73.53,74.77171
1999.4534,26.33,22.026402
1999.4562,15.329999,9.779303
1999.4589,67.93,69.985756
1999.4616,160.63,154.03835
1999.4644,26.930002,27.321129
1999.4671,90.630005,92.08443
1999.4699,42.73,47.48181
1999.4726,128.43,128.63269
1999.4753,8.130001,7.5762825
1999.4781,95.73,97.06807
1999.4808,115.83,117.4607
1999.4836,148.43001,144.41296
1999.4863,134.13,135.45467
1999.489,33.63,31.510105
1999.4918,161.73,155.82608
1999.4945,30.029999,27.793417
1999.4973,105.13,107.97601
1999.5,153.33,149.59808
1999.5027,132.63,132.84167
1999.5055,71.93001,71.376465
1999.5082,137.43,140.64972
1999.511,30.93,35.526203
1999.5137,58.33,61.12669
1999.5164,82.73,81.57182
1999.5192,7.029998,8.466616
1999.5219,25.929996,22.820284
1999.5247,94.83,92.44436
1999.5274,56.43,60.41124
1999.5301,82.43,80.206314
1999.5329,31.830004,31.916477
1999.5356,80.53001,78.451454
1999.5384,101.130005,102.9842
1999.5411,137.43,140.67105
1999.5438,66.93,67.46375
1999.5466,21.330002,22.349907
1999.5493,52.83,52.21573
1999.5521,17.73,18.63778
1999.5548,52.03,50.414955
1999.5575,49.030003,54.249695
1999.5603,2.7300017,7.387667
1999.563,13.230002,14.368836
1999.5658,64.33,59.625458
1999.5685,66.03,68.15195
1999.5712,56.53,51.574745
1999.574,89.130005,86.38892
1999.5767,34.83,34.058273
1999.5795,146.43001,143.12727
1999.5822,137.63,136.65489
1999.5849,108.03,106.29763
1999.5877,74.43,76.65653
1999.5904,15.03,6.900202
1999.5932,131.43,131.82391
1999.5959,57.73,61.297195
1999.5986,95.13,86.328804
1999.6014,150.43001,145.9347
1999.6041,94.43,91.35836
1999.6068,139.33,141.44731
1999.6096,77.53,69.41976
1999.6123,103.83,103.405975
1999.6151,105.63,107.86579
1999.6178,87.23,85.45547
1999.6205,95.43,97.585236
1999.6233,45.23,39.987568
1999.626,164.53,155.28355
1999.6288,70.23,68.92614
1999.6315,136.03001,129.78409
1999.6342,115.33,117.0853
1999.637,88.329994,91.00878
1999.6397,20.729998,17.077868
1999.6425,160.73,161.24521
1999.6452,124.13,122.052055
1999.6479,93.13,94.208015
1999.6507,158.93,156.31898
1999.6534,17.529999,18.532114
1999.6562,99.83,99.521614
1999.6589,104.83,102.54198
1999.6616,92.43,96.79769
1999.6644,111.13,112.26795
1999.6671,128.03,131.44722
1999.6699,83.63,82.09964
1999.6726,153.43,153.7801
1999.6753,84.63,85.4599
1999.6781,158.93,155.51501
1999.6808,71.83,71.48998
1999.6836,98.43,94.63235
1999.6863,30.630003,36.051666
1999.689,80.33,80.92637
1999.6918,129.03,126.38904
1999.6945,102.83,100.82774
1999.6973,119.93001,121.049644
1999.7,40.93,39.16447
1999.7027,139.03,133.94098
1999.7055,40.629997,36.897247
1999.7082,47.63,49.11827
1999.711,136.13,140.83221
1999.7137,102.23,99.62022
1999.7164,10.929998,16.23679
1999.7192,80.33,76.84581
1999.7219,11.229997,8.306986
1999.7247,27.930002,31.834572
1999.7274,10.530003,14.01081
1999.7301,163.03,158.87245
1999.7329,44.13,43.37155
1999.7356,61.030003,62.87823
1999.7384,76.73,81.00817
1999.7411,140.73,133.9074
1999.7438,88.630005,87.264046
1999.7466,135.53001,136.16069
1999.7493,13.730002,15.639939
1999.7521,116.43,116.986465
1999.7548,53.93,51.20815
1999.7575,78.03,83.424965
1999.7603,156.83,154.139
1999.763,113.73,112.54916
1999.7658,131.23001,131.66235
1999.7685,5.9300013,4.124819
1999.7712,148.03,137.71213
1999.774,21.929998,24.072798
1999.7767,24.429998,20.532932
1999.7795,120.53,117.7385
1999.7822,36.83,38.024086
1999.7849,83.63,85.59663
1999.7877,22.830002,25.045704
1999.7904,12.429997,11.456364
1999.7932,53.23,54.000366
1999.7959,137.23,133.57864
