timestamp,actual,predicted
1999.2178,129.23001,130.80704
1999.2205,80.53001,83.412766
1999.2233,32.63,37.038486
1999.226,107.93,104.339325
1999.2288,98.53,96.36232
1999.2315,45.029995,45.090527
1999.2342,61.730003,59.918842
1999.237,100.329994,104.10471
1999.2397,153.23001,158.46408
1999.2425,122.43,120.59813
1999.2452,142.63,136.71002
1999.2479,143.63,147.1165
1999.2507,66.130005,66.25978
1999.2562,121.13,122.48381
1999.2589,48.730003,50.0991
1999.2616,85.23,84.91613
1999.2644,101.130005,102.467155
1999.2671,85.63,85.96726
1999.2699,37.429996,40.41969
1999.2726,34.530003,34.365715
1999.2753,82.229996,81.30318
1999.2781,156.13,155.84676
1999.2808,74.130005,75.664116
1999.2836,40.53,41.638584
1999.2863,58.83,62.839508
1999.289,12.030002,7.863235
1999.2918,65.73,68.07958
1999.2945,99.43,100.73575
1999.2973,27.129997,25.75601
1999.3,64.73,65.15191
1999.3027,38.53,36.698433
1999.3055,108.53,104.1745
1999.3082,152.63,151.66563
1999.311,37.629997,34.479565
1999.3137,41.73,40.46577
1999.3164,50.129997,48.636585
1999.3192,81.43,81.60991
1999.3219,4.230001,4.9559402
1999.3247,155.23001,157.28534
1999.3274,7.6300015,9.431302
1999.3301,124.83,124.75485
1999.3329,127.13,123.55441
1999.3356,77.83,77.25081
1999.3384,80.53001,78.84944
1999.3411,33.83,34.71396
1999.3438,9.729998,7.636938
1999.3466,96.73,96.42968
1999.3493,65.130005,71.03247
1999.3521,9.63,7.9542217
1999.3548,26.430004,27.081638
1999.3575,86.73,87.8081
1999.3603,109.73,102.86949
1999.363,150.53,143.31796
1999.3658,18.23,21.686186
1999.3685,148.43001,142.39838
1999.3712,115.53,113.68073
1999.374,126.43,126.70429
1999.3767,72.83,72.92858
1999.3795,32.23,35.81186
1999.3822,28.230001,30.968004
1999.3849,0.9299973,-2.9818795
1999.3877,94.53001,91.4309
1999.3904,69.53001,67.79427
1999.3932,110.43,108.82928
1999.3959,85.83,86.2053
1999.3986,119.93001,125.590004
1999.4014,46.33,46.68846
1999.4041,115.229996,113.386444
1999.4068,49.329998,42.002518
1999.4096,56.829998,55.79266
1999.4123,91.03,92.87549
1999.4151,94.13,92.991844
1999.4178,89.93,89.79192
1999.4205,71.93001,69.911125
1999.4233,43.73,42.464424
1999.426,114.93,120.618286
1999.4288,123.93,124.01873
1999.4315,40.129997,38.20162
1999.4342,37.129997,45.060593
1999.437,63.930004,64.12755
1999.4397,146.23,146.61237
1999.4425,21.630001,21.55061
1999.4452,32.43,30.436657
1999.4479,86.23,75.65316
1999.4507,73.53,75.50219
