timestamp,actual,predicted
1999.2178,4.829999999999994,4.8770185
1999.2205,1.4300000000000055,4.8276224
1999.2233,1.930000000000002,2.7009037
1999.226,3.8300000000000014,2.9339898
1999.2288,5.83,4.1707397
1999.2315,5.230000000000005,5.5759406
1999.2342,4.329999999999997,5.400168
1999.237,5.93,4.9467196
1999.2397,7.530000000000001,6.0633426
1999.2425,3.630000000000003,7.210381
1999.2452,-0.7700000000000049,4.5433397
1999.2479,-0.5700000000000064,1.6706432
1999.2507,-0.9700000000000035,1.7436092
1999.2562,2.4299999999999984,1.3456035
1999.2589,3.2300000000000058,3.6358545
1999.2616,7.7299999999999995,4.147534
1999.2644,8.229999999999997,7.4998274
1999.2671,7.929999999999998,7.894491
1999.2699,8.329999999999995,7.8002744
1999.2726,9.130000000000003,8.033465
1999.2753,6.930000000000005,8.711403
1999.2781,10.529999999999992,7.1421514
1999.2808,6.629999999999995,9.907998
1999.2836,6.0299999999999985,6.96586
1999.2863,4.829999999999994,6.8232074
1999.289,2.729999999999996,5.824714
1999.2918,6.0299999999999985,4.3853564
1999.2945,6.229999999999997,6.5155787
1999.2973,1.2299999999999938,6.6561437
1999.3,6.529999999999995,3.1933784
1999.3027,3.430000000000004,6.9928284
1999.3055,1.0299999999999954,4.598467
1999.3082,2.929999999999995,3.204764
1999.311,-0.46999999999999403,4.3058324
1999.3137,-5.369999999999998,2.0157075
1999.3164,-5.269999999999999,-0.98663086
1999.3192,0.9299999999999959,-1.0482322
1999.3219,4.529999999999997,2.5147753
1999.3247,5.73,5.0831647
1999.3274,8.730000000000006,5.9633665
1999.3301,5.630000000000002,8.165777
1999.3329,1.6300000000000041,6.067357
1999.3356,-3.369999999999999,3.4006314
1999.3384,-1.3700000000000008,0.029693753
1999.3411,-4.470000000000005,1.1869826
1999.3438,1.8300000000000025,-0.8556579
1999.3466,2.2299999999999995,3.334616
1999.3493,2.629999999999997,3.3010688
1999.3521,-0.9700000000000035,3.857555
1999.3548,2.2299999999999995,1.401039
1999.3575,4.329999999999997,3.5316184
1999.3603,3.1299999999999932,4.667061
1999.363,5.430000000000003,4.086297
1999.3658,6.0299999999999985,5.6575174
1999.3685,8.229999999999997,6.2977037
1999.3712,3.5300000000000034,7.9660416
1999.374,8.529999999999994,4.7151537
1999.3767,10.029999999999996,8.264863
1999.3795,9.729999999999999,9.263076
1999.3822,10.229999999999995,9.26124
1999.3849,15.129999999999999,9.655273
1999.3877,15.329999999999998,13.244891
1999.3904,9.130000000000003,13.54133
1999.3932,6.529999999999995,9.313747
1999.3959,7.929999999999998,7.390638
1999.3986,7.7299999999999995,8.270048
1999.4014,7.030000000000005,8.110607
1999.4041,7.030000000000005,7.6566896
1999.4068,7.4300000000000015,7.5996842
1999.4096,8.730000000000006,7.9958754
1999.4123,7.630000000000001,8.934988
1999.4151,7.630000000000001,8.05466
1999.4178,10.830000000000004,7.9919868
1999.4205,11.23,10.419173
1999.4233,11.53,10.725338
1999.426,11.829999999999997,11.038228
1999.4288,8.329999999999995,11.278636
1999.4315,3.330000000000005,8.795832
1999.4342,7.330000000000003,5.3386507
1999.437,4.429999999999997,7.9433827
1999.4397,1.6300000000000041,5.725817
1999.4425,5.530000000000002,3.9751666
1999.4452,8.930000000000003,6.5240355
1999.4479,10.529999999999992,8.857005
1999.4507,5.530000000000002,10.106003
1999.4534,9.230000000000002,6.579142
1999.4562,8.529999999999994,9.2304535
1999.4589,9.629999999999999,8.593644
1999.4616,9.829999999999998,9.542496
1999.4644,11.929999999999996,9.573437
