timestamp,actual,predicted
2022.9268,1360.7661,1360.7839
2022.9295,1360.6531,1360.6079
2022.9322,1360.658,1360.5793
2022.935,1360.662,1360.7213
2022.9377,1360.7649,1360.7495
2022.9405,1360.8676,1360.8875
2022.9432,1360.9391,1360.9781
2022.9459,1360.9344,1360.9911
2022.9487,1360.9302,1360.9039
2022.9514,1360.9047,1360.8948
2022.9541,1360.9065,1360.8799
2022.9569,1360.9336,1360.922
2022.9596,1361.0046,1360.9833
2022.9624,1361.0764,1361.085
2022.9651,1361.1877,1361.1494
2022.9678,1361.2509,1361.2769
2022.9706,1361.2437,1361.2944
2022.9733,1361.1798,1361.2046
2022.976,1361.1177,1361.0863
2022.9788,1361.0911,1361.0405
2022.9815,1361.0931,1361.0779
2022.9843,1361.1354,1361.1257
2022.987,1361.1792,1361.1968
2022.9897,1361.2104,1361.2255
2022.9925,1361.2096,1361.226
2022.9952,1361.1742,1361.1898
2022.9979,1361.1782,1361.1244
2023.0007,1361.1841,1361.1755
2023.0034,1361.2711,1361.2035
2023.0062,1361.3844,1361.3623
2023.0089,1361.495,1361.5006
2023.0116,1361.5181,1361.5836
2023.0144,1361.5442,1361.5059
2023.0171,1361.4592,1361.5231
2023.0198,1361.3502,1361.3555
2023.0226,1361.2369,1361.2352
2023.0253,1361.1404,1361.14
2023.0281,1361.0452,1361.0736
2023.0308,1360.9736,1360.992
2023.0335,1360.8949,1360.935
2023.0363,1360.7888,1360.8474
2023.039,1360.6615,1360.7098
2023.0418,1360.5334,1360.5602
2023.0445,1360.4442,1360.4377
2023.0472,1360.415,1360.3986
2023.05,1360.4749,1360.4412
2023.0527,1360.7009,1360.5856
2023.0554,1360.9265,1360.9519
2023.0582,1361.228,1361.189
2023.0609,1361.4854,1361.4808
2023.0637,1361.6074,1361.6708
2023.0664,1361.733,1361.6346
2023.0691,1361.7422,1361.7644
2023.0719,1361.7408,1361.6998
2023.0746,1361.7389,1361.708
2023.0773,1361.7678,1361.7236
2023.0801,1361.8011,1361.7844
2023.0828,1361.8579,1361.826
2023.0856,1361.913,1361.8933
2023.0883,1361.9479,1361.9402
2023.091,1361.938,1361.952
2023.0938,1361.9331,1361.901
2023.0965,1361.8839,1361.9048
2023.0992,1361.8079,1361.8236
2023.102,1361.6982,1361.7305
2023.1047,1361.5734,1361.5952
2023.1075,1361.4519,1361.4628
2023.1102,1361.4547,1361.3569
2023.1129,1361.4625,1361.487
2023.1157,1361.4254,1361.5144
2023.1184,1361.3096,1361.4083
2023.1211,1361.1958,1361.189
2023.1239,1361.0847,1361.0723
2023.1266,1361.067,1360.9989
2023.1294,1361.1418,1361.0967
2023.1321,1361.2428,1361.2732
2023.1348,1361.3456,1361.3787
2023.1376,1361.3857,1361.437
2023.1403,1361.352,1361.3899
2023.1431,1361.2177,1361.2802
2023.1458,1361.0851,1361.0673
2023.1485,1360.9531,1360.9574
2023.1513,1360.9302,1360.8613
2023.154,1361.0332,1360.9556
2023.1567,1361.1923,1361.1901
2023.1595,1361.3531,1361.3881
2023.1622,1361.5319,1361.5005
2023.165,1361.7126,1361.6481
2023.1677,1361.8151,1361.8223
2023.1704,1361.7645,1361.8596
2023.1732,1361.7186,1361.6672
2023.1759,1361.6267,1361.6349
2023.1786,1361.5753,1361.5256
2023.1814,1361.5846,1361.5394
2023.1841,1361.679,1361.6179
2023.1869,1361.7772,1361.7814
2023.1896,1361.8695,1361.8694
2023.1923,1361.9167,1361.9247
2023.1951,1361.895,1361.9182
2023.1978,1361.8524,1361.835
2023.2005,1361.8146,1361.7885
2023.2033,1361.812,1361.7712
2023.206,1361.8171,1361.8146
2023.2088,1361.7472,1361.8291
2023.2115,1361.6814,1361.6785
2023.2142,1361.5405,1361.6086
2023.217,1361.3949,1361.404
2023.2197,1361.2246,1361.2687
2023.2225,1361.1088,1361.0928
2023.2252,1360.994,1361.0364
2023.2279,1361.0392,1360.94
2023.2307,1361.1863,1361.1224
