,Model Name,Train RMSE,Train MAE,Train MSE,Train R^2,Validation RMSE,Validation MAE,Validation MSE,Validation R^2,Test RMSE,Test MAE,Test MSE,Test R^2,Training Time (s),Learning Rate,Hidden Dim,Num Layers,Dropout,Window Size,Patience,Delta
BiLSTM_20250303_121355,BiLSTM,27.138225372473926,20.65789222717285,736.4832763671875,0.9102509021759033,30.785203584930617,22.288814544677734,947.728759765625,0.8697470426559448,52.38306825534134,40.18400573730469,2743.98583984375,0.5645712614059448,30.182973623275757,0.001,32,2,0.2,20,250,0
BiLSTM_ekan_20250303_121522,BiLSTM_ekan,28.321270457936073,21.501554489135742,802.0943603515625,0.9022554159164429,30.261226367896302,22.08042335510254,915.7418212890625,0.8741432428359985,48.29510319056685,34.09586715698242,2332.4169921875,0.6298809051513672,37.2726616859436,0.001,32,2,0.2,20,250,0
VanillaLSTM_20250303_121608,VanillaLSTM,27.202079424191083,20.65492057800293,739.953125,0.9098280668258667,29.86652333815561,22.08920669555664,892.0092163085938,0.8774049878120422,31.174826575487455,23.292959213256836,971.8698120117188,0.8457790613174438,16.357930898666382,0.001,32,2,0.2,20,250,0
ConvGRU_20250303_121721,ConvGRU,26.56382694295889,20.226154327392578,705.6369018554688,0.9140098690986633,29.640589994048913,22.718284606933594,878.5645751953125,0.8792527914047241,33.71298425854922,25.100914001464844,1136.5653076171875,0.8196443915367126,30.41285014152527,0.001,32,2,0.2,20,250,0
LSTM_Attention_20250303_121946,LSTM_Attention,34.08877999980346,25.87201690673828,1162.044921875,0.8583912253379822,31.105167305537336,24.19607925415039,967.5314331054688,0.8670254349708557,72.25159830087671,57.83335876464844,5220.29345703125,0.17161887884140015,63.38685703277588,0.001,32,2,0.2,20,250,0
GRUwGNN_20250303_122117,GRUwGNN,28.137200044908298,21.278614044189453,791.7020263671875,0.9035218358039856,29.41813758292078,21.762006759643555,865.4268188476562,0.881058394908905,33.938474750044016,24.8677978515625,1151.820068359375,0.8172236680984497,32.441338300704956,0.001,32,2,0.2,20,250,0
GRUwGNN_20250303_122440,GRUwGNN,27.683336620877977,21.10354232788086,766.3671264648438,0.9066091775894165,29.289773097541552,21.54230308532715,857.8908081054688,0.882094144821167,32.84963486467068,23.749868392944336,1079.0985107421875,0.828763484954834,40.303043603897095,0.001,32,2,0.2,20,250,0
GRU_ekanwGNN_20250303_122553,GRU_ekanwGNN,27.932774086439437,21.04684066772461,780.2398681640625,0.9049186110496521,29.427865494767456,21.811683654785156,865.999267578125,0.8809797167778015,32.14893776190358,23.740636825561523,1033.55419921875,0.8359906673431396,43.05207705497742,0.001,32,2,0.2,20,250,0
Transformer_20250303_123036,Transformer,36.79644041675431,28.20457649230957,1353.97802734375,0.8350018858909607,37.451571919718035,30.51423454284668,1402.6202392578125,0.8072282075881958,41.767635800828195,31.04537582397461,1744.535400390625,0.7231687903404236,257.3993239402771,0.001,32,2,0.2,20,250,0
Transformer_20250303_123625,Transformer,37.75387371474284,29.61638832092285,1425.35498046875,0.8263037800788879,38.582470834098515,31.905590057373047,1488.6070556640625,0.7954103946685791,38.56975943369932,29.180049896240234,1487.6263427734375,0.7639363408088684,305.92842078208923,0.001,32,2,0.2,20,250,0
Transformer_20250303_124153,Transformer,37.61596327836594,29.3029842376709,1414.960693359375,0.8275704383850098,35.55675343508951,28.52235984802246,1264.28271484375,0.8262408971786499,40.9704528035716,30.65888214111328,1678.5780029296875,0.7336351871490479,277.7751307487488,0.001,32,2,0.1,20,250,0
Transformer_ekan_20250303_125035,Transformer_ekan,30.049347028445354,23.16701889038086,902.9632568359375,0.8899633288383484,35.35736053972266,27.364219665527344,1250.1429443359375,0.828184187412262,92.2918688861592,75.83078002929688,8517.7890625,-0.351643443107605,485.18517208099365,0.001,32,2,0.1,20,250,0
LSTM_20250303_131911,LSTM,0.03660223952362401,0.020047340542078018,0.0013397239381447434,0.9945322275161743,0.03606994901822632,0.019964519888162613,0.0013010412221774459,0.9946013689041138,0.041015884705130026,0.03333905339241028,0.0016823027981445193,0.9927126169204712,335.9458677768707,0.001,32,2,0.1,20,250,0
LSTM_20250303_135443,LSTM,0.03843832221547411,0.02487633191049099,0.0014775046147406101,0.9939699172973633,0.036374818496030054,0.01984688639640808,0.0013231274206191301,0.9945096969604492,0.032243790861993214,0.020738132297992706,0.001039662049151957,0.995496392250061,528.654682636261,0.001,32,2,0.1,20,250,0
LSTM_ekan_20250303_141512,LSTM_ekan,0.035522301991425,0.01933901570737362,0.0012618339387699962,0.9948500990867615,0.03575467050640568,0.019352581351995468,0.001278396463021636,0.9946953058242798,0.03365005844623576,0.023705359548330307,0.0011323264334350824,0.9950950145721436,631.7808358669281,0.001,32,2,0.1,20,250,0
GRU_20250303_145617,GRU,0.03698785548539681,0.02026689425110817,0.001368101453408599,0.9944164156913757,0.03577536257570765,0.02002859115600586,0.0012798765674233437,0.9946891665458679,0.03057872939706407,0.019940977916121483,0.0009350586915388703,0.9959495067596436,877.2143054008484,0.001,32,2,0.1,20,250,0
Transformer_20250303_174323,Transformer,0.07623709735106514,0.05386875569820404,0.005812095012515783,0.9762793183326721,0.0709175856403161,0.047169387340545654,0.005029303953051567,0.9791310429573059,0.07893275568769174,0.06302081793546677,0.006230379920452833,0.9730112552642822,9993.045754432678,0.001,32,2,0.1,20,250,0
GRU_ekan_20250303_180552,GRU_ekan,0.03568246371156014,0.019411584362387657,0.0012732382165268064,0.9948036074638367,0.03543023462829906,0.01943252980709076,0.0012553015258163214,0.9947911500930786,0.03309881782114241,0.02117553912103176,0.0010955317411571741,0.995254397392273,1186.7018492221832,0.001,32,2,0.1,20,250,0
TCN_20250303_190603,TCN,0.037551301706041255,0.0234244242310524,0.0014101002598181367,0.9942449927330017,0.03943536985638265,0.022549711167812347,0.0015551483957096934,0.9935469627380371,0.10172867019024899,0.08618518710136414,0.010348722338676453,0.9551714062690735,444.54356384277344,0.001,32,2,0.1,20,250,0
TCN_ekan_20250303_194030,TCN_ekan,0.037098137823081884,0.022792894393205643,0.0013762718299403787,0.9943830966949463,0.03945485302473923,0.02240956947207451,0.0015566854272037745,0.9935405850410461,0.03762265557063502,0.028578422963619232,0.0014154642121866345,0.9938684701919556,430.93656516075134,0.001,32,2,0.1,20,250,0
BiLSTM_20250303_200407,BiLSTM,0.036333799367658286,0.020496593788266182,0.0013201449764892459,0.9946121573448181,0.03646752743226484,0.020880701020359993,0.0013298805570229888,0.9944816827774048,0.033075918171880776,0.02370229735970497,0.001094016362912953,0.9952609539031982,1099.8197152614594,0.001,32,2,0.1,20,250,0
BiLSTM_ekan_20250303_203708,BiLSTM_ekan,0.03564258465611899,0.019216163083910942,0.0012703938409686089,0.9948151707649231,0.03570164226910985,0.01944046840071678,0.001274607260711491,0.9947110414505005,0.03731553477966105,0.028486646711826324,0.0013924491358920932,0.9939681887626648,1926.1886582374573,0.001,32,2,0.1,20,250,0
VanillaLSTM_20250303_204855,VanillaLSTM,0.035738233962566125,0.019171997904777527,0.001277221366763115,0.994787335395813,0.035642102890383304,0.01924367994070053,0.00127035949844867,0.994728684425354,0.03115439598803598,0.021534988656640053,0.0009705963893793523,0.9957955479621887,547.6284604072571,0.001,32,2,0.1,20,250,0
Informer_20250303_205235,Informer,0.0882820895247925,0.06104149669408798,0.007793727330863476,0.9681917428970337,0.07488976675127168,0.046285614371299744,0.005608477164059877,0.9767277836799622,0.0651730050297904,0.03970964625477791,0.004247520584613085,0.9816005825996399,162.92290234565735,0.001,32,2,0.1,20,250,0
GRUwGNN_20250303_211307,GRUwGNN,0.03633976321789133,0.020038269460201263,0.0013205783907324076,0.9946103692054749,0.03578227516698437,0.020165277644991875,0.0012803712161257863,0.9946871399879456,0.03258888707225072,0.02282748371362686,0.0010620355606079102,0.9953994750976562,843.7538011074066,0.001,32,2,0.1,20,250,0
GRU_ekanwGNN_20250303_213728,GRU_ekanwGNN,0.03872597094536715,0.024398814886808395,0.0014997008256614208,0.9938793182373047,0.039028946055284654,0.025416962802410126,0.0015232586301863194,0.9936792850494385,0.030963855173312738,0.02101559191942215,0.000958760327193886,0.9958468675613403,1404.1343531608582,0.001,32,2,0.1,20,250,0
CustomLSTM_20250303_215650,CustomLSTM,0.03649898994724944,0.0202734787017107,0.001332176267169416,0.9945630431175232,0.03597870549302572,0.020146971568465233,0.0012944672489538789,0.9946286678314209,0.036920271141948166,0.028768178075551987,0.0013631064211949706,0.9940952658653259,366.9302136898041,0.001,32,2,0.1,20,250,0
TCN_20250303_232130,TCN,0.03614299379422552,0.021843593567609787,0.0013063160004094243,0.9946686029434204,0.038972309420326,0.022699054330587387,0.0015188409015536308,0.9936976432800293,0.032474080247147985,0.02157910354435444,0.0010545658878982067,0.9954318404197693,917.0778915882111,0.001,32,2,0.1,20,250,0
TCN_20250303_235342,TCN,0.03614299379422552,0.021843593567609787,0.0013063160004094243,0.9946686029434204,0.038972309420326,0.022699054330587387,0.0015188409015536308,0.9936976432800293,0.032474080247147985,0.02157910354435444,0.0010545658878982067,0.9954318404197693,917.0778915882111,0.001,32,2,0.1,20,250,0
Transformer_ekan_20250304_030943,Transformer_ekan,0.05930089019417108,0.03902239724993706,0.0035165955778211355,0.9856478571891785,0.06338913104746535,0.03961265832185745,0.004018181934952736,0.9833266735076904,0.17437764435817402,0.14919419586658478,0.030407562851905823,0.8682804703712463,18517.577467918396,0.001,32,2,0.1,20,250,0
LSTM_20250304_111542,LSTM,0.03564491173789342,0.019115258008241653,0.0012705597328022122,0.9948145151138306,0.03552843482788954,0.019280899316072464,0.0012622696813195944,0.9947622418403625,0.03278650434802369,0.02448335289955139,0.001074954867362976,0.9953435063362122,466.00023770332336,0.001,32,2,0.1,20,250,0
LSTM_ekan_20250304_112410,LSTM_ekan,0.03650716384641651,0.019984273239970207,0.0013327730121091008,0.9945605993270874,0.03595446375414648,0.019952518865466118,0.0012927234638482332,0.9946358799934387,0.03263496496943415,0.022551482543349266,0.0010650409385561943,0.9953864812850952,336.9573950767517,0.001,32,2,0.1,20,250,0
GRU_20250304_113842,GRU,0.03698024902780144,0.020362649112939835,0.0013675388181582093,0.994418740272522,0.03588834911642457,0.020101113244891167,0.0012879736023023725,0.9946556091308594,0.03031354984697215,0.01843474619090557,0.0009189113043248653,0.9960194826126099,496.6704421043396,0.001,32,2,0.1,20,250,0
GRU_20250304_114948,GRU,0.036741619457843856,0.020096782594919205,0.0013499466003850102,0.9944905042648315,0.03574699378660004,0.01988242380321026,0.001277847564779222,0.994697630405426,0.030224312255458956,0.019525758922100067,0.0009135090513154864,0.9960428476333618,653.0964140892029,0.001,32,2,0.1,20,250,0
GRU_20250304_115913,GRU,0.036852528106552776,0.020211275666952133,0.0013581088278442621,0.9944571852684021,0.035969256087308915,0.020095089450478554,0.0012937873834744096,0.9946314692497253,0.03024011939638608,0.018706826493144035,0.0009144648211076856,0.9960387349128723,561.5721845626831,0.001,32,2,0.1,20,250,0
GRU_20250304_121409,GRU,0.036619804677527804,0.020073270425200462,0.0013410100946202874,0.9945269823074341,0.03574298951546792,0.0199138056486845,0.0012775612995028496,0.9946988224983215,0.03215981021865455,0.023672189563512802,0.0010342533932998776,0.9955198168754578,892.205739736557,0.001,32,2,0.1,20,250,0
GRU_20250304_122345,GRU,0.036991625870184404,0.02036191336810589,0.0013683803845196962,0.994415283203125,0.03580234648773421,0.02008000575006008,0.0012818080140277743,0.994681179523468,0.030154440410456968,0.018610866740345955,0.0009092902764678001,0.9960611462593079,572.812741279602,0.001,32,2,0.1,20,250,0
GRU_20250304_123649,GRU,0.0368006532140654,0.020154841244220734,0.0013542880769819021,0.9944728016853333,0.035882637917999005,0.020021632313728333,0.0012875637039542198,0.9946572780609131,0.030566385340759634,0.019758356735110283,0.0009343039127998054,0.9959527850151062,780.7162439823151,0.001,32,2,0.1,20,250,0
GRU_20250304_124605,GRU,0.03735175627261423,0.021186834201216698,0.0013951536966487765,0.9943060278892517,0.03645451648493091,0.021616531535983086,0.0013289317721500993,0.99448561668396,0.03144608387089826,0.02216595970094204,0.000988856190815568,0.9957164525985718,553.146746635437,0.001,32,2,0.1,20,250,0
GRU_20250304_125728,GRU,0.036921035774014475,0.0202997587621212,0.0013631628826260567,0.9944365620613098,0.03586440823174829,0.020152948796749115,0.0012862557778134942,0.9946627020835876,0.030999073089393044,0.019947513937950134,0.0009609425324015319,0.995837390422821,679.6058340072632,0.001,32,2,0.1,20,250,0
GRU_20250304_130724,GRU,0.037173560749696404,0.02042219042778015,0.001381873618811369,0.9943602085113525,0.03593528244443326,0.02014949358999729,0.0012913445243611932,0.9946416020393372,0.03157854966911978,0.021981695666909218,0.0009972047992050648,0.9956803321838379,593.0708825588226,0.001,32,2,0.1,20,250,0
GRU_20250304_131807,GRU,0.03678156503092358,0.020157793536782265,0.0013528835261240602,0.9944785237312317,0.03589907482430342,0.019980771467089653,0.0012887435732409358,0.9946523904800415,0.03017925119819098,0.01800129935145378,0.0009107872028835118,0.9960546493530273,639.5579612255096,0.001,32,2,0.1,20,250,0
GRU_20250304_132914,GRU,0.03685669610638701,0.020238816738128662,0.0013584160478785634,0.9944559335708618,0.035770632480888465,0.02003582939505577,0.0012795381480827928,0.9946905970573425,0.031314044755699655,0.021573612466454506,0.0009805693989619613,0.9957523941993713,663.0359489917755,0.001,32,2,0.1,20,250,0
GRU_20250304_133626,GRU,0.03731319021021102,0.02043548785150051,0.0013922741636633873,0.9943177700042725,0.03611654965963605,0.020221782848238945,0.001304405159316957,0.9945874214172363,0.0303589781363675,0.019350647926330566,0.0009216675534844398,0.99600750207901,428.76925444602966,0.001,32,2,0.1,20,250,0
GRU_20250304_134416,GRU,0.03701861790291807,0.020403394475579262,0.0013703780714422464,0.9944071173667908,0.03593151137222007,0.02022603340446949,0.00129107350949198,0.9946427345275879,0.03038848083343367,0.018276667222380638,0.0009234597673639655,0.9959997534751892,467.21151089668274,0.001,32,2,0.1,20,250,0
GRU_20250304_135534,GRU,0.037036783970821205,0.020339079201221466,0.0013717233669012785,0.9944016337394714,0.0358417619612838,0.02011951245367527,0.0012846319004893303,0.9946694374084473,0.030328884415942815,0.019047413021326065,0.0009198412299156189,0.9960154294967651,674.4762423038483,0.001,32,2,0.1,20,250,0
GRU_20250304_141227,GRU,0.036774601271910776,0.020098300650715828,0.0013523712987080216,0.9944806098937988,0.03580741539124586,0.019962279126048088,0.0012821709970012307,0.9946796894073486,0.03184000366665926,0.022855835035443306,0.001013785833492875,0.9956085085868835,1009.489984035492,0.001,32,2,0.1,20,250,0
GRU_20250304_142244,GRU,0.03673811494474273,0.02007089927792549,0.001349689089693129,0.9944915771484375,0.03558676755336983,0.019827647134661674,0.0012664180248975754,0.9947450160980225,0.03118911321347176,0.021369924768805504,0.0009727607830427587,0.995786190032959,614.0313622951508,0.001,32,2,0.1,20,250,0
GRU_20250304_143256,GRU,0.03698513918539615,0.020263882353901863,0.0013679005205631256,0.9944172501564026,0.03576333190502637,0.020006034523248672,0.0012790159089490771,0.9946927428245544,0.030466712522851526,0.018946746364235878,0.000928220571950078,0.9959791302680969,607.7136406898499,0.001,32,2,0.1,20,250,0
GRU_20250304_144959,GRU,0.03652788698663218,0.019907314330339432,0.0013342865277081728,0.9945544004440308,0.03568049634812671,0.019705109298229218,0.001273097819648683,0.9947172999382019,0.030637251809604457,0.020953809842467308,0.0009386411984451115,0.995934009552002,1020.0968790054321,0.001,32,2,0.1,20,250,0
GRU_20250304_150139,GRU,0.03698237389409549,0.02021888829767704,0.0013676959788426757,0.9944180846214294,0.035671091961610495,0.019942384213209152,0.0012724268017336726,0.9947201013565063,0.030187081794996184,0.018632642924785614,0.00091125990729779,0.996052622795105,696.6630492210388,0.001,32,2,0.1,20,250,0
GRU_ekan_20250304_181251,GRU_ekan,26.616337902862877,20.268428802490234,708.429443359375,0.9136695861816406,30.301351042486537,22.676965713500977,918.171875,0.873809278011322,32.69747883354789,24.460208892822266,1069.1251220703125,0.8303461074829102,34.56436514854431,0.001,32,2,0.1,20,250,0
GRU_ekan_20250304_181333,GRU_ekan,26.299738963176992,20.009124755859375,691.67626953125,0.9157111644744873,29.827761792249117,22.516027450561523,889.6953735351562,0.877722978591919,33.00714218993936,24.103513717651367,1089.471435546875,0.8271174430847168,38.595879316329956,0.001,32,2,0.1,20,250,0
GRU_ekan_20250304_181416,GRU_ekan,26.884211039616844,20.29582405090332,722.7608032226562,0.9119231104850769,30.370283600529028,22.44980812072754,922.3541259765625,0.8732345104217529,30.757938507806404,22.74444007873535,946.05078125,0.8498761653900146,40.62351846694946,0.001,32,2,0.1,20,250,0
GRU_ekan_20250304_181452,GRU_ekan,27.35979216914965,20.70720100402832,748.5582275390625,0.9087793827056885,29.76773389018773,22.264780044555664,886.1179809570312,0.8782146573066711,33.04668845987541,25.26630401611328,1092.0836181640625,0.8267029523849487,32.82003116607666,0.001,32,2,0.1,20,250,0
GRU_ekan_20250304_181536,GRU_ekan,27.657937139570013,21.026674270629883,764.9614868164062,0.906780481338501,29.813617805302076,22.12811279296875,888.851806640625,0.8778389096260071,32.36341114374959,23.78439712524414,1047.390380859375,0.8337950706481934,41.20034146308899,0.001,32,2,0.1,20,250,0
GRU_ekan_20250304_181613,GRU_ekan,28.237040289944296,21.449535369873047,797.3304443359375,0.9028359651565552,29.344387514706817,22.01580047607422,861.0930786132812,0.8816540241241455,30.59678028595799,22.371408462524414,936.1629638671875,0.851445198059082,33.871540546417236,0.001,32,2,0.1,20,250,0
GRU_ekan_20250304_181655,GRU_ekan,27.395335269553648,20.87122344970703,750.50439453125,0.908542275428772,29.996740545588867,22.253019332885742,899.804443359375,0.8763336539268494,33.360417870115924,23.990371704101562,1112.91748046875,0.8233969211578369,38.97590446472168,0.001,32,2,0.1,20,250,0
GRU_ekan_20250304_181734,GRU_ekan,27.8176621350565,21.18486213684082,773.8223266601562,0.90570068359375,29.546475283189977,22.172990798950195,872.9942016601562,0.8800183534622192,31.009392084672307,22.57918357849121,961.5823974609375,0.8474115133285522,36.42640042304993,0.001,32,2,0.1,20,250,0
GRU_ekan_20250304_181811,GRU_ekan,26.82825012711065,20.260066986083984,719.7550048828125,0.9122894406318665,30.215786840889358,22.381994247436523,912.9937744140625,0.8745208978652954,31.707313016565575,23.317832946777344,1005.3536987304688,0.8404656648635864,33.60362982749939,0.001,32,2,0.1,20,250,0
GRU_ekan_20250304_181858,GRU_ekan,26.78661201062599,20.32254409790039,717.5225830078125,0.9125614762306213,30.010673150225863,22.499794006347656,900.6405029296875,0.8762187361717224,30.71229685683987,22.33127212524414,943.2451782226562,0.850321352481842,44.3109974861145,0.001,32,2,0.1,20,250,0
GRU_ekan_20250304_181941,GRU_ekan,27.34385379444586,20.56932258605957,747.6863403320312,0.908885657787323,29.887194327431022,22.3276424407959,893.244384765625,0.8772352337837219,35.33039335099367,26.225088119506836,1248.2366943359375,0.8019238710403442,40.46840691566467,0.001,32,2,0.1,20,250,0
GRU_ekan_20250304_182024,GRU_ekan,27.85244344679711,21.231426239013672,775.7586059570312,0.9054647088050842,29.75650902074305,22.42893409729004,885.4498291015625,0.87830650806427,36.64455769140129,27.368919372558594,1342.8236083984375,0.7869143486022949,39.85657334327698,0.001,32,2,0.1,20,250,0
GRU_ekan_20250304_182101,GRU_ekan,26.71797559184757,20.0692138671875,713.8502197265625,0.913008987903595,30.659106884593648,23.036575317382812,939.9808349609375,0.870811939239502,34.95137875611097,25.20212745666504,1221.598876953125,0.8061508536338806,33.899141788482666,0.001,32,2,0.1,20,250,0
GRU_ekan_20250304_182136,GRU_ekan,27.96856232478933,21.138442993164062,782.240478515625,0.9046748280525208,29.27148483112447,21.80067253112793,856.81982421875,0.8822413086891174,32.89112603537617,23.963581085205078,1081.826171875,0.8283306360244751,32.50383496284485,0.001,32,2,0.1,20,250,0
GRU_ekan_20250304_182220,GRU_ekan,26.470480545921927,19.874311447143555,700.6863403320312,0.9146131277084351,30.399842954531135,23.245849609375,924.1504516601562,0.8729876279830933,48.996933198830156,33.02439498901367,2400.699462890625,0.6190454959869385,40.91246747970581,0.001,32,2,0.1,20,250,0
GRU_ekan_20250304_182306,GRU_ekan,27.45029132181194,20.8430118560791,753.5184936523438,0.9081749320030212,29.873533077217783,22.493305206298828,892.427978515625,0.8773474097251892,34.868924832080964,25.84034538269043,1215.8419189453125,0.807064414024353,42.25576710700989,0.001,32,2,0.1,20,250,0
GRU_ekan_20250304_182343,GRU_ekan,26.24233402757544,20.01827621459961,688.6600952148438,0.9160786867141724,29.54039520267914,22.132383346557617,872.6349487304688,0.8800677061080933,35.29344411169906,27.00605583190918,1245.627197265625,0.8023378849029541,34.41866660118103,0.001,32,2,0.1,20,250,0
LSTM_20250304_192329,LSTM,3.236104456758729,2.5210959911346436,10.472372055053711,0.518205463886261,3.2891960207551723,2.519118309020996,10.81881046295166,0.5246567130088806,3.2662446378714236,2.488260269165039,10.668354034423828,0.272540807723999,55.587886810302734,0.001,32,2,0.1,20,250,0
LSTM_20250304_195136,LSTM,6.511166590923309,5.153977870941162,42.39529037475586,0.9800317287445068,6.2555938102195405,4.981905937194824,39.13245391845703,0.9818411469459534,33.24733453836939,31.042865753173828,1105.38525390625,-3.028538703918457,4.8487021923065186,0.001,32,2,0.1,20,10,0
LSTM_20250304_195603,LSTM,3.276723009506643,2.577024459838867,10.736913681030273,0.9949429035186768,3.3743059363012438,2.604806423187256,11.385940551757812,0.9947165250778198,4.985937369934482,3.943744421005249,24.85957145690918,0.9094001650810242,205.66882300376892,0.001,32,2,0.1,20,100,0
TCN_20250304_200307,TCN,3.258981179486477,2.5666582584381104,10.62095832824707,0.994997501373291,3.3689182727804954,2.597585678100586,11.349610328674316,0.9947333931922913,10.562338562583786,8.81105899810791,111.56299591064453,0.593412458896637,263.91827487945557,0.001,32,2,0.1,20,250,0
TCN_20250304_200623,TCN,3.2867802111167954,2.5862231254577637,10.802924156188965,0.994911789894104,3.443369899480513,2.6480660438537598,11.856796264648438,0.9944980144500732,8.574001634494847,7.065046310424805,73.51350402832031,0.7320825457572937,102.77573299407959,0.001,32,2,0.1,20,100,0
TCN_20250304_200649,TCN,5.074118198399896,3.9158639907836914,25.746675491333008,0.9878732562065125,5.69141496331694,4.35353946685791,32.39220428466797,0.9849688410758972,16.152639904328527,13.766263961791992,260.90777587890625,0.04913043975830078,23.19444227218628,0.001,32,2,0.1,20,100,0
TCN_20250304_200736,TCN,3.9189741493378993,3.0904183387756348,15.358358383178711,0.9927661418914795,3.827545744998185,2.9997787475585938,14.650106430053711,0.9932018518447876,13.635708301865169,11.816216468811035,185.9325408935547,0.32237517833709717,43.83437895774841,0.001,32,2,0.1,20,100,0
TCN_20250304_200922,TCN,3.3481973324301078,2.6323962211608887,11.21042537689209,0.9947198629379272,3.425321193586937,2.6492934226989746,11.73282527923584,0.9945555329322815,5.699574156798704,4.539906978607178,32.485145568847656,0.8816090226173401,102.17769145965576,0.001,32,2,0.1,20,100,0
TCN_20250304_201057,TCN,3.315620248343526,2.608887195587158,10.993337631225586,0.994822084903717,3.3882802423638836,2.6150472164154053,11.480443000793457,0.9946726560592651,18.422448172805034,15.560738563537598,339.3865966796875,-0.23688280582427979,92.48465633392334,0.001,32,2,0.1,20,100,0
TCN_20250304_201154,TCN,3.774670259335433,2.9554553031921387,14.248135566711426,0.9932891130447388,3.594007134567932,2.7730002403259277,12.916887283325195,0.9940060973167419,13.146858542114432,10.976529121398926,172.8398895263672,0.37009090185165405,52.99230122566223,0.001,32,2,0.1,20,100,0
TCN_20250304_201303,TCN,3.4405412571942886,2.7088816165924072,11.837324142456055,0.99442458152771,3.471649470244726,2.67500901222229,12.052350044250488,0.9944072961807251,12.204860431978013,10.019667625427246,148.9586181640625,0.4571254253387451,66.38967442512512,0.001,32,2,0.1,20,100,0
TCN_20250304_201516,TCN,3.283206901116954,2.582759380340576,10.779447555541992,0.9949228763580322,3.3915700694082034,2.6183626651763916,11.502747535705566,0.9946622848510742,7.562353463763029,6.383373260498047,57.18918991088867,0.7915759682655334,130.03013062477112,0.001,32,2,0.1,20,100,0
TCN_20250304_201615,TCN,3.4600004903980417,2.730544328689575,11.971603393554688,0.9943613409996033,3.4145303575845114,2.642751455307007,11.659017562866211,0.9945898056030273,10.748008721027592,9.16650104522705,115.51969146728516,0.5789924263954163,55.30402493476868,0.001,32,2,0.1,20,100,0
