Time,Actual,Predicted
20,6795.90547761149,6754.6226
21,6778.806005726254,6778.5557
22,6736.883785988363,6760.9346
23,6744.41798599611,6719.6733
24,6766.733930752397,6726.253
25,6767.200099540833,6747.5117
26,6798.491305657083,6747.4844
27,6827.341751394739,6778.517
28,6842.070353905421,6806.603
29,6810.700339130636,6819.432
30,6777.717951529839,6789.3335
31,6790.754795752732,6755.442
32,6742.1996883829,6768.4204
33,6703.844464156654,6718.472
34,6687.555913989155,6685.227
35,6702.225831567588,6670.5903
36,6715.855435983868,6684.4424
37,6733.555828894098,6695.255
38,6739.464657639614,6710.748
39,6762.047732999987,6716.6284
40,6742.273708235354,6739.1255
41,6698.977324058978,6719.724
42,6653.42243640472,6683.2505
43,6637.275962402231,6637.063
44,6663.2329743005785,6623.7188
45,6696.027351561643,6648.542
46,6717.956985658324,6683.129
47,6767.245489376875,6700.716
48,6828.626051611756,6747.6978
49,6876.366383201046,6809.9526
50,6883.369108490728,6849.2114
51,6799.7602494644325,6853.6074
52,6725.4364839873,6779.943
53,6685.026400005403,6706.4175
54,6667.126216025533,6672.358
55,6672.523363055238,6652.1836
56,6684.491771230659,6658.345
57,6696.269593617576,6672.36
58,6727.273513611083,6683.5796
59,6740.380001208747,6708.9937
60,6744.25398925969,6721.4287
61,6702.8482232830165,6725.0225
62,6641.885541037474,6689.068
63,6602.254936680984,6628.2134
64,6606.594933579861,6602.4297
65,6626.533030571187,6605.003
66,6654.546014026709,6617.443
67,6674.888752742246,6641.9062
68,6698.939773736125,6664.636
69,6713.218209881052,6689.26
70,6711.828474731372,6701.7373
71,6705.499417605957,6702.1997
72,6691.857642082777,6698.2305
73,6695.787482340637,6688.201
74,6703.762628476236,6691.096
75,6685.023760290424,6696.7656
76,6681.293802213521,6681.75
77,6691.174019966689,6678.3823
78,6695.869495207366,6687.028
79,6708.391031150803,6690.9404
80,6737.184203775792,6700.636
81,6763.046452816705,6725.18
82,6795.6761216638815,6749.361
83,6772.309336135013,6781.773
84,6759.183551656774,6756.0684
85,6721.376599049826,6741.5
86,6697.210871086562,6705.7783
87,6655.12421978076,6686.631
88,6661.8341508927415,6643.866
89,6697.356888589501,6650.9336
90,6733.763459507323,6687.233
91,6765.956327740392,6716.905
92,6802.257818876108,6747.2046
93,6830.030992090365,6783.9575
94,6840.940787338507,6811.4824
95,6842.828377838589,6820.901
96,6836.401610028143,6821.8086
97,6811.75044597825,6815.039
98,6744.630699170201,6789.537
99,6737.372464550977,6719.414
100,6712.253904138371,6712.4097
101,6693.605557777652,6690.911
102,6715.684295583555,6675.5947
103,6734.269644233289,6694.5903
104,6763.831109470508,6711.025
105,6777.954240759166,6739.8325
106,6781.935212332512,6754.3237
107,6751.016888530549,6757.9355
108,6722.354897927543,6725.0767
109,6688.950994047365,6698.2964
110,6649.903712934949,6668.9575
111,6642.695324173138,6627.634
112,6654.872681976254,6622.493
113,6665.127295520465,6634.6255
114,6674.304644884851,6646.635
115,6690.346236081055,6658.454
116,6701.267665807655,6678.0894
117,6700.289470212126,6688.812
118,6730.544825946143,6689.034
119,6734.379491409964,6713.5005
120,6724.8564661525215,6717.048
121,6730.279615702275,6708.3486
122,6677.682621140381,6712.79
123,6671.091609506131,6667.18
124,6700.53495143668,6660.2456
125,6735.803900155983,6690.0806
126,6760.12431143378,6719.4766
127,6775.116339499245,6742.5835
128,6760.151994876928,6757.871
129,6750.869648333459,6741.95
130,6766.288419915036,6732.057
131,6834.690348964751,6746.762
132,6816.726158876249,6816.718
133,6773.159278366341,6797.5386
134,6766.40212724381,6750.614
135,6782.670773837709,6742.86
136,6805.565960620749,6759.339
137,6821.17338263657,6782.85
138,6827.845823141104,6798.8623
139,6835.585447323553,6805.0674
140,6817.294614252334,6812.2583
141,6781.114261525741,6793.2007
142,6765.9767568713005,6754.4043
143,6736.205536043598,6737.8774
144,6744.386391232244,6707.9023
145,6763.5871431329815,6715.424
146,6782.258073708587,6734.8306
147,6777.400781924914,6754.8184
148,6777.193783363083,6749.577
149,6744.059453562409,6749.244
150,6710.572418847637,6714.6963
151,6679.1750412007295,6685.2876
152,6630.593304004096,6652.6094
153,6621.609055808999,6610.359
154,6615.103203542277,6606.0396
155,6634.886052603909,6603.754
156,6662.126171392006,6616.8315
157,6710.788604452106,6642.0034
158,6739.121764181746,6692.2944
159,6739.00058547954,6717.0625
160,6736.629626332162,6717.6865
161,6734.869777059344,6716.2764
162,6718.061094183782,6715.128
163,6687.400321627138,6701.163
164,6661.389669680671,6675.876
165,6652.775143864455,6647.74
166,6628.3262969974085,6640.217
167,6642.624811504391,6622.1133
168,6663.53263032552,6633.933
169,6698.89018551872,6655.405
170,6720.706560281438,6691.6816
171,6737.162895149698,6709.14
172,6765.680315699093,6722.7085
173,6801.952854635648,6748.754
174,6822.08271406057,6785.7295
175,6807.368591258206,6806.0166
176,6688.54269017767,6788.5664
177,6643.045297913761,6674.947
178,6615.564892367513,6627.755
179,6622.796321459082,6610.5977
180,6664.451371097806,6615.5073
181,6708.150684898208,6650.888
182,6744.031505535437,6695.3604
183,6726.674140748454,6725.652
184,6742.569578742141,6710.0376
185,6756.05360876413,6723.2744
186,6753.432742072669,6734.77
187,6746.474153658458,6731.145
188,6738.193372866169,6724.0117
189,6712.360106898694,6716.2036
190,6672.411881018229,6693.9966
191,6678.3681105196,6654.095
192,6706.212381465822,6661.6826
193,6721.386295461726,6690.4746
194,6744.580070255778,6703.4077
195,6703.866371395747,6724.2334
196,6681.477561809121,6691.033
197,6680.267837900915,6669.4395
198,6632.283553205552,6667.5703
199,6626.405600962273,6621.393
200,6630.429749079845,6617.597
201,6660.86505310236,6620.4673
202,6742.2497520382585,6646.3457
203,6779.478107988504,6723.2803
204,6754.635754434439,6759.41
205,6677.156808793289,6733.782
