Time,Actual,Predicted
20,6718.031,6709.3037
21,6740.104,6734.48
22,6704.5615,6729.24
23,6917.5337,6895.47
24,6790.9365,6778.3193
25,6853.572,6821.3267
26,6809.6323,6809.458
27,6859.9385,6852.3994
28,6756.3345,6735.7905
29,6606.5947,6620.9346
30,6855.3306,6898.3037
31,6834.2656,6823.0645
32,6736.8276,6733.563
33,6664.716,6644.9854
34,6759.655,6775.6143
35,6793.372,6789.2295
36,6902.551,6875.8086
37,6750.487,6719.049
38,6700.2896,6701.978
39,6780.347,6768.3086
40,6879.308,6882.73
41,6737.218,6724.589
42,6735.148,6752.1006
43,6770.948,6810.014
44,6749.0396,6758.4824
45,6691.715,6697.3604
46,6811.216,6820.527
47,6876.484,6823.21
48,6958.522,6934.5273
49,6860.098,6840.418
50,6802.7456,6776.703
51,6747.025,6759.9414
52,6751.5537,6713.891
53,6702.226,6676.8486
54,6840.8184,6843.2085
55,6765.956,6738.0283
56,6813.9155,6802.2803
57,6797.7007,6778.7754
58,6849.816,6875.867
59,6750.0127,6810.4604
60,6817.834,6820.833
61,6798.6694,6851.6807
62,6904.5776,6863.968
63,6763.5615,6801.5137
64,6865.308,6824.176
65,6638.568,6673.1094
66,6729.102,6736.844
67,6701.55,6687.597
68,6733.7637,6678.2236
69,6734.3794,6730.9497
70,6628.9346,6697.684
71,6920.644,6917.585
72,6677.315,6699.069
73,6852.595,6844.028
74,6837.8364,6812.368
75,6891.0474,6884.1743
76,6733.515,6710.1616
77,6755.71,6743.4307
78,6749.8896,6739.614
79,6725.038,6722.6826
80,6875.211,6837.286
81,6790.7046,6767.474
82,6736.817,6749.5093
83,6823.6445,6818.7007
84,6892.849,6863.12
85,6816.308,6767.2393
86,6831.3237,6830.0527
87,6830.6543,6860.0146
88,6784.8535,6803.303
89,6789.9277,6807.181
90,6786.0737,6814.8057
91,6744.0317,6699.7935
92,6713.285,6703.569
93,6787.745,6816.811
94,6860.9985,6846.8604
95,6797.46,6762.2583
96,6761.9473,6739.223
97,6747.5786,6706.7266
98,6720.7065,6707.5693
99,6712.7266,6707.097
100,6835.974,6844.9272
101,6806.2305,6849.254
102,6731.3613,6729.381
103,6676.4907,6719.425
104,6794.084,6788.005
105,6713.6973,6689.033
106,6757.2207,6797.7266
107,6744.418,6740.384
108,6914.896,6902.9
109,6951.0396,6924.4785
110,6678.8086,6727.4414
111,6703.001,6699.372
112,6966.831,6940.982
113,6888.177,6858.6045
114,6697.211,6717.313
115,6890.1665,6867.868
116,6731.3037,6750.9795
117,6777.8267,6764.7646
118,6771.7476,6767.189
119,6762.7812,6770.199
120,6716.716,6709.585
121,6753.34,6777.3906
122,6926.847,6902.7334
123,6707.0728,6745.305
124,6960.1196,6943.1567
125,6905.161,6857.664
126,6710.0093,6702.0728
127,6731.956,6754.84
128,6835.2427,6833.6025
129,6914.8213,6915.1553
130,6800.89,6835.021
131,6717.957,6680.62
132,6781.935,6768.459
133,6830.691,6812.317
134,6806.1025,6777.2593
135,6765.162,6778.508
136,6780.805,6771.494
137,6632.485,6683.006
138,6699.101,6753.522
139,6739.314,6701.0894
140,6895.208,6878.8574
141,6839.951,6877.33
142,6737.8506,6749.5435
143,6699.992,6728.6577
144,6709.704,6755.725
145,6782.671,6743.483
146,6827.342,6772.1655
147,6718.5454,6722.5703
148,6748.6553,6780.0205
149,6745.3066,6751.4824
150,6957.4966,6939.2393
151,6724.4517,6770.686
152,6799.7603,6852.1655
153,6910.306,6903.807
154,6753.433,6747.0273
155,6795.279,6828.1255
156,6622.7964,6652.744
157,6898.221,6912.1343
158,6893.576,6865.5596
159,6754.6357,6787.2153
160,6842.924,6777.187
161,6750.8696,6757.89
162,6737.3726,6728.4126
163,6823.146,6855.23
164,6687.086,6712.1094
165,6721.3765,6762.413
166,6811.363,6841.195
167,6799.9155,6794.7207
168,6719.1416,6688.99
169,6711.8286,6724.448
170,6719.647,6712.1606
171,6667.126,6681.358
172,6713.0474,6689.8013
173,6865.4043,6866.973
174,6856.651,6814.3403
175,6738.1934,6724.0586
176,6817.4297,6819.397
177,6704.2183,6696.128
178,6808.3643,6828.946
179,6832.209,6902.7134
180,6834.4297,6814.204
181,6696.474,6687.5967
182,6814.2183,6838.912
183,6766.7456,6772.002
184,6706.2124,6696.661
185,6730.8315,6745.309
186,6698.423,6683.9805
187,6694.8276,6714.5864
188,6846.424,6863.309
189,6766.2886,6743.614
190,6752.3315,6739.8906
191,6840.264,6877.5776
192,6863.3506,6874.9233
193,6726.984,6766.0757
194,6721.055,6761.903
195,6823.894,6858.0576
196,6922.483,6882.9966
197,6901.1035,6869.3477
198,6853.1113,6838.1675
199,6688.24,6686.623
200,6713.897,6723.988
201,6790.755,6779.272
202,6760.417,6750.5146
203,6743.764,6730.9473
204,6710.7886,6673.73
205,6674.4854,6669.4014
206,6737.247,6720.9937
207,6874.882,6883.373
208,6958.641,6932.9487
209,6765.9766,6758.724
210,6802.7256,6852.946
211,6783.664,6748.9937
212,6815.637,6775.637
213,6797.3228,6790.3174
214,6681.294,6708.41
215,6828.304,6813.4707
216,6857.0894,6826.5957
217,6845.447,6812.4316
218,6804.8975,6761.4824
219,6797.1816,6783.9067
220,6768.079,6748.922
221,6816.4175,6813.3613
222,6877.825,6852.1777
223,6743.4146,6716.596
224,6727.2734,6702.5723
225,6932.9463,6913.44
