Time,Actual,Predicted
20,6718.031,6719.6616
21,6740.104,6742.6724
22,6704.5615,6705.7573
23,6917.5337,6894.0127
24,6790.9365,6799.531
25,6853.572,6830.3286
26,6809.6323,6817.2397
27,6859.9385,6839.4336
28,6756.3345,6705.121
29,6606.5947,6632.4487
30,6855.3306,6868.518
31,6834.2656,6857.9067
32,6736.8276,6747.9854
33,6664.716,6671.6157
34,6759.655,6777.3203
35,6793.372,6770.062
36,6902.551,6875.9966
37,6750.487,6720.4697
38,6700.2896,6711.5654
39,6780.347,6795.9775
40,6879.308,6874.262
41,6737.218,6732.5044
42,6735.148,6730.875
43,6770.948,6803.3086
44,6749.0396,6738.1035
45,6691.715,6717.2744
46,6811.216,6833.067
47,6876.484,6838.3843
48,6958.522,6938.608
49,6860.098,6841.1973
50,6802.7456,6782.0083
51,6747.025,6776.1724
52,6751.5537,6700.892
53,6702.226,6685.1646
54,6840.8184,6829.5444
55,6765.956,6721.5654
56,6813.9155,6816.1807
57,6797.7007,6759.9404
58,6849.816,6895.9243
59,6750.0127,6811.1587
60,6817.834,6826.1533
61,6798.6694,6868.4316
62,6904.5776,6858.2036
63,6763.5615,6800.116
64,6865.308,6820.4517
65,6638.568,6649.6445
66,6729.102,6756.2227
67,6701.55,6666.4326
68,6733.7637,6693.945
69,6734.3794,6732.935
70,6628.9346,6687.588
71,6920.644,6925.59
72,6677.315,6702.0635
73,6852.595,6837.599
74,6837.8364,6823.134
75,6891.0474,6890.1836
76,6733.515,6708.6675
77,6755.71,6724.612
78,6749.8896,6731.181
79,6725.038,6727.386
80,6875.211,6903.7593
81,6790.7046,6760.0415
82,6736.817,6750.798
83,6823.6445,6820.092
84,6892.849,6869.3516
85,6816.308,6772.3716
86,6831.3237,6819.0234
87,6830.6543,6865.3247
88,6784.8535,6815.6914
89,6789.9277,6812.671
90,6786.0737,6779.7183
91,6744.0317,6711.8955
92,6713.285,6716.057
93,6787.745,6828.0337
94,6860.9985,6887.46
95,6797.46,6781.8823
96,6761.9473,6741.66
97,6747.5786,6724.659
98,6720.7065,6706.497
99,6712.7266,6710.9233
100,6835.974,6830.3984
101,6806.2305,6836.3916
102,6731.3613,6733.045
103,6676.4907,6728.1274
104,6794.084,6808.4595
105,6713.6973,6680.4673
106,6757.2207,6802.5757
107,6744.418,6724.864
108,6914.896,6891.598
109,6951.0396,6920.0215
110,6678.8086,6723.75
111,6703.001,6698.0225
112,6966.831,6934.916
113,6888.177,6862.8887
114,6697.211,6711.002
115,6890.1665,6882.779
116,6731.3037,6764.3677
117,6777.8267,6784.4766
118,6771.7476,6762.3037
119,6762.7812,6723.9424
120,6716.716,6693.5405
121,6753.34,6750.6074
122,6926.847,6898.4287
123,6707.0728,6735.1104
124,6960.1196,6934.021
125,6905.161,6868.073
126,6710.0093,6714.8364
127,6731.956,6747.4224
128,6835.2427,6851.183
129,6914.8213,6941.452
130,6800.89,6823.213
131,6717.957,6697.7285
132,6781.935,6760.821
133,6830.691,6821.095
134,6806.1025,6780.9536
135,6765.162,6799.9937
136,6780.805,6754.636
137,6632.485,6690.346
138,6699.101,6746.093
139,6739.314,6708.6313
140,6895.208,6917.3936
141,6839.951,6860.29
142,6737.8506,6719.457
143,6699.992,6728.859
144,6709.704,6749.9907
145,6782.671,6772.1416
146,6827.342,6791.2783
147,6718.5454,6712.379
148,6748.6553,6803.429
149,6745.3066,6736.486
150,6957.4966,6901.4414
151,6724.4517,6763.7686
152,6799.7603,6831.421
153,6910.306,6912.322
154,6753.433,6742.9023
155,6795.279,6832.788
156,6622.7964,6660.3164
157,6898.221,6911.3623
158,6893.576,6878.541
159,6754.6357,6764.3677
160,6842.924,6793.8086
161,6750.8696,6766.582
162,6737.3726,6737.8457
163,6823.146,6843.9536
164,6687.086,6726.22
165,6721.3765,6784.2456
