Time,Actual,Predicted
20,6795.90547761149,6761.552
21,6778.806005726254,6784.4487
22,6736.883785988363,6767.7754
23,6744.41798599611,6726.988
24,6766.733930752397,6733.8657
25,6767.200099540833,6754.936
26,6798.491305657083,6754.8423
27,6827.341751394739,6784.3813
28,6842.070353905421,6811.052
29,6810.700339130636,6824.3833
30,6777.717951529839,6793.8657
31,6790.754795752732,6762.084
32,6742.1996883829,6774.0464
33,6703.844464156654,6725.8706
34,6687.555913989155,6688.454
35,6702.225831567588,6672.8213
36,6715.855435983868,6688.3647
37,6733.555828894098,6702.3896
38,6739.464657639614,6719.023
39,6762.047732999987,6724.7812
40,6742.273708235354,6746.8076
41,6698.977324058978,6727.611
42,6653.42243640472,6687.216
43,6637.275962402231,6640.338
44,6663.2329743005785,6626.6846
45,6696.027351561643,6654.1523
46,6717.956985658324,6689.1035
47,6767.245489376875,6710.204
48,6828.626051611756,6755.3945
49,6876.366383201046,6814.6445
50,6883.369108490728,6853.5186
51,6799.7602494644325,6856.925
52,6725.4364839873,6785.2603
53,6685.026400005403,6717.063
54,6667.126216025533,6679.696
55,6672.523363055238,6661.2197
56,6684.491771230659,6667.657
57,6696.269593617576,6680.191
58,6727.273513611083,6692.0337
59,6740.380001208747,6719.76
60,6744.25398925969,6731.4507
61,6702.8482232830165,6734.8896
62,6641.885541037474,6698.2373
63,6602.254936680984,6635.1
64,6606.594933579861,6608.051
65,6626.533030571187,6610.661
66,6654.546014026709,6623.891
67,6674.888752742246,6650.8037
68,6698.939773736125,6675.2407
69,6713.218209881052,6698.717
70,6711.828474731372,6711.2983
71,6705.499417605957,6709.545
72,6691.857642082777,6704.297
73,6695.787482340637,6692.0645
74,6703.762628476236,6695.5303
75,6685.023760290424,6702.428
76,6681.293802213521,6684.9053
77,6691.174019966689,6681.281
78,6695.869495207366,6690.6436
79,6708.391031150803,6695.187
80,6737.184203775792,6706.76
81,6763.046452816705,6731.492
82,6795.6761216638815,6755.4004
83,6772.309336135013,6786.133
84,6759.183551656774,6762.229
85,6721.376599049826,6748.3613
86,6697.210871086562,6712.6553
87,6655.12421978076,6690.088
88,6661.8341508927415,6646.0693
89,6697.356888589501,6654.119
90,6733.763459507323,6690.9863
91,6765.956327740392,6723.5635
92,6802.257818876108,6753.6094
93,6830.030992090365,6788.4204
94,6840.940787338507,6815.2646
95,6842.828377838589,6825.1465
96,6836.401610028143,6825.748
97,6811.75044597825,6818.1353
98,6744.630699170201,6793.3
99,6737.372464550977,6728.6636
100,6712.253904138371,6721.759
101,6693.605557777652,6698.4624
102,6715.684295583555,6680.892
103,6734.269644233289,6703.0776
104,6763.831109470508,6720.3
105,6777.954240759166,6747.847
106,6781.935212332512,6760.932
107,6751.016888530549,6764.319
108,6722.354897927543,6733.601
109,6688.950994047365,6705.82
110,6649.903712934949,6672.7544
111,6642.695324173138,6632.288
112,6654.872681976254,6627.5166
113,6665.127295520465,6640.391
114,6674.304644884851,6653.568
115,6690.346236081055,6665.6113
116,6701.267665807655,6682.5405
117,6700.289470212126,6693.5044
118,6730.544825946143,6693.048
119,6734.379491409964,6720.233
120,6724.8564661525215,6723.647
121,6730.279615702275,6715.0615
122,6677.682621140381,6719.488
123,6671.091609506131,6670.9004
124,6700.53495143668,6664.7983
125,6735.803900155983,6694.247
126,6760.12431143378,6725.6616
127,6775.116339499245,6748.589
