Time,Actual,Predicted
20,6718.031,6713.058
21,6740.104,6740.457
22,6704.5615,6710.072
23,6917.5337,6903.2334
24,6790.9365,6779.69
25,6853.572,6832.3037
26,6809.6323,6823.9585
27,6859.9385,6860.457
28,6756.3345,6736.1943
29,6606.5947,6659.5107
30,6855.3306,6904.673
31,6834.2656,6831.282
32,6736.8276,6731.88
33,6664.716,6639.8423
34,6759.655,6772.1133
35,6793.372,6782.993
36,6902.551,6906.6064
37,6750.487,6722.343
38,6700.2896,6717.4326
39,6780.347,6782.4697
40,6879.308,6880.9087
41,6737.218,6722.3467
42,6735.148,6724.4263
43,6770.948,6800.0957
44,6749.0396,6755.4243
45,6691.715,6719.073
46,6811.216,6830.109
47,6876.484,6850.7114
48,6958.522,6961.174
49,6860.098,6839.2915
50,6802.7456,6776.405
51,6747.025,6766.51
52,6751.5537,6734.214
53,6702.226,6670.0366
54,6840.8184,6822.907
55,6765.956,6726.114
56,6813.9155,6808.563
57,6797.7007,6771.604
58,6849.816,6883.94
59,6750.0127,6804.06
60,6817.834,6819.354
61,6798.6694,6868.637
62,6904.5776,6870.006
63,6763.5615,6806.4097
64,6865.308,6812.6377
65,6638.568,6635.7026
66,6729.102,6755.9917
67,6701.55,6666.237
68,6733.7637,6708.286
69,6734.3794,6739.0376
70,6628.9346,6666.5967
71,6920.644,6901.893
72,6677.315,6702.0234
73,6852.595,6836.5884
74,6837.8364,6824.8574
75,6891.0474,6885.0605
76,6733.515,6696.242
77,6755.71,6742.401
78,6749.8896,6748.109
79,6725.038,6691.0547
80,6875.211,6865.4346
81,6790.7046,6764.295
82,6736.817,6750.5986
83,6823.6445,6807.2593
84,6892.849,6890.504
85,6816.308,6765.325
86,6831.3237,6808.4277
87,6830.6543,6857.933
88,6784.8535,6795.404
89,6789.9277,6811.0884
90,6786.0737,6783.184
91,6744.0317,6710.971
92,6713.285,6730.2046
93,6787.745,6832.832
94,6860.9985,6880.491
95,6797.46,6772.137
96,6761.9473,6731.246
97,6747.5786,6708.138
98,6720.7065,6721.907
99,6712.7266,6692.091
100,6835.974,6824.0674
101,6806.2305,6853.3145
102,6731.3613,6730.1665
103,6676.4907,6716.32
104,6794.084,6789.285
105,6713.6973,6687.0063
106,6757.2207,6793.9287
107,6744.418,6731.6196
108,6914.896,6882.222
109,6951.0396,6926.253
110,6678.8086,6715.106
111,6703.001,6689.5586
112,6966.831,6950.9395
113,6888.177,6886.8765
114,6697.211,6715.092
115,6890.1665,6845.9526
116,6731.3037,6738.1646
117,6777.8267,6770.209
118,6771.7476,6753.915
119,6762.7812,6773.461
120,6716.716,6697.9307
121,6753.34,6751.619
122,6926.847,6898.4976
123,6707.0728,6730.645
124,6960.1196,6926.0986
125,6905.161,6863.161
126,6710.0093,6699.9287
127,6731.956,6741.2017
128,6835.2427,6846.467
129,6914.8213,6901.878
130,6800.89,6820.0444
131,6717.957,6704.9946
132,6781.935,6743.8604
133,6830.691,6818.726
134,6806.1025,6788.232
135,6765.162,6784.5815
136,6780.805,6770.999
137,6632.485,6689.9727
138,6699.101,6748.41
139,6739.314,6708.51
140,6895.208,6882.443
141,6839.951,6870.47
142,6737.8506,6733.3706
143,6699.992,6727.911
144,6709.704,6757.666
145,6782.671,6761.478
146,6827.342,6797.9165
147,6718.5454,6726.794
148,6748.6553,6803.306
149,6745.3066,6741.361
150,6957.4966,6944.196
151,6724.4517,6765.2886
152,6799.7603,6852.305
153,6910.306,6903.3384
154,6753.433,6737.9053
155,6795.279,6811.6777
156,6622.7964,6639.7173
157,6898.221,6919.905
158,6893.576,6861.6
159,6754.6357,6769.0654
160,6842.924,6783.8555
161,6750.8696,6753.8945
162,6737.3726,6745.856
163,6823.146,6824.17
164,6687.086,6726.807
165,6721.3765,6769.1323
166,6811.363,6819.2515
167,6799.9155,6804.082
168,6719.1416,6701.916
169,6711.8286,6716.107
170,6719.647,6709.951
171,6667.126,6667.0303
172,6713.0474,6699.717
173,6865.4043,6876.465
174,6856.651,6840.098
175,6738.1934,6735.8506
176,6817.4297,6839.685
177,6704.2183,6686.55
178,6808.3643,6859.172
179,6832.209,6893.955
180,6834.4297,6817.845
181,6696.474,6707.835
182,6814.2183,6835.463
183,6766.7456,6765.8
184,6706.2124,6682.227
185,6730.8315,6750.4175
186,6698.423,6713.042
187,6694.8276,6688.083
188,6846.424,6862.764
189,6766.2886,6750.6104
190,6752.3315,6759.735
191,6840.264,6873.9634
192,6863.3506,6888.5083
193,6726.984,6745.395
194,6721.055,6754.986
195,6823.894,6851.81
196,6922.483,6919.1387
197,6901.1035,6882.5327
198,6853.1113,6839.368
199,6688.24,6692.9688
200,6713.897,6721.2656
201,6790.755,6751.795
202,6760.417,6747.7944
203,6743.764,6729.4673
204,6710.7886,6660.355
205,6674.4854,6681.4634
206,6737.247,6722.153
207,6874.882,6870.397
208,6958.641,6932.634
209,6765.9766,6772.228
210,6802.7256,6853.193
211,6783.664,6759.3164
212,6815.637,6772.4893
213,6797.3228,6775.326
214,6681.294,6685.8184
215,6828.304,6812.5776
216,6857.0894,6809.7246
217,6845.447,6809.2847
218,6804.8975,6764.939
219,6797.1816,6768.984
220,6768.079,6745.019
221,6816.4175,6808.0903
