Time,Actual,Predicted
20,6795.90547761149,6775.7104
21,6778.806005726254,6790.728
22,6736.883785988363,6776.9087
23,6744.41798599611,6739.7295
24,6766.733930752397,6747.804
25,6767.200099540833,6771.0923
26,6798.491305657083,6771.0664
27,6827.341751394739,6789.751
28,6842.070353905421,6834.312
29,6810.700339130636,6843.322
30,6777.717951529839,6792.1304
31,6790.754795752732,6769.9644
32,6742.1996883829,6776.3447
33,6703.844464156654,6737.0913
34,6687.555913989155,6698.735
35,6702.225831567588,6685.1064
36,6715.855435983868,6700.56
37,6733.555828894098,6712.5425
38,6739.464657639614,6728.952
39,6762.047732999987,6735.0566
40,6742.273708235354,6759.758
41,6698.977324058978,6738.086
42,6653.42243640472,6697.77
43,6637.275962402231,6645.666
44,6663.2329743005785,6630.06
45,6696.027351561643,6669.89
46,6717.956985658324,6701.7744
47,6767.245489376875,6718.598
48,6828.626051611756,6762.966
49,6876.366383201046,6829.255
50,6883.369108490728,6852.4736
51,6799.7602494644325,6846.813
52,6725.4364839873,6761.678
53,6685.026400005403,6720.5796
54,6667.126216025533,6683.9976
55,6672.523363055238,6665.294
56,6684.491771230659,6672.673
57,6696.269593617576,6687.2456
58,6727.273513611083,6699.651
59,6740.380001208747,6725.8096
60,6744.25398925969,6736.046
61,6702.8482232830165,6739.264
62,6641.885541037474,6704.953
63,6602.254936680984,6629.86
64,6606.594933579861,6601.6284
65,6626.533030571187,6604.9316
66,6654.546014026709,6620.0444
67,6674.888752742246,6657.648
68,6698.939773736125,6682.3286
69,6713.218209881052,6705.5454
70,6711.828474731372,6717.314
71,6705.499417605957,6720.82
72,6691.857642082777,6714.605
73,6695.787482340637,6704.4517
74,6703.762628476236,6707.1597
75,6685.023760290424,6712.078
76,6681.293802213521,6696.4917
77,6691.174019966689,6693.3984
78,6695.869495207366,6701.727
79,6708.391031150803,6706.0
80,6737.184203775792,6715.978
81,6763.046452816705,6745.2764
82,6795.6761216638815,6769.929
83,6772.309336135013,6776.1807
84,6759.183551656774,6767.8896
85,6721.376599049826,6762.3804
86,6697.210871086562,6723.6875
87,6655.12421978076,6700.6406
88,6661.8341508927415,6653.7197
89,6697.356888589501,6665.9497
90,6733.763459507323,6702.2944
91,6765.956327740392,6735.529
92,6802.257818876108,6768.6973
93,6830.030992090365,6783.761
94,6840.940787338507,6831.4487
95,6842.828377838589,6837.566
96,6836.401610028143,6834.2886
97,6811.75044597825,6821.2676
98,6744.630699170201,6771.0703
99,6737.372464550977,6735.19
100,6712.253904138371,6727.668
101,6693.605557777652,6707.658
102,6715.684295583555,6692.3525
103,6734.269644233289,6712.2295
104,6763.831109470508,6728.0557
105,6777.954240759166,6757.183
106,6781.935212332512,6762.8853
107,6751.016888530549,6763.8267
108,6722.354897927543,6742.1377
109,6688.950994047365,6714.499
110,6649.903712934949,6676.945
111,6642.695324173138,6629.392
112,6654.872681976254,6626.0825
113,6665.127295520465,6644.6846
114,6674.304644884851,6664.1646
115,6690.346236081055,6676.4854
116,6701.267665807655,6695.1494
117,6700.289470212126,6705.884
118,6730.544825946143,6704.264
119,6734.379491409964,6728.952
120,6724.8564661525215,6732.646
121,6730.279615702275,6723.2437
122,6677.682621140381,6726.819
123,6671.091609506131,6682.8843
124,6700.53495143668,6678.336
125,6735.803900155983,6706.3564
126,6760.12431143378,6736.108
127,6775.116339499245,6764.6343
128,6760.151994876928,6772.343
129,6750.869648333459,6761.357
130,6766.288419915036,6748.6094
131,6834.690348964751,6764.581
132,6816.726158876249,6835.0234
133,6773.159278366341,6790.825
134,6766.40212724381,6767.255
135,6782.670773837709,6763.563
136,6805.565960620749,6771.0835
137,6821.17338263657,6777.8154
138,6827.845823141104,6800.44
139,6835.585447323553,6812.8657
140,6817.294614252334,6825.9565
141,6781.114261525741,6782.967
142,6765.9767568713005,6766.204
143,6736.205536043598,6755.059
144,6744.386391232244,6722.0415
145,6763.5871431329815,6734.2954
146,6782.258073708587,6762.553
147,6777.400781924914,6779.83
148,6777.193783363083,6777.091
149,6744.059453562409,6776.904
150,6710.572418847637,6732.411
151,6679.1750412007295,6690.4434
152,6630.593304004096,6659.928
153,6621.609055808999,6613.185
154,6615.103203542277,6613.1357
155,6634.886052603909,6613.7456
156,6662.126171392006,6631.8335
157,6710.788604452106,6669.186
158,6739.121764181746,6710.4956
159,6739.00058547954,6725.8516
160,6736.629626332162,6723.5176
161,6734.869777059344,6719.3276
162,6718.061094183782,6718.1597
163,6687.400321627138,6708.4814
164,6661.389669680671,6688.99
165,6652.775143864455,6668.17
166,6628.3262969974085,6659.4653
167,6642.624811504391,6631.1772
168,6663.53263032552,6650.291
169,6698.89018551872,6678.4775
170,6720.706560281438,6710.579
171,6737.162895149698,6724.3477
172,6765.680315699093,6733.9487
173,6801.952854635648,6760.213
174,6822.08271406057,6774.0396
175,6807.368591258206,6805.9697
176,6688.54269017767,6767.6396
177,6643.045297913761,6688.545
178,6615.564892367513,6635.553
179,6622.796321459082,6613.0938
180,6664.451371097806,6621.1543
181,6708.150684898208,6676.2075
182,6744.031505535437,6718.3086
183,6726.674140748454,6739.6055
184,6742.569578742141,6728.2285
185,6756.05360876413,6735.143
186,6753.432742072669,6740.9614
187,6746.474153658458,6737.2925
188,6738.193372866169,6730.439
189,6712.360106898694,6722.263
190,6672.411881018229,6703.9746
191,6678.3681105196,6668.8457
192,6706.212381465822,6677.0713
193,6721.386295461726,6705.6484
194,6744.580070255778,6715.5522
195,6703.866371395747,6728.872
196,6681.477561809121,6698.0664
197,6680.267837900915,6676.5986
198,6632.283553205552,6673.223
199,6626.405600962273,6621.16
200,6630.429749079845,6616.2026
201,6660.86505310236,6621.3228
202,6742.2497520382585,6659.995
203,6779.478107988504,6725.491
204,6754.635754434439,6761.6714
205,6677.156808793289,6734.7305
206,6664.236666449623,6677.294
207,6662.280274024565,6666.7236
208,6663.05398435872,6667.0195
209,6674.347938827395,6669.9517
210,6707.897370356343,6683.2017
211,6750.03331576892,6713.4795
212,6745.306754594842,6738.845
213,6706.945226393829,6733.442
214,6674.938158090502,6710.951
215,6646.657899071113,6682.5938
216,6661.374352203393,6649.9795
217,6664.981187411944,6673.0083
218,6673.080967899975,6677.686
219,6702.586111350497,6684.32
220,6723.686046557455,6710.5376
221,6731.918249223458,6721.991
222,6707.119795348258,6724.7417
223,6735.616264728656,6708.876
224,6710.343833382298,6727.153
225,6687.4503395543015,6709.5327
226,6702.600723059169,6687.6704
227,6712.726377711223,6701.5283
228,6715.999424004986,6707.1753
229,6719.647254300619,6707.4497
230,6725.037804958984,6708.311
231,6728.192532476969,6712.069
232,6660.544459673817,6714.758
233,6636.975559248346,6651.604
234,6629.897493541004,6625.2793
235,6641.530987911538,6621.247
236,6663.8636027489,6633.3247
237,6696.645068617099,6661.959
238,6737.54343521671,6694.599
239,6766.270590022587,6724.3047
240,6788.349216086935,6752.157
241,6756.558798183883,6767.921
242,6744.477929599787,6737.877
243,6680.826284615611,6726.9966
244,6632.48449636229,6678.3696
245,6625.199394244827,6625.8896
246,6641.614064969174,6622.61
247,6663.884010056961,6643.1704
248,6715.36045891611,6676.041
249,6728.347079868799,6719.2397
250,6717.838855772287,6725.56
251,6732.770202590383,6720.6196
252,6713.865375379872,6728.0083
253,6713.2850639368135,6715.9434
254,6704.56165147006,6712.6157
255,6726.798858304578,6704.2104
256,6686.710637003313,6715.8384
257,6650.263904578292,6681.9336
258,6646.16613637013,6644.195
259,6669.5056693007655,6642.3745
260,6708.034828219189,6674.002
261,6740.577047719808,6709.4395
262,6741.085660115354,6732.673
263,6711.626395054158,6733.261
264,6718.027028138271,6710.327
265,6712.812796774236,6712.0103
266,6731.90336420054,6705.307
267,6711.207693202045,6717.749
268,6691.714907154319,6698.774
269,6688.2402112894615,6679.427
270,6698.730594658152,6677.2524
271,6718.49495102365,6691.438
272,6721.569914023018,6709.363
273,6722.233594781017,6711.792
274,6754.484873581897,6712.112
275,6715.292979975988,6739.8457
276,6687.085953861073,6705.876
277,6666.036160444061,6676.797
278,6696.374927193572,6653.7363
279,6682.229291640672,6684.811
280,6689.169640453024,6666.493
281,6721.298604435259,6676.02
282,6743.414545080717,6710.7485
283,6743.185940131444,6731.592
284,6729.902062731463,6730.3433
285,6731.9564588557805,6717.721
286,6759.494527051015,6719.0347
287,6738.46804289038,6744.7446
288,6699.992074813637,6723.8247
289,6650.638134792008,6688.724
290,6651.023495317381,6631.5664
291,6664.1676665867735,6636.003
292,6684.124712826206,6658.5576
293,6693.628526375464,6681.728
294,6707.868037315523,6693.954
295,6716.433062248903,6707.2476
296,6721.410485525621,6714.17
297,6713.416840874447,6716.4644
298,6728.07951155119,6707.9404
299,6713.896999059631,6718.4043
300,6727.050861215432,6705.352
301,6718.098796327019,6714.359
302,6678.808780061238,6707.1094
303,6678.072056318423,6670.191
304,6692.737353695016,6671.7417
305,6718.179158707241,6690.573
306,6755.313148234682,6714.2544
307,6792.189568350127,6747.406
308,6815.6370765968695,6776.562
309,6786.073488567438,6789.2
310,6750.162458750798,6766.8013
311,6715.062350965706,6740.9204
312,6717.485624792755,6708.149
