Time,Actual,Predicted
20,6795.90547761149,6755.6597
21,6778.806005726254,6777.8267
22,6736.883785988363,6761.468
23,6744.41798599611,6721.3657
24,6766.733930752397,6728.468
25,6767.200099540833,6749.7324
26,6798.491305657083,6749.965
27,6827.341751394739,6778.8833
28,6842.070353905421,6807.0117
29,6810.700339130636,6820.034
30,6777.717951529839,6789.9883
31,6790.754795752732,6758.572
32,6742.1996883829,6770.622
33,6703.844464156654,6723.5747
34,6687.555913989155,6684.727
35,6702.225831567588,6668.626
36,6715.855435983868,6684.17
37,6733.555828894098,6697.2715
38,6739.464657639614,6714.36
39,6762.047732999987,6720.8726
40,6742.273708235354,6743.0933
41,6698.977324058978,6723.865
42,6653.42243640472,6682.7593
43,6637.275962402231,6638.1094
44,6663.2329743005785,6623.4287
45,6696.027351561643,6651.258
46,6717.956985658324,6684.526
47,6767.245489376875,6703.172
48,6828.626051611756,6748.8647
49,6876.366383201046,6808.985
50,6883.369108490728,6849.4033
51,6799.7602494644325,6853.8037
52,6725.4364839873,6778.9443
53,6685.026400005403,6708.8833
54,6667.126216025533,6674.818
55,6672.523363055238,6657.409
56,6684.491771230659,6663.4307
57,6696.269593617576,6675.582
58,6727.273513611083,6686.9663
59,6740.380001208747,6711.674
60,6744.25398925969,6723.089
61,6702.8482232830165,6726.6274
62,6641.885541037474,6692.3833
63,6602.254936680984,6631.6245
64,6606.594933579861,6601.964
65,6626.533030571187,6604.919
66,6654.546014026709,6619.8716
67,6674.888752742246,6647.972
68,6698.939773736125,6671.7285
69,6713.218209881052,6694.267
70,6711.828474731372,6705.3467
71,6705.499417605957,6704.9937
72,6691.857642082777,6700.9897
73,6695.787482340637,6691.3325
74,6703.762628476236,6694.2026
75,6685.023760290424,6699.441
76,6681.293802213521,6684.0146
77,6691.174019966689,6680.268
78,6695.869495207366,6689.7007
79,6708.391031150803,6693.8896
80,6737.184203775792,6703.4062
81,6763.046452816705,6725.802
82,6795.6761216638815,6747.612
83,6772.309336135013,6777.687
84,6759.183551656774,6753.8315
85,6721.376599049826,6740.9946
86,6697.210871086562,6706.6216
87,6655.12421978076,6687.115
88,6661.8341508927415,6644.265
89,6697.356888589501,6652.561
90,6733.763459507323,6688.0933
91,6765.956327740392,6716.8564
92,6802.257818876108,6746.5522
93,6830.030992090365,6780.8584
94,6840.940787338507,6809.6523
95,6842.828377838589,6820.101
96,6836.401610028143,6821.151
97,6811.75044597825,6814.1895
98,6744.630699170201,6788.1016
99,6737.372464550977,6722.5444
100,6712.253904138371,6714.755
101,6693.605557777652,6691.532
102,6715.684295583555,6675.2334
103,6734.269644233289,6695.644
104,6763.831109470508,6712.464
105,6777.954240759166,6741.6426
106,6781.935212332512,6755.148
107,6751.016888530549,6758.5757
108,6722.354897927543,6728.4307
109,6688.950994047365,6699.1753
110,6649.903712934949,6667.0605
111,6642.695324173138,6628.6562
112,6654.872681976254,6623.235
113,6665.127295520465,6636.9204
114,6674.304644884851,6649.8936
115,6690.346236081055,6661.542
116,6701.267665807655,6678.844
117,6700.289470212126,6689.279
118,6730.544825946143,6689.424
119,6734.379491409964,6713.2397
120,6724.8564661525215,6716.3994
121,6730.279615702275,6708.277
122,6677.682621140381,6712.3545
123,6671.091609506131,6668.1816
124,6700.53495143668,6662.6387
125,6735.803900155983,6691.103
126,6760.12431143378,6718.706
127,6775.116339499245,6740.5684
128,6760.151994876928,6754.703
129,6750.869648333459,6740.025
130,6766.288419915036,6730.8115
131,6834.690348964751,6744.9175
132,6816.726158876249,6814.5684
133,6773.159278366341,6794.0493
134,6766.40212724381,6750.1987
135,6782.670773837709,6743.2617
136,6805.565960620749,6758.5483
137,6821.17338263657,6780.797
138,6827.845823141104,6796.93
139,6835.585447323553,6803.7173
140,6817.294614252334,6811.3496
141,6781.114261525741,6791.803
142,6765.9767568713005,6755.3794
143,6736.205536043598,6740.4307
144,6744.386391232244,6709.447
145,6763.5871431329815,6718.188
146,6782.258073708587,6737.9517
147,6777.400781924914,6756.4683
148,6777.193783363083,6751.5825
149,6744.059453562409,6751.2637
150,6710.572418847637,6717.3413
151,6679.1750412007295,6682.009
152,6630.593304004096,6651.9517
153,6621.609055808999,6609.501
154,6615.103203542277,6604.615
155,6634.886052603909,6601.9385
156,6662.126171392006,6616.7935
157,6710.788604452106,6644.464
158,6739.121764181746,6692.577
159,6739.00058547954,6716.0635
160,6736.629626332162,6716.229
161,6734.869777059344,6714.5312
162,6718.061094183782,6713.3535
163,6687.400321627138,6700.339
164,6661.389669680671,6675.646
165,6652.775143864455,6649.1675
166,6628.3262969974085,6641.212
167,6642.624811504391,6620.756
168,6663.53263032552,6634.785
169,6698.89018551872,6658.4517
170,6720.706560281438,6694.3394
171,6737.162895149698,6710.101
172,6765.680315699093,6721.1406
173,6801.952854635648,6744.499
174,6822.08271406057,6779.62
175,6807.368591258206,6801.3936
176,6688.54269017767,6783.253
177,6643.045297913761,6675.5327
178,6615.564892367513,6628.8037
179,6622.796321459082,6609.2153
180,6664.451371097806,6615.4873
181,6708.150684898208,6655.966
182,6744.031505535437,6698.2915
183,6726.674140748454,6724.1064
184,6742.569578742141,6710.2295
185,6756.05360876413,6721.4136
186,6753.432742072669,6732.3896
187,6746.474153658458,6729.0024
188,6738.193372866169,6722.0713
189,6712.360106898694,6714.2144
190,6672.411881018229,6693.038
191,6678.3681105196,6656.7036
192,6706.212381465822,6663.933
193,6721.386295461726,6690.6562
194,6744.580070255778,6702.649
195,6703.866371395747,6721.4346
196,6681.477561809121,6690.5205
197,6680.267837900915,6669.7803
198,6632.283553205552,6668.0605
199,6626.405600962273,6619.4624
200,6630.429749079845,6615.0713
201,6660.86505310236,6618.3726
202,6742.2497520382585,6647.399
203,6779.478107988504,6719.8564
204,6754.635754434439,6754.4214
205,6677.156808793289,6730.1357
206,6664.236666449623,6666.4434
207,6662.280274024565,6652.801
208,6663.05398435872,6652.0386
209,6674.347938827395,6654.2466
210,6707.897370356343,6668.21
211,6750.03331576892,6698.093
212,6745.306754594842,6728.278
213,6706.945226393829,6723.698
214,6674.938158090502,6695.9756
215,6646.657899071113,6667.8667
216,6661.374352203393,6637.8467
217,6664.981187411944,6653.58
218,6673.080967899975,6658.141
219,6702.586111350497,6666.9536
220,6723.686046557455,6693.5703
221,6731.918249223458,6707.526
222,6707.119795348258,6712.499
