Time,Actual,Predicted
20,6795.90547761149,6755.1987
21,6778.806005726254,6778.7144
22,6736.883785988363,6761.3877
23,6744.41798599611,6723.357
24,6766.733930752397,6729.731
25,6767.200099540833,6749.0034
26,6798.491305657083,6749.0166
27,6827.341751394739,6779.2207
28,6842.070353905421,6806.2583
29,6810.700339130636,6818.457
30,6777.717951529839,6789.5664
31,6790.754795752732,6757.041
32,6742.1996883829,6769.322
33,6703.844464156654,6723.471
34,6687.555913989155,6685.2485
35,6702.225831567588,6667.9146
36,6715.855435983868,6684.8096
37,6733.555828894098,6699.0586
38,6739.464657639614,6716.379
39,6762.047732999987,6722.059
40,6742.273708235354,6742.271
41,6698.977324058978,6724.739
42,6653.42243640472,6683.245
43,6637.275962402231,6635.7446
44,6663.2329743005785,6622.914
45,6696.027351561643,6647.7866
46,6717.956985658324,6684.4917
47,6767.245489376875,6705.984
48,6828.626051611756,6750.0566
49,6876.366383201046,6810.6167
50,6883.369108490728,6849.194
51,6799.7602494644325,6853.4736
52,6725.4364839873,6781.3857
53,6685.026400005403,6712.309
54,6667.126216025533,6672.387
55,6672.523363055238,6652.4873
56,6684.491771230659,6658.7993
57,6696.269593617576,6672.756
58,6727.273513611083,6685.8
59,6740.380001208747,6714.7944
60,6744.25398925969,6726.323
61,6702.8482232830165,6729.7544
62,6641.885541037474,6692.1904
63,6602.254936680984,6629.0195
64,6606.594933579861,6601.353
65,6626.533030571187,6604.2393
66,6654.546014026709,6618.2246
67,6674.888752742246,6643.45
68,6698.939773736125,6665.9023
69,6713.218209881052,6691.95
70,6711.828474731372,6705.6743
71,6705.499417605957,6705.162
72,6691.857642082777,6699.8384
73,6695.787482340637,6687.7114
74,6703.762628476236,6691.1685
75,6685.023760290424,6698.013
76,6681.293802213521,6680.443
77,6691.174019966689,6676.6694
78,6695.869495207366,6686.3594
79,6708.391031150803,6690.9053
80,6737.184203775792,6702.4463
81,6763.046452816705,6727.3486
82,6795.6761216638815,6750.2847
83,6772.309336135013,6781.806
84,6759.183551656774,6757.268
85,6721.376599049826,6743.9316
86,6697.210871086562,6709.617
87,6655.12421978076,6686.3384
88,6661.8341508927415,6642.434
89,6697.356888589501,6649.684
90,6733.763459507323,6687.142
91,6765.956327740392,6720.461
92,6802.257818876108,6749.036
93,6830.030992090365,6784.852
94,6840.940787338507,6812.1587
95,6842.828377838589,6821.5127
96,6836.401610028143,6822.2363
97,6811.75044597825,6815.4526
98,6744.630699170201,6791.2554
99,6737.372464550977,6726.0205
100,6712.253904138371,6719.181
101,6693.605557777652,6694.7188
102,6715.684295583555,6675.557
103,6734.269644233289,6699.4834
104,6763.831109470508,6717.4204
105,6777.954240759166,6744.258
106,6781.935212332512,6757.507
107,6751.016888530549,6761.066
108,6722.354897927543,6731.0737
109,6688.950994047365,6703.239
110,6649.903712934949,6666.703
111,6642.695324173138,6628.3438
112,6654.872681976254,6623.5454
113,6665.127295520465,6635.582
114,6674.304644884851,6647.2407
115,6690.346236081055,6658.787
116,6701.267665807655,6677.984
117,6700.289470212126,6689.7964
118,6730.544825946143,6689.4375
119,6734.379491409964,6717.478
120,6724.8564661525215,6720.865
121,6730.279615702275,6712.2905
122,6677.682621140381,6716.864
123,6671.091609506131,6665.898
124,6700.53495143668,6659.528
125,6735.803900155983,6690.528
126,6760.12431143378,6722.7812
127,6775.116339499245,6744.771
128,6760.151994876928,6759.024
129,6750.869648333459,6744.5703
130,6766.288419915036,6735.683
131,6834.690348964751,6749.0835
132,6816.726158876249,6817.488
133,6773.159278366341,6798.6855
134,6766.40212724381,6753.2983
135,6782.670773837709,6746.3975
136,6805.565960620749,6761.6543
137,6821.17338263657,6784.4663
138,6827.845823141104,6799.506
139,6835.585447323553,6805.464
140,6817.294614252334,6812.346
141,6781.114261525741,6794.4414
142,6765.9767568713005,6758.012
143,6736.205536043598,6742.5215
144,6744.386391232244,6713.3667
145,6763.5871431329815,6720.926
146,6782.258073708587,6738.8726
147,6777.400781924914,6757.1006
148,6777.193783363083,6752.2056
149,6744.059453562409,6751.9106
150,6710.572418847637,6720.0938
151,6679.1750412007295,6685.487
152,6630.593304004096,6652.216
153,6621.609055808999,6611.8203
154,6615.103203542277,6607.619
155,6634.886052603909,6605.1636
156,6662.126171392006,6618.9487
157,6710.788604452106,6644.3013
158,6739.121764181746,6696.788
159,6739.00058547954,6723.4214
160,6736.629626332162,6723.547
161,6734.869777059344,6721.5967
162,6718.061094183782,6720.138
163,6687.400321627138,6705.1235
164,6661.389669680671,6675.579
165,6652.775143864455,6648.589
166,6628.3262969974085,6641.0186
167,6642.624811504391,6621.0215
168,6663.53263032552,6634.3066
169,6698.89018551872,6656.237
170,6720.706560281438,6692.902
171,6737.162895149698,6712.0327
172,6765.680315699093,6726.1465
173,6801.952854635648,6751.279
174,6822.08271406057,6787.4507
175,6807.368591258206,6807.742
176,6688.54269017767,6790.839
177,6643.045297913761,6675.0493
178,6615.564892367513,6628.69
179,6622.796321459082,6609.175
180,6664.451371097806,6614.95
181,6708.150684898208,6653.4087
182,6744.031505535437,6698.998
183,6726.674140748454,6730.896
184,6742.569578742141,6715.0146
185,6756.05360876413,6728.6187
186,6753.432742072669,6740.2793
187,6746.474153658458,6736.965
188,6738.193372866169,6729.7783
189,6712.360106898694,6721.688
190,6672.411881018229,6697.3354
191,6678.3681105196,6655.862
192,6706.212381465822,6663.1123
193,6721.386295461726,6692.9897
194,6744.580070255778,6707.669
195,6703.866371395747,6728.8403
196,6681.477561809121,6691.9707
197,6680.267837900915,6669.1313
198,6632.283553205552,6667.2217
199,6626.405600962273,6620.377
200,6630.429749079845,6615.945
201,6660.86505310236,6619.321
202,6742.2497520382585,6647.2964
203,6779.478107988504,6727.297
204,6754.635754434439,6762.131
205,6677.156808793289,6738.4004
206,6664.236666449623,6664.5703
207,6662.280274024565,6651.6714
208,6663.05398435872,6650.5874
209,6674.347938827395,6652.2373
210,6707.897370356343,6664.7373
211,6750.03331576892,6698.4297
212,6745.306754594842,6735.994
213,6706.945226393829,6731.4414
