Time,Actual,Predicted
20,6795.90547761149,6755.9165
21,6778.806005726254,6779.36
22,6736.883785988363,6762.1104
23,6744.41798599611,6722.9287
24,6766.733930752397,6729.2876
25,6767.200099540833,6749.874
26,6798.491305657083,6750.208
27,6827.341751394739,6781.1455
28,6842.070353905421,6811.078
29,6810.700339130636,6825.0044
30,6777.717951529839,6792.305
31,6790.754795752732,6758.878
32,6742.1996883829,6771.8633
33,6703.844464156654,6724.7236
34,6687.555913989155,6690.264
35,6702.225831567588,6672.6143
36,6715.855435983868,6689.6543
37,6733.555828894098,6701.8564
38,6739.464657639614,6717.0566
39,6762.047732999987,6722.386
40,6742.273708235354,6743.3076
41,6698.977324058978,6725.056
42,6653.42243640472,6687.8604
43,6637.275962402231,6635.6216
44,6663.2329743005785,6620.9814
45,6696.027351561643,6650.907
46,6717.956985658324,6687.965
47,6767.245489376875,6705.919
48,6828.626051611756,6748.5024
49,6876.366383201046,6812.1567
50,6883.369108490728,6850.6626
51,6799.7602494644325,6854.7075
52,6725.4364839873,6779.2725
53,6685.026400005403,6711.377
54,6667.126216025533,6677.6567
55,6672.523363055238,6656.827
56,6684.491771230659,6664.0938
57,6696.269593617576,6678.199
58,6727.273513611083,6688.9824
59,6740.380001208747,6713.219
60,6744.25398925969,6723.8076
61,6702.8482232830165,6726.9087
62,6641.885541037474,6694.363
63,6602.254936680984,6629.1587
64,6606.594933579861,6599.264
65,6626.533030571187,6602.347
66,6654.546014026709,6617.282
67,6674.888752742246,6646.9927
68,6698.939773736125,6672.606
69,6713.218209881052,6693.7173
70,6711.828474731372,6704.6357
71,6705.499417605957,6704.0527
72,6691.857642082777,6699.483
73,6695.787482340637,6689.597
74,6703.762628476236,6692.3438
75,6685.023760290424,6697.9043
76,6681.293802213521,6683.5684
77,6691.174019966689,6680.3896
78,6695.869495207366,6688.383
79,6708.391031150803,6692.0513
80,6737.184203775792,6701.579
81,6763.046452816705,6724.783
82,6795.6761216638815,6747.6367
83,6772.309336135013,6778.958
84,6759.183551656774,6754.2993
85,6721.376599049826,6740.9116
86,6697.210871086562,6708.332
87,6655.12421978076,6688.479
88,6661.8341508927415,6643.055
89,6697.356888589501,6651.9395
90,6733.763459507323,6689.0767
91,6765.956327740392,6718.3687
92,6802.257818876108,6746.6724
93,6830.030992090365,6783.251
94,6840.940787338507,6812.521
95,6842.828377838589,6822.9014
96,6836.401610028143,6824.284
97,6811.75044597825,6817.4756
98,6744.630699170201,6790.671
99,6737.372464550977,6724.207
100,6712.253904138371,6717.58
101,6693.605557777652,6696.6074
102,6715.684295583555,6679.885
103,6734.269644233289,6700.153
104,6763.831109470508,6715.4917
105,6777.954240759166,6741.71
106,6781.935212332512,6755.257
107,6751.016888530549,6759.2197
108,6722.354897927543,6729.5273
109,6688.950994047365,6703.842
110,6649.903712934949,6670.4297
111,6642.695324173138,6624.7085
112,6654.872681976254,6619.9937
113,6665.127295520465,6634.5923
114,6674.304644884851,6649.14
115,6690.346236081055,6662.8447
116,6701.267665807655,6681.493
117,6700.289470212126,6691.118
118,6730.544825946143,6690.734
119,6734.379491409964,6714.813
120,6724.8564661525215,6717.964
121,6730.279615702275,6709.982
122,6677.682621140381,6714.2036
123,6671.091609506131,6670.24
124,6700.53495143668,6663.5645
125,6735.803900155983,6691.5596
126,6760.12431143378,6719.654
127,6775.116339499245,6741.3535
128,6760.151994876928,6756.232
129,6750.869648333459,6740.6865
130,6766.288419915036,6731.875
131,6834.690348964751,6745.9175
132,6816.726158876249,6817.05
133,6773.159278366341,6796.575
134,6766.40212724381,6750.487
135,6782.670773837709,6743.812
136,6805.565960620749,6759.864
137,6821.17338263657,6783.4663
138,6827.845823141104,6800.1484
139,6835.585447323553,6807.231
140,6817.294614252334,6815.4146
141,6781.114261525741,6794.934
142,6765.9767568713005,6756.7573
143,6736.205536043598,6741.4404
144,6744.386391232244,6712.9233
145,6763.5871431329815,6720.474
146,6782.258073708587,6738.8564
147,6777.400781924914,6757.642
148,6777.193783363083,6752.5596
149,6744.059453562409,6752.2783
150,6710.572418847637,6719.7363
151,6679.1750412007295,6688.114
152,6630.593304004096,6650.816
153,6621.609055808999,6605.2944
154,6615.103203542277,6601.909
155,6634.886052603909,6600.0923
156,6662.126171392006,6615.178
157,6710.788604452106,6644.399
158,6739.121764181746,6696.1646
159,6739.00058547954,6718.891
160,6736.629626332162,6719.09
161,6734.869777059344,6717.353
162,6718.061094183782,6716.006
163,6687.400321627138,6702.6606
164,6661.389669680671,6678.167
165,6652.775143864455,6649.9463
166,6628.3262969974085,6641.282
167,6642.624811504391,6619.7964
168,6663.53263032552,6634.163
169,6698.89018551872,6659.902
170,6720.706560281438,6692.308
171,6737.162895149698,6708.4526
172,6765.680315699093,6721.0674
173,6801.952854635648,6745.8237
174,6822.08271406057,6782.782
175,6807.368591258206,6803.5645
176,6688.54269017767,6785.9106
177,6643.045297913761,6677.776
178,6615.564892367513,6627.29
179,6622.796321459082,6607.5776
180,6664.451371097806,6613.879
181,6708.150684898208,6656.9336
182,6744.031505535437,6697.2544
183,6726.674140748454,6724.2954
184,6742.569578742141,6710.5566
185,6756.05360876413,6722.5376
186,6753.432742072669,6733.574
187,6746.474153658458,6730.8926
188,6738.193372866169,6724.575
189,6712.360106898694,6717.0737
190,6672.411881018229,6696.1753
191,6678.3681105196,6657.844
192,6706.212381465822,6666.029
193,6721.386295461726,6692.4653
194,6744.580070255778,6704.469
195,6703.866371395747,6723.767
196,6681.477561809121,6691.3955
197,6680.267837900915,6671.999
198,6632.283553205552,6670.0635
199,6626.405600962273,6618.0176
200,6630.429749079845,6613.51
201,6660.86505310236,6617.0605
202,6742.2497520382585,6647.946
203,6779.478107988504,6721.942
204,6754.635754434439,6757.1553
205,6677.156808793289,6732.417
206,6664.236666449623,6667.85
207,6662.280274024565,6653.808
208,6663.05398435872,6652.8027
209,6674.347938827395,6655.1245
210,6707.897370356343,6669.052
211,6750.03331576892,6696.5366
212,6745.306754594842,6729.358
213,6706.945226393829,6724.9775
214,6674.938158090502,6695.24
215,6646.657899071113,6668.888
216,6661.374352203393,6636.8037
217,6664.981187411944,6654.4517
218,6673.080967899975,6659.3857
219,6702.586111350497,6667.9697
220,6723.686046557455,6692.5913
221,6731.918249223458,6707.493
222,6707.119795348258,6713.5234
223,6735.616264728656,6694.77
224,6710.343833382298,6716.901
225,6687.4503395543015,6697.3623
226,6702.600723059169,6679.0454
227,6712.726377711223,6691.1226
228,6715.999424004986,6698.2725
229,6719.647254300619,6700.325
230,6725.037804958984,6702.8247
231,6728.192532476969,6706.988
232,6660.544459673817,6709.693
233,6636.975559248346,6646.902
234,6629.897493541004,6623.8657
235,6641.530987911538,6618.7627
236,6663.8636027489,6628.901
237,6696.645068617099,6653.615
238,6737.54343521671,6686.395
239,6766.270590022587,6718.2725
240,6788.349216086935,6743.483
241,6756.558798183883,6765.941
242,6744.477929599787,6733.4253
243,6680.826284615611,6722.7393
244,6632.48449636229,6671.1333
245,6625.199394244827,6619.9893
246,6641.614064969174,6615.3945
247,6663.884010056961,6630.197
248,6715.36045891611,6656.2314
249,6728.347079868799,6702.1284
250,6717.838855772287,6711.927
251,6732.770202590383,6704.0396
252,6713.865375379872,6715.362
253,6713.2850639368135,6700.6157
254,6704.56165147006,6699.59
255,6726.798858304578,6692.486
256,6686.710637003313,6708.8774
257,6650.263904578292,6676.1763
258,6646.16613637013,6635.026
259,6669.5056693007655,6632.426
260,6708.034828219189,6661.3516
261,6740.577047719808,6696.5293
262,6741.085660115354,6722.092
263,6711.626395054158,6722.585
264,6718.027028138271,6698.9653
265,6712.812796774236,6703.1113
266,6731.90336420054,6698.4717
267,6711.207693202045,6713.287
268,6691.714907154319,6696.0796
269,6688.2402112894615,6679.9497
270,6698.730594658152,6677.406
271,6718.49495102365,6686.6943
272,6721.569914023018,6702.651
273,6722.233594781017,6705.1514
274,6754.484873581897,6705.672
275,6715.292979975988,6732.7715
276,6687.085953861073,6699.935
277,6666.036160444061,6676.2983
278,6696.374927193572,6651.412
279,6682.229291640672,6683.6807
280,6689.169640453024,6670.0923
281,6721.298604435259,6677.489
282,6743.414545080717,6704.6787
283,6743.185940131444,6723.5776
284,6729.902062731463,6723.173
285,6731.9564588557805,6711.737
286,6759.494527051015,6713.3843
287,6738.46804289038,6736.836
288,6699.992074813637,6718.704
289,6650.638134792008,6686.1646
290,6651.023495317381,6632.0884
291,6664.1676665867735,6633.552
292,6684.124712826206,6649.8804
293,6693.628526375464,6674.5366
294,6707.868037315523,6683.477
295,6716.433062248903,6695.664
296,6721.410485525621,6702.3706
297,6713.416840874447,6706.1636
298,6728.07951155119,6699.366
299,6713.896999059631,6711.247
300,6727.050861215432,6699.2505
301,6718.098796327019,6709.9194
302,6678.808780061238,6702.4385
303,6678.072056318423,6667.9624
304,6692.737353695016,6668.187
305,6718.179158707241,6682.9014
306,6755.313148234682,6704.041
307,6792.189568350127,6735.628
308,6815.6370765968695,6771.0073
309,6786.073488567438,6795.3535
310,6750.162458750798,6761.4917
311,6715.062350965706,6728.8975
312,6717.485624792755,6698.9717
313,6673.216007917086,6700.755
314,6634.277394010324,6656.3555
315,6638.567802857435,6616.5747
316,6666.321137776084,6621.3984
317,6691.194899360764,6652.208
318,6719.14174820573,6681.1514
319,6722.016752627846,6704.5176
320,6726.398039285403,6706.8853
321,6751.5535906749865,6710.5557
322,6760.416738567689,6730.9634
323,6695.936163423275,6738.0537
324,6685.056649562589,6683.9785
325,6683.198379287875,6673.9014
326,6685.539501246112,6672.554
327,6703.832936171641,6676.0093
328,6739.313722161537,6692.681
329,6747.537153962008,6722.186
330,6747.337018498233,6729.567
331,6762.638264971295,6729.472
332,6731.303860808593,6742.464
333,6740.208404449113,6715.5435
334,6715.44109975805,6722.562
335,6685.964207476256,6701.14
336,6708.223892998058,6674.22
337,6703.942538394132,6694.069
338,6699.639635688005,6689.94
339,6711.32659636488,6686.402
340,6721.261030678585,6697.1353
341,6727.918351496758,6705.9307
342,6733.420054126215,6711.9175
343,6707.204277053003,6716.858
344,6677.315103874667,6693.8354
345,6647.544094649332,6664.473
346,6634.852120917495,6629.5435
347,6661.10469252972,6619.512
348,6679.52152384059,6646.582
349,6678.25892659168,6670.829
350,6700.718426814652,6670.472
351,6711.447337093117,6691.5522
352,6736.968998781501,6700.9644
353,6745.604035012948,6722.644
354,6757.84058437425,6730.345
355,6735.142352875897,6740.782
356,6737.247503706005,6720.5225
357,6752.195468425864,6722.1255
358,6785.591733805424,6734.8354
359,6797.459899362018,6765.294
360,6733.750527179369,6777.061
361,6707.072602688982,6717.95
362,6727.296904206964,6695.3535
363,6733.382544802557,6712.847
364,6750.486639699109,6717.811
365,6735.148224482828,6732.0347
366,6713.865393447607,6718.301
367,6685.032084955239,6698.979
368,6693.335808321086,6670.6616
369,6720.51545980734,6679.4126
370,6704.0134087213455,6704.4097
371,6698.016385905857,6688.867
372,6690.900507805064,6683.353
373,6685.622320131171,6677.3306
374,6694.827502506468,6672.566
375,6714.842998321689,6682.656
376,6739.299618507544,6701.404
377,6778.4935956337295,6723.1235
378,6771.747671122564,6758.2104
379,6764.532123282359,6752.1396
380,6696.391121673039,6745.896
381,6675.271790691109,6684.9263
382,6647.504381218345,6663.161
383,6634.17611470246,6631.48
384,6634.038891199997,6621.426
385,6649.291251897535,6622.9897
386,6670.277832056648,6638.43
387,6703.743599237004,6665.263
388,6733.363216131236,6696.623
389,6772.869039074682,6721.436
390,6797.700751671135,6755.8774
391,6761.670246144262,6780.295
392,6767.516082921488,6744.4214
393,6721.055450794273,6749.3315
394,6676.490612714911,6709.1406
395,6638.859754403639,6668.499
396,6635.676303993733,6627.0273
397,6626.746467581477,6625.8623
398,6648.096556512276,6620.5615
399,6664.607854135177,6641.246
400,6701.97209705877,6663.119
401,6725.8258763794,6698.2046
402,6776.989359342306,6717.3423
403,6822.148852058577,6760.9546
404,6826.114164296814,6808.152
405,6834.622288146356,6811.1274
406,6764.988770050782,6819.1504
407,6699.101040724251,6745.9307
408,6703.0012016693145,6689.537
409,6698.651813240371,6693.395
410,6713.671854776567,6690.346
411,6707.568841853975,6704.0146
412,6693.804144626623,6699.099
413,6716.716001634256,6687.8496
414,6758.646359254733,6707.945
415,6798.194101595736,6742.4375
416,6781.939632035141,6779.2783
417,6786.662524487723,6762.447
418,6745.883863623201,6766.426
419,6742.56165161738,6729.1416
420,6775.825058968076,6725.946
421,6804.8978634318,6755.525
422,6802.057366682449,6783.656
423,6826.238382439016,6780.7065
424,6828.758791610215,6806.7964
425,6773.063747635243,6809.709
426,6752.267609023488,6753.038
427,6734.196823795542,6734.074
428,6708.699847490922,6717.638
429,6702.2153139954,6692.934
430,6699.936523248152,6686.508
431,6719.383928718962,6684.5503
432,6737.850307459384,6703.6743
433,6760.385551497075,6720.967
434,6747.065377346168,6741.2773
435,6713.894719700074,6729.356
436,6676.559581941509,6698.2964
437,6628.93428741101,6656.885
438,6628.159350659639,6612.029
439,6622.5691704056335,6613.4873
440,6637.06742905374,6611.511
441,6664.715973596998,6623.963
442,6678.758008239131,6655.358
443,6699.084295970939,6674.454
444,6729.567194691848,6694.342
445,6729.137791422201,6721.324
446,6728.010059935878,6721.231
447,6746.386100925511,6720.4575
448,6721.40692976221,6736.6367
449,6726.580357259738,6714.617
450,6732.721418729668,6719.0073
451,6731.258012223222,6724.1875
452,6747.141360300486,6722.8623
453,6772.077718490431,6736.902
454,6787.293221114288,6760.5396
455,6765.118681656003,6775.5854
456,6742.23864781872,6752.941
457,6706.323106913456,6731.6104
458,6678.403731100738,6699.206
459,6681.760754450796,6671.56
460,6698.903060719902,6674.6436
461,6710.009014758971,6690.776
462,6719.243349332653,6700.964
463,6692.943939906081,6709.4907
464,6683.8735079442895,6684.0557
465,6681.880641461607,6675.5356
466,6704.218015527025,6674.1797
467,6736.762145415079,6696.784
468,6756.842079833787,6727.262
469,6717.987794190165,6745.312
470,6698.628931367856,6709.9595
471,6693.755917808492,6691.8857
472,6701.5413734273125,6687.7646
473,6711.029844081376,6695.7334
474,6689.404506265954,6705.174
475,6674.305858300266,6685.3774
476,6713.696907197177,6670.768
477,6700.4742962930295,6709.2275
478,6709.554546498768,6697.014
479,6679.842751641544,6705.228
480,6663.196988649899,6677.1685
481,6669.875096401967,6657.529
482,6678.006365304774,6666.967
483,6715.01502119687,6677.141
484,6763.654310037793,6711.469
485,6783.663965142888,6756.23
486,6794.172607176566,6775.4175
487,6814.870976901456,6785.055
488,6826.895962964392,6805.438
489,6820.131935138976,6817.5757
490,6816.417382990674,6809.5845
491,6772.734349463876,6804.9253
492,6724.451696986032,6760.502
