Time,Actual,Predicted
20,6718.031,6710.479
21,6740.104,6732.1743
22,6704.5615,6689.375
23,6917.5337,6893.408
24,6790.9365,6799.4727
25,6853.572,6821.152
26,6809.6323,6821.714
27,6859.9385,6871.7993
28,6756.3345,6751.6914
29,6606.5947,6615.899
30,6855.3306,6875.57
31,6834.2656,6828.0225
32,6736.8276,6724.149
33,6664.716,6659.3467
34,6759.655,6782.616
35,6793.372,6790.344
36,6902.551,6881.732
37,6750.487,6726.0815
38,6700.2896,6727.1284
39,6780.347,6765.5757
40,6879.308,6880.8447
41,6737.218,6736.077
42,6735.148,6750.875
43,6770.948,6801.78
44,6749.0396,6755.2515
45,6691.715,6724.404
46,6811.216,6823.478
47,6876.484,6856.6763
48,6958.522,6958.2583
49,6860.098,6861.277
50,6802.7456,6801.2905
51,6747.025,6756.9575
52,6751.5537,6717.298
53,6702.226,6672.293
54,6840.8184,6838.394
55,6765.956,6748.0044
56,6813.9155,6823.6274
57,6797.7007,6759.388
58,6849.816,6891.483
59,6750.0127,6785.5967
60,6817.834,6820.868
61,6798.6694,6882.1655
62,6904.5776,6863.9497
63,6763.5615,6797.8545
64,6865.308,6816.2866
65,6638.568,6688.603
66,6729.102,6753.729
67,6701.55,6688.564
68,6733.7637,6715.6743
69,6734.3794,6746.3066
70,6628.9346,6661.392
71,6920.644,6889.1245
72,6677.315,6721.6597
73,6852.595,6846.3774
74,6837.8364,6786.366
75,6891.0474,6901.5864
76,6733.515,6690.846
77,6755.71,6718.8643
78,6749.8896,6725.574
79,6725.038,6714.271
80,6875.211,6838.5503
81,6790.7046,6764.6284
82,6736.817,6758.783
83,6823.6445,6813.6533
84,6892.849,6859.4136
85,6816.308,6765.234
86,6831.3237,6817.49
87,6830.6543,6876.8403
88,6784.8535,6817.3677
89,6789.9277,6798.052
90,6786.0737,6813.8374
91,6744.0317,6721.4956
92,6713.285,6734.0693
93,6787.745,6841.9297
94,6860.9985,6843.637
95,6797.46,6770.2383
96,6761.9473,6749.546
97,6747.5786,6716.4487
98,6720.7065,6709.6987
99,6712.7266,6707.6665
100,6835.974,6832.182
101,6806.2305,6856.7505
102,6731.3613,6737.6216
103,6676.4907,6737.971
104,6794.084,6806.087
105,6713.6973,6681.3706
106,6757.2207,6811.464
107,6744.418,6749.256
108,6914.896,6870.819
109,6951.0396,6926.2603
110,6678.8086,6728.8076
111,6703.001,6714.5996
112,6966.831,6972.4595
113,6888.177,6867.6406
114,6697.211,6740.7393
115,6890.1665,6872.025
116,6731.3037,6758.543
117,6777.8267,6780.0117
118,6771.7476,6773.2417
119,6762.7812,6772.987
120,6716.716,6689.972
121,6753.34,6773.1235
122,6926.847,6905.032
123,6707.0728,6742.9917
124,6960.1196,6942.477
125,6905.161,6879.4917
126,6710.0093,6710.641
127,6731.956,6732.661
128,6835.2427,6842.7476
129,6914.8213,6939.648
130,6800.89,6832.498
131,6717.957,6723.657
132,6781.935,6767.77
133,6830.691,6818.5454
134,6806.1025,6761.2056
135,6765.162,6799.1514
136,6780.805,6769.84
137,6632.485,6687.6104
138,6699.101,6777.3145
139,6739.314,6720.5137
140,6895.208,6863.0576
141,6839.951,6865.496
142,6737.8506,6701.973
143,6699.992,6726.055
144,6709.704,6771.0654
145,6782.671,6754.627
146,6827.342,6800.117
147,6718.5454,6743.5454
148,6748.6553,6798.7876
149,6745.3066,6739.562
150,6957.4966,6941.1807
151,6724.4517,6770.6064
152,6799.7603,6885.4727
153,6910.306,6886.969
154,6753.433,6761.1416
155,6795.279,6843.437
156,6622.7964,6641.8677
157,6898.221,6924.2676
158,6893.576,6893.1016
159,6754.6357,6787.6733
160,6842.924,6785.7363
161,6750.8696,6756.238
162,6737.3726,6731.316
163,6823.146,6843.464
164,6687.086,6725.5146
165,6721.3765,6756.448
166,6811.363,6832.3247
167,6799.9155,6801.2275
168,6719.1416,6682.7036
169,6711.8286,6705.289
170,6719.647,6719.241
171,6667.126,6682.6367
172,6713.0474,6723.123
173,6865.4043,6872.831
174,6856.651,6825.5825
175,6738.1934,6740.378
176,6817.4297,6827.7354
177,6704.2183,6680.3696
178,6808.3643,6837.619
179,6832.209,6889.3896
180,6834.4297,6820.1924
181,6696.474,6721.633
182,6814.2183,6841.067
183,6766.7456,6782.8564
184,6706.2124,6673.2466
185,6730.8315,6752.332
186,6698.423,6706.815
187,6694.8276,6702.8574
188,6846.424,6851.2227
189,6766.2886,6737.2373
190,6752.3315,6775.2563
191,6840.264,6867.492
192,6863.3506,6882.245
193,6726.984,6769.664
194,6721.055,6782.144
195,6823.894,6854.007
196,6922.483,6952.0576
197,6901.1035,6858.159
198,6853.1113,6838.7446
199,6688.24,6696.974
200,6713.897,6730.486
201,6790.755,6745.1553
202,6760.417,6737.674
203,6743.764,6700.069
204,6710.7886,6700.422
205,6674.4854,6704.796
206,6737.247,6732.828
207,6874.882,6855.4746
208,6958.641,6928.591
209,6765.9766,6773.3945
210,6802.7256,6839.9243
211,6783.664,6757.4688
212,6815.637,6776.87
213,6797.3228,6802.94
214,6681.294,6709.9756
215,6828.304,6813.535
216,6857.0894,6808.66
217,6845.447,6817.1543
218,6804.8975,6787.7837
219,6797.1816,6768.7046
220,6768.079,6752.265
221,6816.4175,6812.2676
222,6877.825,6850.4297
223,6743.4146,6717.43
224,6727.2734,6681.4443
225,6932.9463,6923.907
226,6787.6685,6788.0996
227,6899.223,6916.7466
228,6740.38,6723.7476
229,6751.0166,6773.723
230,6840.741,6803.8413
231,6892.099,6843.6284
232,6824.7246,6783.802
233,6731.145,6761.6577
234,6927.982,6900.3657
235,6798.217,6816.084
236,6772.0776,6747.2793
237,6661.3745,6656.2324
238,6752.2676,6761.3154
239,6790.0806,6770.596
240,6833.229,6845.569
241,6747.5366,6736.4785
242,6692.248,6725.8003
243,6979.659,6960.966
244,6732.5605,6732.471
245,6850.175,6825.1206
246,6737.68,6749.8423
247,6730.1484,6652.401
248,6815.118,6841.5874
249,6685.5396,6698.9546
250,6837.562,6856.393
251,6988.946,6934.509
252,6793.4863,6770.931
253,6840.941,6822.158
254,6959.4927,6885.114
255,6775.64,6819.1484
256,6722.355,6734.101
257,6759.4946,6730.498
258,6888.496,6945.806
259,6707.868,6709.683
260,6826.283,6806.5786
261,6886.248,6928.634
262,6738.742,6743.263
263,6747.9473,6732.4336
264,6744.254,6741.9395
265,6743.8867,6756.788
266,6664.7305,6704.053
267,6683.198,6681.731
268,6735.142,6757.3105
269,6842.828,6832.3394
270,6862.497,6896.585
271,6763.9644,6745.6245
272,6769.2627,6752.5127
273,6792.1797,6786.082
274,6796.3936,6871.5874
275,6807.2627,6776.9395
276,6831.269,6815.7637
277,6925.473,6923.4424
278,6739.036,6769.9404
279,6736.606,6721.348
280,6720.693,6749.785
281,6796.5366,6751.1753
282,6642.6953,6665.6025
283,6826.896,6815.578
284,6714.9033,6708.83
285,6737.3574,6715.719
286,6971.0156,6961.109
287,6772.633,6787.943
288,6777.974,6828.065
289,6742.2705,6760.817
290,6786.0254,6755.1353
291,6851.4814,6921.9814
292,6840.13,6812.072
293,6695.777,6717.962
294,6799.706,6766.9204
295,6807.3906,6844.2744
296,6781.1895,6775.9463
297,6805.4556,6791.7695
298,6761.067,6762.921
299,6714.6553,6765.25
300,6785.592,6756.3037
301,6830.018,6820.016
302,6713.672,6704.9863
303,6846.494,6855.986
304,6875.643,6859.7905
305,6794.7607,6844.154
306,6823.9546,6831.3
307,6853.3506,6844.761
308,6802.057,6784.161
309,6842.0703,6801.081
310,6902.1387,6927.598
311,6774.6216,6802.903
312,6844.8516,6911.7007
313,6739.0176,6733.898
314,6664.981,6618.385
315,6829.5503,6840.8833
316,6665.1274,6665.1787
317,6777.603,6760.091
318,6775.726,6805.93
319,6766.907,6757.012
320,6672.4116,6707.3794
321,6810.666,6815.62
322,6795.335,6782.1973
323,6879.8774,6879.826
324,6752.74,6754.644
325,6739.092,6741.939
326,6720.214,6734.0596
327,6887.3354,6883.2305
328,6923.5527,6883.0195
329,6670.3994,6689.795
330,6912.2324,6909.4517
331,6685.027,6702.4243
332,6678.3945,6707.3433
333,6781.647,6811.971
334,6737.184,6722.629
335,6634.852,6679.319
336,6768.3853,6806.129
337,6775.883,6837.2754
338,6805.551,6801.0044
339,6892.5063,6901.6934
340,6828.7236,6807.8975
341,6698.89,6687.8037
342,6867.4575,6857.7075
343,6729.1377,6737.308
344,6755.0894,6754.3936
345,6759.1836,6758.8936
346,6737.605,6741.255
347,6764.07,6791.111
348,6707.569,6727.0835
349,6737.163,6722.802
350,6688.5425,6808.997
351,6815.359,6820.1304
352,6702.5864,6700.0723
353,6794.2456,6849.936
354,6770.2324,6805.275
355,6762.0474,6729.2993
356,6788.349,6748.258
357,6758.6465,6721.6777
358,6772.869,6731.48
359,6805.4897,6784.553
360,6808.548,6815.228
361,6808.25,6807.9067
362,6682.9204,6704.5947
363,6693.2314,6737.3716
364,6781.6865,6775.412
365,6783.728,6786.381
366,6858.175,6832.031
367,6851.8564,6829.991
368,6814.643,6868.2305
369,6793.5474,6839.023
370,6671.092,6699.5947
371,6798.194,6759.577
372,6859.898,6850.6997
373,6806.063,6825.081
374,6776.6187,6756.9155
375,6723.302,6733.2974
376,6810.049,6771.805
377,6709.5547,6694.9033
378,6805.3657,6788.527
379,6780.712,6817.352
380,6769.191,6742.7363
381,6807.827,6828.0225
