Time,Actual,Predicted
20,6795.90547761149,6754.083
21,6778.806005726254,6776.9473
22,6736.883785988363,6760.0376
23,6744.41798599611,6721.3555
24,6766.733930752397,6727.793
25,6767.200099540833,6747.792
26,6798.491305657083,6747.727
27,6827.341751394739,6776.6196
28,6842.070353905421,6805.6323
29,6810.700339130636,6819.25
30,6777.717951529839,6786.9023
31,6790.754795752732,6755.14
32,6742.1996883829,6766.4395
33,6703.844464156654,6721.032
34,6687.555913989155,6687.9517
35,6702.225831567588,6672.161
36,6715.855435983868,6687.7236
37,6733.555828894098,6700.2207
38,6739.464657639614,6714.693
39,6762.047732999987,6719.9087
40,6742.273708235354,6740.516
41,6698.977324058978,6722.6562
42,6653.42243640472,6686.197
43,6637.275962402231,6638.9673
44,6663.2329743005785,6627.8047
45,6696.027351561643,6650.985
46,6717.956985658324,6686.9365
47,6767.245489376875,6705.7812
48,6828.626051611756,6749.3384
49,6876.366383201046,6811.375
50,6883.369108490728,6853.1196
51,6799.7602494644325,6857.7324
52,6725.4364839873,6780.316
53,6685.026400005403,6711.712
54,6667.126216025533,6676.4077
55,6672.523363055238,6655.6567
56,6684.491771230659,6662.3574
57,6696.269593617576,6676.792
58,6727.273513611083,6688.3203
59,6740.380001208747,6714.259
60,6744.25398925969,6725.605
61,6702.8482232830165,6729.1196
62,6641.885541037474,6694.2153
63,6602.254936680984,6632.5127
64,6606.594933579861,6612.2344
65,6626.533030571187,6614.1855
66,6654.546014026709,6623.862
67,6674.888752742246,6645.8203
68,6698.939773736125,6669.6426
69,6713.218209881052,6693.7617
70,6711.828474731372,6705.6704
71,6705.499417605957,6704.349
72,6691.857642082777,6699.1655
73,6695.787482340637,6688.0137
74,6703.762628476236,6691.075
75,6685.023760290424,6697.477
76,6681.293802213521,6681.7744
77,6691.174019966689,6678.2773
78,6695.869495207366,6686.964
79,6708.391031150803,6690.8413
80,6737.184203775792,6701.386
81,6763.046452816705,6725.298
82,6795.6761216638815,6749.2925
83,6772.309336135013,6781.578
84,6759.183551656774,6756.4097
85,6721.376599049826,6742.779
86,6697.210871086562,6708.6504
87,6655.12421978076,6688.0654
88,6661.8341508927415,6642.919
89,6697.356888589501,6650.378
90,6733.763459507323,6688.7207
91,6765.956327740392,6718.793
92,6802.257818876108,6748.2646
93,6830.030992090365,6783.44
94,6840.940787338507,6812.9756
95,6842.828377838589,6823.077
96,6836.401610028143,6823.6055
97,6811.75044597825,6815.7393
98,6744.630699170201,6788.5996
99,6737.372464550977,6724.3105
100,6712.253904138371,6717.61
101,6693.605557777652,6696.707
102,6715.684295583555,6680.414
103,6734.269644233289,6700.566
104,6763.831109470508,6716.2188
105,6777.954240759166,6743.2773
106,6781.935212332512,6756.1978
107,6751.016888530549,6759.292
