Time,Actual,Predicted
20,6718.031,6714.477
21,6740.104,6737.8003
22,6704.5615,6717.163
23,6917.5337,6876.598
24,6790.9365,6779.117
25,6853.572,6834.658
26,6809.6323,6834.404
27,6859.9385,6849.1865
28,6756.3345,6734.083
29,6606.5947,6598.449
30,6855.3306,6918.026
31,6834.2656,6834.8506
32,6736.8276,6733.14
33,6664.716,6645.142
34,6759.655,6766.9673
35,6793.372,6788.433
36,6902.551,6873.9185
37,6750.487,6731.4087
38,6700.2896,6681.5894
39,6780.347,6782.587
40,6879.308,6886.6763
41,6737.218,6753.7905
42,6735.148,6750.9097
43,6770.948,6825.7935
44,6749.0396,6748.7754
45,6691.715,6715.8
46,6811.216,6818.8784
47,6876.484,6841.7534
48,6958.522,6939.5786
49,6860.098,6865.0073
50,6802.7456,6787.4663
51,6747.025,6778.5435
52,6751.5537,6728.517
53,6702.226,6665.409
54,6840.8184,6829.072
55,6765.956,6721.6235
56,6813.9155,6849.3257
57,6797.7007,6779.898
58,6849.816,6905.494
59,6750.0127,6790.576
60,6817.834,6815.858
61,6798.6694,6854.657
62,6904.5776,6887.3477
63,6763.5615,6794.008
64,6865.308,6822.6763
65,6638.568,6652.5894
66,6729.102,6739.5913
67,6701.55,6676.061
68,6733.7637,6702.711
69,6734.3794,6733.446
70,6628.9346,6683.2974
71,6920.644,6909.779
72,6677.315,6703.973
73,6852.595,6836.667
74,6837.8364,6819.597
75,6891.0474,6890.934
76,6733.515,6716.9663
77,6755.71,6752.4194
78,6749.8896,6751.467
79,6725.038,6738.664
80,6875.211,6850.2944
81,6790.7046,6756.1606
82,6736.817,6744.006
83,6823.6445,6831.134
84,6892.849,6857.7334
85,6816.308,6761.007
86,6831.3237,6809.241
87,6830.6543,6853.781
88,6784.8535,6802.4346
89,6789.9277,6820.286
90,6786.0737,6804.015
91,6744.0317,6701.2524
92,6713.285,6707.7817
93,6787.745,6832.346
94,6860.9985,6852.2554
95,6797.46,6778.653
96,6761.9473,6737.1206
97,6747.5786,6715.7896
98,6720.7065,6689.2495
99,6712.7266,6701.871
100,6835.974,6823.282
101,6806.2305,6855.3584
102,6731.3613,6743.362
103,6676.4907,6717.378
104,6794.084,6794.314
105,6713.6973,6697.6626
106,6757.2207,6807.1274
107,6744.418,6740.5063
108,6914.896,6874.7427
109,6951.0396,6907.992
110,6678.8086,6700.8877
111,6703.001,6704.496
112,6966.831,6940.388
113,6888.177,6875.286
114,6697.211,6717.553
115,6890.1665,6888.363
116,6731.3037,6743.627
117,6777.8267,6760.2817
118,6771.7476,6769.0117
119,6762.7812,6763.8086
120,6716.716,6720.0015
121,6753.34,6744.941
122,6926.847,6895.256
123,6707.0728,6730.7666
124,6960.1196,6933.867
125,6905.161,6881.665
126,6710.0093,6698.9165
127,6731.956,6744.9
128,6835.2427,6841.515
129,6914.8213,6919.961
130,6800.89,6817.4263
131,6717.957,6701.5337
132,6781.935,6758.422
133,6830.691,6838.1577
134,6806.1025,6789.978
135,6765.162,6776.947
136,6780.805,6764.587
137,6632.485,6675.8115
138,6699.101,6758.4043
139,6739.314,6694.642
140,6895.208,6898.945
141,6839.951,6877.384
142,6737.8506,6732.317
143,6699.992,6719.736
144,6709.704,6763.8135
145,6782.671,6736.5635
146,6827.342,6785.5005
147,6718.5454,6719.926
148,6748.6553,6798.098
149,6745.3066,6769.995
150,6957.4966,6929.6865
151,6724.4517,6762.029
152,6799.7603,6870.903
153,6910.306,6903.204
154,6753.433,6734.636
155,6795.279,6808.7905
156,6622.7964,6606.8623
157,6898.221,6928.7905
158,6893.576,6872.289
159,6754.6357,6769.4917
160,6842.924,6779.0366
161,6750.8696,6756.185
162,6737.3726,6733.6455
163,6823.146,6837.1963
164,6687.086,6718.5483
165,6721.3765,6733.22
166,6811.363,6840.681
167,6799.9155,6798.2803
168,6719.1416,6704.228
169,6711.8286,6715.78
170,6719.647,6717.1504
171,6667.126,6661.8447
172,6713.0474,6684.6045
173,6865.4043,6864.03
174,6856.651,6819.188
175,6738.1934,6726.099
176,6817.4297,6831.482
177,6704.2183,6692.146
178,6808.3643,6842.468
179,6832.209,6877.2754
180,6834.4297,6815.053
181,6696.474,6726.967
182,6814.2183,6830.7725
183,6766.7456,6797.015
184,6706.2124,6669.6206
185,6730.8315,6744.6577
186,6698.423,6704.2637
187,6694.8276,6672.4624
188,6846.424,6863.965
189,6766.2886,6732.2554
190,6752.3315,6760.694
191,6840.264,6897.142
192,6863.3506,6891.14
193,6726.984,6739.67
194,6721.055,6750.135
195,6823.894,6834.8076
196,6922.483,6908.723
197,6901.1035,6882.0015
198,6853.1113,6829.834
199,6688.24,6696.9585
200,6713.897,6715.568
201,6790.755,6753.44
202,6760.417,6723.9526
203,6743.764,6725.7534
204,6710.7886,6651.6914
205,6674.4854,6694.469
206,6737.247,6731.337
