time,value,kalman_value
1889.5417,6724,6708.034828219189
1889.625,6826,6740.5770477198075
1889.7083,6821,6741.085660115354
1889.7917,6616,6711.626395054158
1889.875,6749,6718.027028138271
1889.9583,6648,6712.812796774236
1890.0417,6838,6731.90336420054
1890.2083,6708,6711.207693202045
1890.2917,6649,6691.714907154319
1890.375,6651,6688.2402112894615
1890.4583,6674,6698.730594658152
1890.5417,6763,6718.49495102365
1890.625,6728,6721.569914023018
1890.7083,6638,6722.233594781017
1890.7917,6945,6754.484873581897
1890.875,6686,6715.292979975988
1891.0417,6668,6687.085953861073
1891.125,6529,6666.036160444061
1891.2083,6815,6696.374927193572
1891.375,6626,6682.229291640672
1891.4583,6622,6689.169640453024
1891.5417,6748,6721.298604435259
1891.625,6803,6743.414545080717
1891.7083,6778,6743.185940131444
1891.7917,6689,6729.902062731463
1891.875,6664,6731.9564588557805
1891.9583,6889,6759.494527051015
1892.0417,6785,6738.46804289038
1892.125,6729,6699.992074813637
1892.2083,6518,6650.638134792008
1892.2917,6617,6651.023495317381
1892.375,6646,6664.1676665867735
1892.4583,6712,6684.124712826206
1892.5417,6681,6693.628526375464
1892.625,6723,6707.868037315523
1892.7083,6726,6716.433062248903
1892.7917,6756,6721.410485525621
1892.875,6653,6713.416840874447
1892.9583,6805,6728.07951155119
1893.0417,6641,6713.896999059631
1893.125,6786,6727.050861215432
1893.2083,6799,6718.098796327019
1893.2917,6576,6678.808780061238
1893.375,6637,6678.072056318423
1893.4583,6664,6692.737353695016
1893.5417,6687,6718.179158707241
1893.625,6756,6755.313148234682
1893.7083,6828,6792.189568350127
1893.7917,6957,6815.6370765968695
1893.875,6803,6786.073488567438
1893.9583,6748,6750.162458750798
1894.0417,6615,6715.062350965706
1894.125,6842,6717.485624792755
1894.2083,6659,6673.216007917086
1894.2917,6519,6634.277394010324
1894.375,6576,6638.567802857435
1894.4583,6674,6666.321137776084
1894.5417,6683,6691.194899360764
1894.625,6786,6719.14174820573
1894.7083,6718,6722.016752627846
1894.7917,6671,6726.398039285403
1894.875,6795,6751.5535906749865
1894.9583,6956,6760.416738567689
1895.125,6553,6695.936163423275
1895.2083,6661,6685.056649562589
1895.2917,6672,6683.198379287875
1895.375,6643,6685.539501246112
1895.4583,6658,6703.832936171641
1895.5417,6812,6739.313722161537
1895.625,6770,6747.537153962008
1895.7083,6706,6747.337018498233
1895.7917,6887,6762.638264971295
1895.875,6624,6731.303860808593
1895.9583,6830,6740.208404449113
1896.0417,6728,6715.44109975805
1896.125,6548,6685.964207476256
1896.2083,6779,6708.223892998058
1896.2917,6704,6703.942538394132
1896.375,6657,6699.639635688005
1896.4583,6716,6711.32659636488
1896.5417,6730,6721.261030678585
1896.625,6731,6727.918351496758
1896.7083,6818,6733.420054126215
1896.7917,6717,6707.204277053003
1896.875,6677,6677.315103874667
1896.9583,6602,6647.544094649332
1897.0417,6531,6634.852120917495
1897.125,6682,6661.10469252972
1897.2083,6732,6679.52152384059
1897.2917,6615,6678.25892659168
1897.375,6732,6700.718426814652
1897.4583,6672,6711.447337093117
1897.5417,6782,6736.968998781501
1897.625,6736,6745.604035012948
1897.7083,6851,6757.84058437425
1897.7917,6669,6735.142352875897
1897.875,6703,6737.247503706005
1897.9583,6703,6752.195468425864
1898.0417,6843,6785.591733805424
1898.125,6999,6797.459899362018
1898.2083,6635,6733.750527179369
1898.2917,6582,6707.072602688982
1898.375,6765,6727.296904206964
1898.4583,6704,6733.382544802557
1898.5417,6837,6750.486639699109
1898.625,6751,6735.148224482828
1898.7083,6734,6713.865393447607
1898.7917,6586,6685.032084955239
1898.875,6643,6693.335808321086
1899.0417,6837,6720.5154598073395
1899.125,6676,6704.0134087213455
1899.2083,6701,6698.016385905857
1899.2917,6686,6690.900507805064
1899.375,6647,6685.622320131171
1899.4583,6666,6694.827502506468
1899.5417,6703,6714.842998321689
1899.625,6700,6739.299618507544
1899.7083,6901,6778.4935956337295
1899.7917,6773,6771.747671122564
1899.875,6927,6764.532123282359
1899.9583,6571,6696.391121673039
1900.0417,6693,6675.271790691109
1900.125,6609,6647.504381218345
1900.2083,6599,6634.17611470246
1900.2917,6593,6634.038891199997
1900.375,6634,6649.2912518975345
1900.4583,6637,6670.277832056648
1900.5417,6714,6703.743599237004
1900.625,6707,6733.363216131236
1900.7083,6812,6772.869039074682
1900.7917,6960,6797.700751671135
1900.875,6650,6761.670246144262
1900.9583,6907,6767.516082921488
1901.0417,6716,6721.055450794273
1901.125,6658,6676.490612714911
1901.2083,6547,6638.859754403639
1901.2917,6651,6635.676303993733
1901.375,6546,6626.746467581477
1901.4583,6661,6648.096556512276
1901.5417,6609,6664.607854135177
1901.625,6738,6701.97209705877
1901.7083,6653,6725.8258763794
1901.7917,6793,6776.989359342306
1901.875,6932,6822.148852058577
1901.9583,6814,6826.114164296814
1902.0417,7043,6834.622288146356
1902.2083,6755,6764.988770050782
1902.2917,6513,6699.101040724251
1902.375,6725,6703.0012016693145
1902.4583,6647,6698.651813240371
1902.5417,6770,6713.671854776567
1902.625,6728,6707.568841853975
1902.7083,6596,6693.804144626623
1902.7917,6666,6716.716001634256
1903.0417,6765,6758.646359254733
1903.125,6947,6798.194101595736
1903.2083,6726,6781.939632035141
1903.2917,6908,6786.662524487723
1903.375,6646,6745.883863623201
1903.4583,6645,6742.5616516173795
1903.5417,6787,6775.825058968076
1903.625,6890,6804.8978634318
1903.7083,6730,6802.057366682449
1903.7917,6884,6826.238382439016
1903.875,6984,6828.758791610215
1904.0417,6680,6773.063747635243
1904.125,6745,6752.267609023488
1904.2917,6754,6734.196823795542
1904.375,6658,6708.699847490922
1904.4583,6691,6702.2153139954
1904.5417,6642,6699.936523248152
1904.625,6722,6719.383928718962
1904.7917,6727,6737.850307459384
1904.875,6856,6760.385551497075
1904.9583,6800,6747.065377346168
1905.0417,6725,6713.894719700074
1905.125,6704,6676.559581941509
1905.2083,6504,6628.93428741101
1905.2917,6641,6628.159350659639
1905.375,6569,6622.5691704056335
1905.4583,6602,6637.06742905374
1905.5417,6701,6664.715973596998
1905.625,6662,6678.758008239131
1905.7083,6672,6699.084295970939
1905.7917,6812,6729.567194691848
1906.0417,6731,6729.137791422201
1906.125,6676,6728.010059935878
1906.2083,6862,6746.386100925511
1906.4583,6641,6721.40692976221
1906.5417,6724,6726.580357259738
1906.625,6753,6732.721418729668
1906.7083,6685,6731.258012223222
1906.7917,6723,6747.141360300486
1906.875,6798,6772.077718490431
1906.9583,6887,6787.293221114288
1907.0417,6767,6765.118681656003
1907.125,6777,6742.23864781872
1907.2083,6685,6706.323106913456
1907.2917,6595,6678.403731100738
1907.375,6645,6681.7607544507955
1907.4583,6715,6698.903060719902
1907.5417,6715,6710.009014758971
1907.625,6814,6719.243349332653
1907.7083,6647,6692.943939906081
1907.7917,6665,6683.8735079442895
1907.875,6617,6681.8806414616065
1907.9583,6677,6704.218015527025
1908.0417,6770,6736.7621454150785
1908.125,6914,6756.842079833787
1908.2917,6666,6717.987794190165
1908.375,6660,6698.628931367856
1908.4583,6660,6693.755917808492
1908.5417,6697,6701.5413734273125
1908.625,6794,6711.029844081376
1908.7083,6672,6689.404506265954
1908.7917,6529,6674.305858300266
1908.875,6854,6713.696907197177
1908.9583,6641,6700.4742962930295
1909.0417,6813,6709.554546498768
1909.125,6645,6679.842751641544
1909.2083,6601,6663.196988649899
1909.2917,6666,6669.875096401967
1909.375,6601,6678.006365304774
1909.4583,6684,6715.01502119687
1909.5417,6840,6763.654310037793
1909.625,6809,6783.663965142888
1909.7083,6767,6794.172607176566
1909.7917,6838,6814.870976901456
1909.875,6877,6826.895962964392
1909.9583,6812,6820.131935138976
1910.0417,6923,6816.417382990674
1910.125,6785,6772.734349463876
1910.2083,6614,6724.451696986032
1910.2917,6694,6717.5884308779505
1910.375,6673,6719.570826349101
1910.4583,6746,6739.017281701163
1910.5417,6809,6755.845217691161
1910.625,6751,6752.740110315345
1910.7083,6754,6750.287544307785
1910.7917,6610,6746.442807415643
1910.875,6921,6793.764123304368
1910.9583,6815,6793.37198543223
1911.0417,6727,6784.869342097179
1911.125,6969,6798.067702048569
1911.2083,6639,6747.166450268173
1911.2917,6738,6736.827617338343
1911.375,6671,6726.0491409103915
1911.4583,6722,6735.9140923238365
1911.5417,6726,6750.996828358721
1911.625,6800,6775.453375028125
1911.7083,6829,6790.704937333076
1911.7917,6784,6791.59585113793
1911.875,6869,6795.335209119509
1911.9583,6775,6771.450270520904
1912.0417,6578,6746.234183367638
1912.125,6826,6784.105914977236
1912.2083,6879,6806.267364703299
1912.2917,6803,6801.154076193098
1912.375,6778,6795.34856625531
1912.4583,6774,6796.048768663263
1912.5417,6741,6805.0172593199395
1912.625,6875,6837.992222221594
1912.7083,6859,6857.089268456346
1912.7917,6818,6875.469790362227
1912.875,7035,6915.401483653944
1912.9583,7077,6910.4837333158885
1913.125,6773,6843.122382971292
1913.2083,6837,6802.05692624093
1913.2917,6669,6747.887816850917
1913.375,6593,6723.301638779999
1913.4583,6774,6747.57857525158
1913.5417,6796,6761.947477442504
1913.625,6771,6763.546683674367
1913.7083,6668,6762.350896284118
1913.7917,6764,6796.536695000414
1913.9583,7072,6842.923754341864
1914.0417,6740,6803.407221561513
1914.125,6783,6787.66839686673
1914.2083,6803,6773.680220996972
1914.2917,6698,6748.697128001078
1914.375,6706,6742.725458005589
1914.4583,6719,6750.525834762194
1914.5417,6803,6770.148399554622
1914.625,6710,6777.451614180034
1914.7083,6924,6810.049184122959
1914.7917,6685,6799.915198111993
1914.875,6902,6832.874411393024
1914.9583,6928,6839.911528946441
1915.0417,6915,6813.915469854773
1915.125,6626,6750.012711958644
1915.2083,6751,6732.614721047007
1915.2917,6672,6708.322250527997
1915.375,6624,6697.650623956986
1915.4583,6675,6714.597981369845
1915.5417,6808,6746.394581796395
1915.625,6827,6755.089150396594
1915.7083,6731,6736.817150395516
1915.7917,6539,6720.726581792757
1915.875,6885,6772.783481362282
1915.9583,6850,6782.759186442662
1916.125,6766,6767.519586439042
1916.2083,6723,6752.849831350061
1916.2917,6735,6749.373763017355
1916.375,6706,6751.287855816156
1916.4583,6808,6770.184894546014
1916.5417,6747,6774.901268730629
1916.625,6827,6790.0806186892305
1916.7083,6802,6791.415200656293
1916.7917,6848,6788.780482869464
1916.875,6733,6763.938446158685
1916.9583,6872,6750.698326757412
1917.0417,6608,6691.9700798901695
1917.125,6602,6664.730612981741
1917.2083,6602,6661.015125941465
1917.2917,6737,6679.430311129239
1917.375,6579,6676.256862990477
1917.4583,6682,6709.5547384731435
1917.5417,6753,6753.185640883239
1917.625,6784,6796.886158624548
1917.7083,6892,6845.418985850064
1917.7917,6962,6876.4839327693535
1917.875,6965,6875.48035447715
1917.9583,6827,6840.906909113878
1918.0417,6871,6811.54855466831
1918.125,6756,6759.895908223359
1918.2917,6613,6709.704227362167
1918.375,6558,6695.776631761788
1918.4583,6785,6733.515273072079
1918.5417,6750,6751.947141784401
1918.625,6767,6771.109188665871
1918.7083,6921,6791.812181297044
1918.7917,6744,6764.069741914609
1918.875,6661,6743.853455750152
1918.9583,6929,6754.7072154920015
1919.0417,6603,6700.201181043351
1919.125,6644,6682.145589485957
1919.2083,6686,6678.394593985798
1919.2917,6647,6671.791571230312
1919.375,6528,6674.4853876861935
1919.4583,6836,6732.111224524398
1919.5417,6743,6750.77877055925
1919.625,6825,6772.363355553822
1919.7083,6820,6774.209198881076
1919.7917,6730,6758.883491788734
1919.875,6634,6754.389094117168
1919.9583,6834,6795.040606739539
1920.0417,6935,6821.082346889238
1920.125,6871,6804.404967122399
1920.2083,6702,6762.754450026461
1920.2917,6733,6743.886851690447
1920.375,6667,6729.10182273835
1920.4583,6712,6737.604977313134
1920.5417,6813,6755.709998380345
1920.625,6829,6752.331268840184
1920.7083,6768,6720.201765115092
1920.7917,6536,6670.14792330816
1920.875,6643,6670.399552741788
1920.9583,6654,6680.9260144535865
1921.2083,6758,6701.54973158548
1921.2917,6661,6701.004598061928
1921.375,6655,6715.4611888116
1921.4583,6829,6752.5907253656205
1921.5417,6743,6761.066783931748
1921.625,6811,6776.317886472283
1921.7083,6751,6778.563196439924
1921.7917,6938,6791.1447050725355
1921.875,6727,6748.655478107347
1922.125,6611,6714.2870554324145
1922.2083,6737,6718.6512785446375
1922.2917,6661,6716.134731111099
1922.375,6729,6734.293707844225
1922.4583,6777,6754.437825018934
1922.5417,6805,6766.121126575743
1922.625,6765,6763.224850598455
1922.7083,6750,6759.662893595589
1922.7917,6609,6759.724521691068
1922.875,6960,6816.307845420697
1922.9583,6904,6819.006611183088
1923.0417,6925,6789.832856139137
1923.2083,6533,6709.971422147362
1923.2917,6561,6696.474271460848
1923.375,6709,6733.7799725721525
1923.4583,6863,6780.378163398014
1923.5417,6765,6795.99316549813
1923.625,6866,6823.230604660045
1923.7083,6782,6834.429520569478
1923.7917,7005,6865.289506692465
1923.875,6917,6843.758057825126
1923.9583,6818,6794.7608806422095
1924.0417,6609,6737.049033700122
1924.125,6725,6727.35557439558
1924.2083,6717,6718.545455489381
1924.2917,6678,6710.314882391701
1924.375,6666,6714.202390190908
1924.4583,6721,6736.165794311705
1924.5417,6790,6763.816371299392
1924.625,6784,6781.648087524351
1924.7083,6889,6798.59783657094
1924.7917,6747,6781.646774331632
1924.875,6722,6777.688252466685
1924.9583,6788,6794.612825276747
1925.0417,6930,6814.017207565587
1925.125,6813,6789.928042691523
1925.2083,6741,6757.186893826781
1925.2917,6654,6730.515830147081
1925.375,6640,6732.538202772537
1925.4583,6833,6769.262401437694
1925.5417,6717,6782.085000641987
1925.625,6818,6819.314475087024
1925.7083,6950,6857.036877689695
1925.7917,6881,6859.898109426002
1925.875,6846,6854.84613219706
1925.9583,6997,6853.111454542014
1926.0417,6715,6797.418572340224
1926.125,6679,6772.632654766017
1926.2083,6877,6782.958982729068
1926.2917,6663,6758.019929215519
1926.375,6731,6768.713349157791
1926.4583,6781,6793.549275034232
1926.5417,6850,6823.091179048511
1926.625,6865,6842.542275205981
1926.7083,6853,6853.571724565694
1926.7917,6965,6864.815570637543
1926.875,6775,6838.490255698469
1926.9583,6901,6835.973786646321
1927.0417,6839,6809.072487586544
1927.125,6643,6770.948371371722
1927.2083,6725,6780.804894421294
1927.2917,6931,6811.588252878852
1927.375,6761,6797.592206165978
1927.4583,6783,6797.318236765346
1927.5417,6769,6802.413606151718
1927.625,6845,6820.039077844986
1927.7083,6894,6828.304203730124
1927.7917,6907,6811.933406014058
1927.875,6709,6759.912635553264
1927.9583,6546,6726.984103424945
1928.0417,6861,6761.924610080979
1928.125,6809,6759.71184551738
1928.2917,6659,6739.0160230228
1928.375,6687,6748.32620916177
1928.4583,6825,6780.633723736403
1928.5417,6826,6796.303884712188
1928.625,6832,6800.838002455043
1928.7083,6793,6793.686371118541
1928.7917,6851,6786.792128951491
1928.9583,6783,6755.8199351412495
1929.0417,6614,6714.655217008977
1929.2083,6684,6711.236205255072
1929.2917,6720,6718.030770471818
1929.375,6637,6724.0868746154965
1929.4583,6817,6762.800556739986
1929.5417,6759,6781.18944764197
1929.625,6779,6807.899381409694
1929.7083,6871,6845.446583206052
1929.7917,6988,6873.411253704679
1929.875,6842,6858.405144342562
1929.9583,6952,6849.550964108905
1930.0417,6836,6802.278395416086
1930.2083,6664,6742.3602250042995
1930.2917,6605,6711.827138969125
1930.375,6687,6721.354230047373
1930.4583,6675,6743.764157393385
1930.5417,6847,6791.960643761917
1930.625,6865,6819.517371541167
1930.7083,6787,6830.018113648356
1930.7917,6986,6856.650648373679
1931.0417,6973,6834.777176239133
1931.125,6657,6761.070145194261
1931.2083,6631,6726.389418597238
1931.2917,6691,6727.479723974178
1931.375,6695,6742.249925841436
1931.4583,6741,6774.738849899233
1931.5417,6895,6819.879842669243
1931.625,6838,6836.850776440218
1931.7083,6866,6853.390751376276
1931.7917,6985,6865.202258078437
1931.875,6705,6832.089611560013
1931.9583,6979,6846.635569376594
1932.0417,6875,6811.5448657093975
1932.125,6636,6752.6584866832245
1932.2083,6637,6737.519040163262
1932.2917,6802,6760.074233704521
1932.375,6757,6766.907264884977
1932.4583,6747,6777.455520397299
1932.5417,6827,6799.424596058607
1932.625,6751,6811.052895241893
1932.7083,6923,6845.201030140889
1932.7917,6975,6850.174551342718
1932.875,6809,6808.3385292980665
1932.9583,6718,6766.254455740191
1933.0417,6669,6742.265803084885
1933.125,6794,6745.751826586412
1933.2083,6671,6731.1447850578425
1933.2917,6727,6739.092037925964
1933.375,6733,6751.573805016323
1933.4583,6793,6771.020748987803
1933.5417,6797,6782.22547382971
1933.625,6838,6787.889751357758
1933.7083,6734,6774.762685644964
1933.7917,6879,6776.921627049032
1933.875,6719,6740.801178596489
1933.9583,6573,6712.856172117629
1934.0417,6799,6737.357230182881
1934.125,6833,6738.7422495667115
1934.2083,6660,6704.780612538058
1934.2917,6574,6687.611705211178
1934.375,6717,6713.047187338489
1934.4583,6718,6737.000364717733
1934.5417,6790,6768.078678866127
1934.625,6781,6790.9364975893195
1934.7083,6780,6817.5205029085055
1934.7917,7058,6858.174696818382
1934.875,6785,6823.894402035151
1934.9583,6699,6804.199508015101
1935.0417,6822,6823.954429500714
1935.125,7021,6844.442262049095
1935.2917,6787,6798.720942865886
1935.375,6600,6757.394977257384
1935.4583,6711,6775.092128120402
1935.5417,6901,6816.82382702857
1935.625,6720,6826.989461072452
1935.7083,6977,6877.276143018504
1935.7917,7041,6890.166378596495
1935.875,6765,6846.49400614817
1935.9583,6817,6833.381886005411
1936.0417,6937,6826.4129731146795
1936.125,6741,6777.973925141953
1936.2083,6619,6743.40009909746
1936.2917,6838,6755.476310214513
1936.375,6634,6736.60613766201
1936.4583,6729,6756.21326673276
1936.5417,6817,6786.025370828295
1936.625,6800,6804.221988984442
1936.7083,6752,6824.001853009754
1936.7917,7057,6870.782411913724
1936.875,6787,6847.73137528534
1936.9583,6977,6847.454604388958
1937.2083,6700,6798.5983101384345
1937.2917,6763,6786.716382189825
1937.375,6713,6783.7280975624
1937.4583,6832,6807.262849520875
1937.5417,6866,6821.5211700496775
1937.625,6793,6819.0999293471095
1937.7083,6891,6826.466162149708
1937.7917,6740,6809.632205758447
1937.875,6870,6818.910326526602
1937.9583,6692,6809.029819742234
1938.0417,7002,6843.035495361204
1938.125,6749,6817.429481740625
1938.2083,6841,6817.48452377278
1938.2917,6849,6808.7212622197285
1938.375,6700,6784.853473999075
1938.4583,6823,6792.805738528074
1938.5417,6736,6789.435155005101
1938.625,6795,6806.102754609039
1938.7083,6753,6826.933887191367
1938.7917,7016,6875.490227470457
1938.875,6962,6871.3554030509695
1939.0417,6804,6833.228854775594
1939.125,6800,6806.063127041068
1939.2083,6763,6781.17107194694
1939.2917,6790,6763.0931688329165
1939.375,6646,6734.925204031237
1939.4583,6733,6740.104190741271
1939.5417,6784,6747.9472489792815
1939.625,6738,6742.270525584523
1939.7083,6774,6738.19524928396
1939.7917,6584,6720.693191464881
1939.875,6903,6754.451080445134
1939.9583,6749,6732.503124592312
1940.0417,6522,6704.368840461607
1940.2083,6856,6744.622871504004
