time,value
1823.7083,6847.079879895813
1823.7917,6847.18270662953
1823.875,6884.479048349322
1823.9583,6912.205033200108
1824.0417,6890.8829055009355
1824.125,6866.891867364615
1824.2083,6822.6102794900235
1824.2917,6795.432546424192
1824.375,6821.2920182674325
1824.4583,6841.260996960959
1824.5417,6870.327849514846
1824.625,6876.6426456368
1824.7083,6862.573433872553
1824.7917,6880.969259810515
1824.875,6936.853558177419
1824.9583,6972.432940860855
1825.0417,6967.299676367111
1825.125,6927.028790511034
1825.2083,6844.018701096595
1825.2917,6849.515624593378
1825.375,6850.7059073126775
1825.4583,6866.035905274232
1825.5417,6888.879367713625
1825.625,6884.677593045625
1825.7083,6868.729915769736
1825.7917,6846.3059569074985
1825.875,6855.8717318855715
1825.9583,6812.514406320735
1826.0417,6746.474983126174
1826.125,6734.988678603929
1826.2083,6760.623128558156
1826.2917,6805.241251721692
1826.375,6821.824844280862
1826.4583,6821.467753445356
1826.5417,6814.1610701518575
1826.625,6805.789788165307
1826.7083,6784.964676740746
1826.7917,6766.376319093964
1826.875,6765.17908110742
1826.9583,6773.048998536157
1827.0417,6816.5622904159545
1827.125,6795.786441201734
1827.2083,6798.5555074381655
1827.2917,6793.657888963908
1827.375,6781.506978851116
1827.4583,6799.171185807494
1827.5417,6833.774587441682
1827.625,6836.418459366501
1827.7083,6805.844253553758
1827.7917,6789.086642823674
1827.875,6816.236523152467
1827.9583,6804.100099663437
1828.0417,6790.126213548195
1828.125,6790.449657513525
1828.2083,6805.941723046429
1828.2917,6812.036934721743
1828.375,6827.895996917711
1828.4583,6844.841057957821
1828.5417,6868.1015157321135
1828.625,6886.5250419059485
1828.7083,6873.270458794514
1828.7917,6871.3672977310225
1828.875,6843.351873316666
1828.9583,6842.468401396058
1829.0417,6793.760579998972
1829.125,6779.462976101502
1829.2083,6785.588988242095
1829.2917,6787.435870973474
1829.375,6812.696205319906
1829.4583,6833.717616661303
1829.5417,6851.633134250688
1829.625,6855.9110771840815
1829.7083,6857.530674061505
1829.7917,6862.724273711993
1829.875,6849.439476004478
1829.9583,6773.319481798642
1830.0417,6734.819293267296
1830.125,6728.126339711186
1830.2083,6777.3557635467705
1830.2917,6822.218598712394
1830.375,6811.288408395166
1830.4583,6819.591371226125
1830.5417,6839.366098266882
1830.625,6854.778112157719
1830.7083,6864.856918107702
1830.7917,6874.132068348072
1830.875,6873.331744218969
1830.9583,6832.53082417198
1831.0417,6805.428963189484
1831.125,6768.362963403044
1831.2083,6759.933074892746
1831.2917,6758.978089467228
1831.375,6782.01488759192
1831.4583,6798.3072685635825
1831.5417,6800.464875246589
1831.625,6805.796810147067
1831.7083,6808.0525488526955
1831.7917,6793.452993378084
1831.875,6809.023310420254
1831.9583,6788.60236887002
1832.0417,6753.782315646043
1832.125,6723.380630789332
1832.2083,6700.996682478621
1832.2917,6736.736490097392
1832.375,6785.502481502685
1832.4583,6823.956903471486
1832.5417,6888.270164242093
1832.625,6874.684736603485
1832.7083,6852.356085191184
1832.7917,6809.160965725577
1832.875,6761.901208407062
1832.9583,6734.854404241195
1833.0417,6725.3780016657765
1833.125,6725.418349715024
1833.2083,6704.6155789074055
1833.2917,6717.043650190064
1833.375,6753.113090293997
1833.4583,6792.224939258178
1833.5417,6838.171140444176
1833.625,6866.556519296741
1833.7083,6844.150592885583
1833.7917,6803.426138806519
1833.875,6853.611486779899
1833.9583,6932.901142295741
1834.0417,6952.153726172486
1834.125,6940.713957363913
1834.2083,6959.166922566808
1834.2917,6938.6824837322565
1834.375,6898.578976297301
1834.4583,6868.442584973833
1834.5417,6852.722163015553
1834.625,6851.147552188105
1834.7083,6883.378273431196
1834.7917,6913.500847210986
1834.875,6947.561238694895
1834.9583,6957.83209468939
1835.0417,6924.164986192407
1835.125,6913.809747517576
1835.2083,6886.133164161837
1835.2917,6857.006517366787
1835.375,6828.2573145842825
1835.4583,6808.229604770884
1835.5417,6811.537996746568
1835.625,6805.673137502214
1835.7083,6766.3107048211905
1835.7917,6770.564786448113
1835.875,6781.405662993079
1835.9583,6819.023663160449
1836.0417,6814.650537012988
1836.125,6851.3963622453975
1836.2083,6846.290823319831
1836.2917,6852.169343139201
1836.375,6858.486366635771
1836.4583,6861.9857776207555
1836.5417,6880.4798552135235
1836.625,6882.278878511363
1836.7083,6865.807481250962
1836.7917,6830.138889459673
1836.875,6821.147381215761
1836.9583,6824.21114092776
1837.0417,6796.9790784876695
1837.125,6768.239170480454
1837.2083,6801.088951403409
1837.2917,6824.597089102643
1837.375,6829.5791352153665
1837.4583,6831.028357033853
1837.5417,6833.238212740035
1837.625,6827.66239822373
1837.7083,6828.334983041323
1837.7917,6816.758186499413
1837.875,6824.215709894782
1837.9583,6787.504124500695
1838.0417,6740.106585794368
1838.125,6742.999016760929
1838.2083,6762.016079012838
1838.2917,6784.414170894563
1838.375,6787.467576861747
1838.4583,6802.696324152088
1838.5417,6832.061192999462
1838.625,6859.574009221635
1838.7083,6849.802078901919
1838.7917,6820.455928170424
1838.875,6839.280750502837
1838.9583,6861.960854273813
1839.0417,6889.50127839747
1839.125,6864.729681920177
1839.2083,6808.731716162952
1839.2917,6778.133143966832
1839.375,6769.709500758275
1839.4583,6783.676920334072
1839.5417,6793.398185035146
1839.625,6792.768769124398
1839.7083,6760.5526416353005
1839.7917,6713.54375475944
1839.875,6677.61377591837
1839.9583,6686.163963046689
1840.0417,6711.463136317515
1840.125,6732.06098570741
1840.2083,6729.8067047375835
1840.2917,6735.72993804435
1840.375,6774.176898117749
1840.4583,6823.565194985304
1840.5417,6848.7904399723475
1840.625,6857.062099949022
1840.7083,6853.73204740658
1840.7917,6868.301512641606
1840.875,6827.484045117233
1840.9583,6792.848094511823
1841.0417,6769.780179348345
1841.125,6748.879831440497
1841.2083,6752.309420322835
1841.2917,6771.230041826236
1841.375,6786.861929014475
1841.4583,6818.192039583143
1841.5417,6813.59416499549
1841.625,6800.594102281147
1841.7083,6775.066827922233
1841.7917,6772.439614034156
1841.875,6763.977255408888
1841.9583,6748.756367561952
1842.0417,6707.944117550749
1842.125,6701.985911621076
1842.2083,6747.772422549307
1842.2917,6779.598591933528
1842.375,6781.274233292823
1842.4583,6809.302712136926
1842.5417,6829.944708032376
1842.625,6805.565969439968
1842.7083,6785.5244693875475
1842.7917,6795.679645355457
1842.875,6827.839688331664
1842.9583,6837.4396144322445
1843.0417,6868.204395944917
1843.125,6857.420825936934
1843.2083,6795.795065655301
1843.2917,6754.342454994406
1843.375,6727.268264956413
1843.4583,6774.169674277075
1843.5417,6826.38471145164
1843.625,6855.869015420571
1843.7083,6886.429200172214
1843.7917,6907.025334988438
1843.875,6920.130970425326
1843.9583,6961.785719771712
1844.0417,6957.23511403249
1844.125,6913.022676055452
1844.2083,6873.318741599208
1844.2917,6856.984335242668
1844.375,6877.394054602128
1844.4583,6897.951544437386
1844.5417,6932.365863436663
1844.625,6921.91738122469
1844.7083,6895.687916971975
1844.7917,6871.21642158375
1844.875,6818.3260842894315
1844.9583,6754.68302860365
1845.0417,6736.671108644238
1845.125,6771.4108544264145
1845.2083,6765.804670618496
1845.2917,6778.875238292514
1845.375,6777.274020326225
1845.4583,6778.02555998227
1845.5417,6809.536684631667
1845.625,6837.12406601794
1845.7083,6874.88297216094
1845.7917,6896.472992864293
1845.875,6899.490385891755
1845.9583,6924.066673628626
1846.0417,6955.41796397623
1846.125,6962.55099081492
1846.2083,6947.765639209205
1846.2917,6911.517402306942
1846.375,6888.213191269783
1846.4583,6897.988926958793
1846.5417,6886.010510257351
1846.625,6850.036034902414
1846.7083,6811.825072635883
1846.7917,6769.423512607807
1846.875,6743.680769807661
1846.9583,6754.1933156853875
1847.0417,6739.653354945133
1847.125,6770.733402309305
1847.2083,6780.338475539467
1847.2917,6788.945477096929
1847.375,6785.1570325657385
1847.4583,6808.052475246701
1847.5417,6826.092596145176
1847.625,6823.167440598091
1847.7083,6826.305075275291
1847.7917,6821.682113180725
1847.875,6804.56494352893
1847.9583,6776.784627700484
1848.0417,6756.798547259718
1848.125,6743.486922041348
1848.2083,6738.232892588484
1848.2917,6745.441197856301
1848.375,6762.93995232023
1848.4583,6796.916188904246
1848.5417,6842.110996327354
1848.625,6863.72242737322
1848.7083,6875.104768684044
1848.7917,6844.901398251383
1848.875,6847.286052162992
1848.9583,6865.527975635722
1849.0417,6859.967889971848
1849.125,6909.520763047418
1849.2083,6910.518922265769
1849.2917,6824.336677333783
1849.375,6797.530686401966
1849.4583,6828.298702870885
1849.5417,6848.303732916385
1849.625,6841.04766280553
1849.7083,6813.18446624675
1849.7917,6788.390444530501
1849.875,6789.242839513188
1849.9583,6739.186299313321
1850.0417,6726.324621355949
1850.125,6715.834676407057
1850.2083,6699.282735110811
1850.2917,6684.336819481119
1850.375,6679.267211156847
1850.4583,6735.797807016394
1850.5417,6798.065080507086
1850.625,6812.356759187936
1850.7083,6845.532222564263
1850.7917,6862.407269402188
1850.875,6888.810042265933
1850.9583,6882.516580979403
1851.0417,6843.791837560151
1851.125,6810.989033225956
1851.2083,6804.807116351493
1851.2917,6804.17786810884
1851.375,6830.240320407002
1851.4583,6875.517892857791
1851.5417,6892.114675130249
1851.625,6885.8794605765515
1851.7083,6888.97404373906
1851.7917,6874.058893303717
1851.875,6894.415827857268
1851.9583,6895.428697857294
1852.0417,6883.477329553805
1852.125,6866.829959832994
1852.2083,6831.368825049555
1852.2917,6797.5459996597
1852.375,6771.052924142233
1852.4583,6771.579695178102
1852.5417,6779.44885190576
1852.625,6781.111328098078
1852.7083,6783.190552327175
1852.7917,6795.466233678963
1852.875,6785.041752660362
1852.9583,6799.007928889398
1853.0417,6812.227078451957
1853.125,6782.406382433999
1853.2083,6750.86307982879
1853.2917,6748.893432159379
1853.375,6765.2588215497335
1853.4583,6783.596269021239
1853.5417,6825.782317375709
1853.625,6842.761734746069
1853.7083,6826.276802646205
1853.7917,6815.5206715386685
1853.875,6780.584792258133
1853.9583,6737.243210074398
1854.0417,6746.492831668562
1854.125,6822.677265138436
1854.2083,6851.865673035225
1854.2917,6860.003708320222
1854.375,6846.768134225303
1854.4583,6847.320610464872
1854.5417,6866.368315628767
1854.625,6888.179139153451
1854.7083,6941.932139860677
1854.7917,6945.4096930156575
1854.875,6960.66588105151
1854.9583,6948.796774481678
1855.0417,6948.851458342475
1855.125,6858.4754390817
1855.2083,6822.277709476562
1855.2917,6821.434120925136
1855.375,6808.003327720636
1855.4583,6801.323782411374
1855.5417,6822.140655506378
1855.625,6851.635274416272
1855.7083,6862.24312123227
1855.7917,6847.817138510369
1855.875,6822.072582729857
1855.9583,6808.730245473041
1856.0417,6811.786750268614
1856.125,6826.013286414918
1856.2083,6812.494804966816
1856.2917,6799.91187538127
1856.375,6813.170899063701
1856.4583,6834.744009895018
1856.5417,6857.721124436968
1856.625,6853.968660642782
1856.7083,6840.45444458964
1856.7917,6822.610645257612
1856.875,6830.495837897189
1856.9583,6825.066969748212
1857.0417,6786.663215254813
1857.125,6727.133166481969
1857.2083,6716.403055139864
1857.2917,6691.949089475207
1857.375,6703.851032363753
1857.4583,6745.697112388707
1857.5417,6794.554609559425
1857.625,6809.1200853149285
1857.7083,6791.480593063529
1857.7917,6777.396323210954
1857.875,6758.960674562486
1857.9583,6784.010278874951
1858.0417,6797.063737765522
1858.125,6781.266098318164
1858.2083,6777.193245740117
1858.2917,6803.942860314614
1858.375,6799.171047507091
1858.4583,6794.463377514729
1858.5417,6812.429474090388
1858.625,6820.431623449944
1858.7083,6814.345631603229
1858.7917,6821.139251607724
1858.875,6811.860090965116
1858.9583,6786.403464434426
1859.0417,6804.598137066644
1859.125,6849.267111098855
1859.2083,6885.411251793136
1859.2917,6882.334611909843
1859.375,6839.258451492741
1859.4583,6822.154210385418
1859.5417,6840.357798172626
1859.625,6839.1955602745675
1859.7083,6816.731657479473
1859.7917,6788.542126239181
1859.875,6776.305892338582
1859.9583,6754.434368064953
1860.0417,6758.97573181568
1860.125,6771.757994997287
1860.2083,6756.324506302876
1860.2917,6765.762707472044
1860.375,6782.986923943229
1860.4583,6813.706236893125
1860.5417,6851.440388677941
1860.625,6852.964686216987
1860.7083,6854.475741087402
1860.7917,6824.665198865593
1860.875,6787.604106218381
1860.9583,6756.394553403062
1861.0417,6754.582958113891
1861.125,6779.61497211743
1861.2083,6808.627600665004
1861.2917,6822.875579461956
1861.375,6856.20190055714
1861.4583,6852.103934361252
1861.5417,6864.919943550834
1861.625,6894.20593157198
1861.7083,6887.569143932617
1861.7917,6827.145785267986
1861.875,6802.402096078849
1861.9583,6820.9341929192815
1862.0417,6815.816612104444
1862.125,6790.005260828774
1862.2083,6760.070882363895
1862.2917,6755.288084785477
1862.375,6779.863319001612
1862.4583,6824.637297843352
1862.5417,6853.900263376349
1862.625,6845.250827675478
1862.7083,6799.57045235291
1862.7917,6763.103996662684
1862.875,6752.176539720965
1862.9583,6756.315285174606
1863.0417,6778.384762568726
1863.125,6827.973525926118
1863.2083,6809.302361505803
1863.2917,6800.119582650164
1863.375,6804.856647288338
1863.4583,6817.789954659638
1863.5417,6844.144495028303
1863.625,6852.178221032582
1863.7083,6831.40377992408
1863.7917,6814.905756287106
1863.875,6818.247391257796
1863.9583,6830.681797950161
1864.0417,6797.996878873837
1864.125,6784.810789375202
1864.2083,6767.053745892268
1864.2917,6784.191857118935
1864.375,6789.4019147652025
1864.4583,6826.6376904484205
1864.5417,6874.987600049796
1864.625,6909.832859669845
1864.7083,6882.365441666086
1864.7917,6856.535064287109
1864.875,6802.405336015798
1864.9583,6776.177608750411
1865.0417,6756.953984766429
1865.125,6726.463105069858
1865.2083,6714.520889774484
1865.2917,6716.274008144542
1865.375,6750.004879568803
1865.4583,6802.862580831364
1865.5417,6820.793749905687
1865.625,6828.522575194644
1865.7083,6816.947366181591
1865.7917,6778.352419486635
1865.875,6787.139630099166
1865.9583,6795.229201998885
1866.0417,6813.904724648186
1866.125,6836.669519040557
1866.2083,6786.935383073136
1866.2917,6761.177015758141
1866.375,6783.48502935245
1866.4583,6805.599928953927
1866.5417,6847.064801913127
1866.625,6852.55397558975
1866.7083,6832.375890112529
1866.7917,6819.088763427508
1866.875,6862.459923027801
1866.9583,6879.00355376352
1867.0417,6869.673517160559
1867.125,6850.096049492807
1867.2083,6837.6796003848585
1867.2917,6851.393001421233
1867.375,6846.12877799057
1867.4583,6863.41284630637
1867.5417,6892.47673198706
1867.625,6901.094392162898
1867.7083,6902.9974493998225
1867.7917,6940.524550161681
1867.875,7000.37335723417
1867.9583,6996.612173269472
1868.0417,6948.455554280826
1868.125,6970.96976814749
1868.2083,6954.4726450694625
1868.2917,6921.652763892483
1868.375,6905.202669175184
1868.4583,6895.95357539858
1868.5417,6877.687072396444
1868.625,6847.678221542974
1868.7083,6852.79870376812
1868.7917,6834.96869990631
1868.875,6842.251958509366
1868.9583,6804.254701553435
1869.0417,6785.852957680042
1869.125,6799.646072936664
1869.2083,6792.681465544534
1869.2917,6770.597407731605
1869.375,6794.112377818028
1869.4583,6836.419489586213
1869.5417,6866.883909949228
1869.625,6881.929796543202
1869.7083,6886.074356840878
1869.7917,6893.621800953883
1869.875,6897.652420424595
1869.9583,6838.92769755453
1870.0417,6780.925861267414
1870.125,6720.646222955577
1870.2083,6736.358918252082
1870.2917,6757.081207893117
1870.375,6808.583950494071
1870.4583,6847.555674530303
1870.5417,6875.860776515398
1870.625,6874.113669693767
1870.7083,6870.9091890073
1870.7917,6844.4206541985695
1870.875,6809.464864714303
1870.9583,6778.433399497901
1871.0417,6732.189459093211
1871.125,6716.016565848475
1871.2083,6771.474884796917
1871.2917,6814.736285544203
1871.375,6825.273793370566
1871.4583,6838.53897371089
1871.5417,6833.631269192797
1871.625,6845.085290622003
1871.7083,6826.196296034461
1871.7917,6782.255912459842
1871.875,6760.1614960576635
1871.9583,6747.127640677109
1872.0417,6730.01665055047
1872.125,6720.786904380258
1872.2083,6724.789747352643
1872.2917,6752.3387455822685
1872.375,6770.264773405244
1872.4583,6790.165091255188
1872.5417,6804.127318325825
1872.625,6817.012289768648
1872.7083,6811.526869874713
1872.7917,6804.739026183796
1872.875,6797.478317311803
1872.9583,6773.146977431737
1873.0417,6766.120754088572
1873.125,6735.889813528621
1873.2083,6735.242553041902
1873.2917,6748.5612499458975
1873.375,6800.340415579603
1873.4583,6838.747237055661
1873.5417,6865.059272427591
1873.625,6876.768534959868
1873.7083,6882.015998102095
1873.7917,6904.894460532608
1873.875,6936.3583456628485
1873.9583,6970.956610416657
1874.0417,6962.7886040767125
1874.125,6945.916324265535
1874.2083,6884.762666053933
1874.2917,6879.020007612555
1874.375,6863.159852025885
1874.4583,6873.984640948921
1874.5417,6879.928670227803
1874.625,6886.595950842112
1874.7083,6873.236713022213
1874.7917,6859.216242585644
1874.875,6858.776863118692
1874.9583,6814.003807321249
1875.0417,6754.982179269275
1875.125,6733.828868443277
1875.2083,6712.61138328351
1875.2917,6745.998166855058
1875.375,6778.634262997254
1875.4583,6800.633207763421
1875.5417,6805.244605440868
1875.625,6808.072730158642
1875.7083,6810.928128685907
1875.7917,6797.631575470386
1875.875,6764.321863056261
1875.9583,6752.507849288233
1876.0417,6763.009279003292
1876.125,6788.514188344587
1876.2083,6823.211918315102
1876.2917,6814.114117653779
1876.375,6817.809111112625
1876.4583,6848.057521238706
1876.5417,6870.077501829301
1876.625,6868.501545605883
1876.7083,6862.988668984672
1876.7917,6827.096543232713
1876.875,6786.740621193021
1876.9583,6747.412432100711
1877.0417,6744.613905046168
1877.125,6785.170592383938
1877.2083,6801.416251865686
1877.2917,6808.818005797065
1877.375,6812.776511902343
1877.4583,6839.526209971001
1877.5417,6883.348236778783
1877.625,6910.050852378608
1877.7083,6918.397537620413
1877.7917,6902.518299469872
1877.875,6896.958423620532
1877.9583,6878.632956628891
1878.0417,6894.294848373085
1878.125,6909.317308257186
1878.2083,6926.333758737731
1878.2917,6882.350368744926
1878.375,6865.123367031468
1878.4583,6909.067627954811
1878.5417,6927.537249361208
1878.625,6909.833339278057
1878.7083,6908.566931424177
1878.7917,6899.263122854362
1878.875,6877.682985354934
1878.9583,6865.358967363606
1879.0417,6855.044562133631
1879.125,6838.371867703768
1879.2083,6831.963623662817
1879.2917,6822.166738495422
1879.375,6828.55738026381
1879.4583,6859.907039631127
1879.5417,6899.846838860117
1879.625,6906.35420266165
1879.7083,6920.494392461301
1879.7917,6934.819979433941
1879.875,6937.453058694307
1879.9583,6880.631034965039
1880.0417,6871.295649347661
1880.125,6820.0711322356565
1880.2083,6819.873289712023
1880.2917,6804.252930830397
1880.375,6823.977421010172
1880.4583,6843.318444068762
1880.5417,6859.403883653136
1880.625,6880.140779607437
1880.7083,6882.180467914526
1880.7917,6927.037831689563
1880.875,6958.034382348186
1880.9583,6989.418826387379
1881.0417,6951.585330321839
1881.125,6887.721333126989
1881.2083,6840.627835854758
1881.2917,6838.019777028062
1881.375,6847.794134586889
1881.4583,6880.741292615801
1881.5417,6899.716435375638
1881.625,6914.085241401338
1881.7083,6887.23601295254
1881.7917,6836.100289360944
1881.875,6813.502174279703
1881.9583,6824.467374553349
1882.0417,6861.857840284501
1882.125,6879.319996122343
1882.2083,6881.152150506063
1882.2917,6839.166361329556
1882.375,6837.7429576516315
1882.4583,6844.473163093069
1882.5417,6841.255804694407
1882.625,6835.1343730561475
1882.7083,6788.563331313943
1882.7917,6706.953538814468
1882.875,6690.951323370417
1882.9583,6666.680854190274
1883.0417,6667.790705331482
1883.125,6682.322070971996
1883.2083,6728.099213227009
1883.2917,6751.413560442152
1883.375,6785.7579928231
1883.4583,6831.636672512711
1883.5417,6863.504104394588
1883.625,6889.560575424434
1883.7083,6891.827262238445
1883.7917,6886.904172391873
1883.875,6906.695147192253
1883.9583,6937.9968021897275
1884.0417,6912.67225800835
1884.125,6880.474810580103
1884.2083,6797.830417119394
1884.2917,6769.497430078459
1884.375,6789.350979316946
1884.4583,6824.336145799287
1884.5417,6830.572366956361
1884.625,6825.7732257220705
1884.7083,6809.639044133556
1884.7917,6831.994504095125
1884.875,6846.097903092366
1884.9583,6823.113015749244
1885.0417,6761.92050931209
1885.125,6746.82319386697
1885.2083,6769.909576121963
1885.2917,6772.337049422693
1885.375,6792.1409162569325
1885.4583,6840.122626687522
1885.5417,6866.775322125933
1885.625,6877.218763361568
1885.7083,6874.994240857791
1885.7917,6859.642558675686
1885.875,6824.281835996963
1885.9583,6815.651801817101
1886.0417,6794.516193318652
1886.125,6725.949157314697
1886.2083,6712.113055303754
1886.2917,6725.881849031718
1886.375,6750.481336146576
1886.4583,6795.5113243164
1886.5417,6845.608059104874
1886.625,6850.557816057676
1886.7083,6821.216754032106
1886.7917,6772.831974768576
1886.875,6736.759186043263
1886.9583,6744.8460920841735
1887.0417,6718.750282656648
1887.125,6734.935829225366
1887.2083,6775.847311753597
1887.2917,6800.951536189426
1887.375,6826.412586696291
1887.4583,6861.403357214266
1887.5417,6886.0453866875905
1887.625,6903.954436168762
1887.7083,6898.596399213218
1887.7917,6888.9620119626325
1887.875,6880.8133791980335
1887.9583,6873.719763632697
1888.0417,6835.396059429623
1888.125,6812.595877512657
1888.2083,6780.644149662938
1888.2917,6781.93397793682
1888.375,6800.44904793701
1888.4583,6813.132510913578
1888.5417,6832.615665482738
1888.625,6841.079694607926
1888.7083,6832.6986092110865
1888.7917,6837.329502268404
1888.875,6826.333958676373
1888.9583,6852.213649587982
1889.0417,6844.048459095084
1889.125,6876.026440762842
1889.2083,6840.139337716666
1889.2917,6826.42948631424
1889.375,6798.630692279655
1889.4583,6820.56840784994
1889.5417,6855.844276363952
1889.625,6877.936748514447
1889.7083,6871.5055013578585
1889.7917,6845.388817210467
1889.875,6810.41794
1889.9583,6790.2287891424085
1890.0417,6797.50043469622
1890.125,6791.8347432611135
1890.2083,6782.732080548925
1890.2917,6805.0289480425845
1890.375,6820.961671052213
1890.4583,6860.880020706421
1890.5417,6877.503378125538
1890.625,6883.065502341731
1890.7083,6896.152189936073
1890.7917,6916.420948756442
1890.875,6887.347563360477
1890.9583,6824.65451422469
1891.0417,6798.581907923161
1891.125,6793.352517092819
1891.2083,6807.005320172283
1891.2917,6788.785118316353
1891.375,6788.484335829056
1891.4583,6804.490179277655
1891.5417,6828.179839955375
1891.625,6847.8119406163605
1891.7083,6847.123519008482
1891.7917,6834.481417028784
1891.875,6812.26984643488
1891.9583,6819.034468254055
1892.0417,6826.937015668503
1892.125,6832.565943958638
1892.2083,6791.532101233262
1892.2917,6799.822796470361
1892.375,6825.297040383844
1892.4583,6847.88267444127
1892.5417,6869.299311414171
1892.625,6857.078190167386
1892.7083,6831.386390233372
1892.7917,6790.464486636873
1892.875,6764.3417655292
1892.9583,6796.0972064949765
1893.0417,6791.13909989637
1893.125,6799.733155758902
1893.2083,6820.227145031024
1893.2917,6817.181313689778
1893.375,6819.4534749822
1893.4583,6840.645689392945
1893.5417,6865.455037326046
1893.625,6901.685024256415
1893.7083,6930.67189528294
1893.7917,6935.160727040567
1893.875,6924.709831438407
1893.9583,6877.77512262565
1894.0417,6842.381084797511
1894.125,6872.754953768439
1894.2083,6843.411930402531
1894.2917,6801.098380937572
1894.375,6797.8217243242025
1894.4583,6816.603214332409
1894.5417,6833.735909715269
1894.625,6852.644571241355
1894.7083,6859.044946982948
1894.7917,6828.3371778431465
1894.875,6814.255850394525
1894.9583,6818.64546684385
1895.0417,6828.152133359618
1895.125,6808.465849885244
1895.2083,6793.454260117836
1895.2917,6801.113017894617
1895.375,6789.689157381879
1895.4583,6806.648730887347
1895.5417,6844.851578475569
1895.625,6870.62376799213
1895.7083,6898.504870505739
1895.7917,6889.450299
